,airport_code,airport_name,year,month,ntsb_accidents,ntsb_incidents,faa_incidents,dataset
42213,DTW,Detroit Metropolitan Wayne Co.,1990,12,0.0,0.0,1.0,faa
6467,DTW,Detroit Metropolitan Wayne County Airport,1991,9,0.0,1.0,0.0,ntsb
42216,DTW,Detroit Metropolitan Wayne Co.,1991,9,0.0,0.0,1.0,faa
6468,DTW,Detroit Metropolitan Wayne County Airport,1993,1,0.0,1.0,0.0,ntsb
42224,DTW,Detroit Metropolitan Wayne Co.,1993,1,0.0,0.0,3.0,faa
6470,DTW,Detroit Metropolitan Wayne County Airport,1995,12,1.0,0.0,0.0,ntsb
42240,DTW,Detroit Metropolitan Wayne Co.,1995,12,0.0,0.0,2.0,faa
6471,DTW,Detroit Metropolitan Wayne County Airport,1996,1,1.0,0.0,0.0,ntsb
42241,DTW,Detroit Metropolitan Wayne Co.,1996,1,0.0,0.0,2.0,faa
6472,DTW,Detroit Metropolitan Wayne County Airport,1996,11,0.0,1.0,0.0,ntsb
42246,DTW,Detroit Metropolitan Wayne Co.,1996,11,0.0,0.0,2.0,faa
6479,DTW,Detroit Metropolitan Wayne County Airport,2001,7,1.0,0.0,0.0,ntsb
42263,DTW,Detroit Metropolitan Wayne Co.,2001,7,0.0,0.0,1.0,faa
6484,DTW,Detroit Metropolitan Wayne County Airport,2011,3,0.0,1.0,0.0,ntsb
42286,DTW,Detroit Metropolitan Wayne Co.,2011,3,0.0,0.0,1.0,faa
6550,DVT,Phoenix Deer Valley Airport,1986,2,1.0,0.0,0.0,ntsb
6571,DVT,Phoenix Deer Valley,1986,2,0.0,0.0,1.0,faa
6551,DVT,Phoenix Deer Valley Airport,1986,7,1.0,0.0,0.0,ntsb
6572,DVT,Phoenix Deer Valley,1986,7,0.0,0.0,1.0,faa
6554,DVT,Phoenix Deer Valley Airport,1988,10,1.0,0.0,0.0,ntsb
6581,DVT,Phoenix Deer Valley,1988,10,0.0,0.0,1.0,faa
6556,DVT,Phoenix Deer Valley Airport,1989,2,1.0,0.0,0.0,ntsb
6583,DVT,Phoenix Deer Valley,1989,2,0.0,0.0,1.0,faa
6561,DVT,Phoenix Deer Valley Airport,1992,3,1.0,0.0,0.0,ntsb
6590,DVT,Phoenix Deer Valley,1992,3,0.0,0.0,1.0,faa
6567,DVT,Phoenix Deer Valley Airport,1996,9,1.0,0.0,0.0,ntsb
6606,DVT,Phoenix Deer Valley,1996,9,0.0,0.0,1.0,faa
6571,DVT,Phoenix Deer Valley Airport,1998,6,1.0,0.0,0.0,ntsb
6613,DVT,Phoenix Deer Valley,1998,6,0.0,0.0,1.0,faa
6572,DVT,Phoenix Deer Valley Airport,1998,9,1.0,0.0,0.0,ntsb
6614,DVT,Phoenix Deer Valley,1998,9,0.0,0.0,1.0,faa
6573,DVT,Phoenix Deer Valley Airport,1999,1,1.0,0.0,0.0,ntsb
6615,DVT,Phoenix Deer Valley,1999,1,0.0,0.0,2.0,faa
6574,DVT,Phoenix Deer Valley Airport,2000,9,2.0,0.0,0.0,ntsb
6619,DVT,Phoenix Deer Valley,2000,9,0.0,0.0,1.0,faa
6576,DVT,Phoenix Deer Valley Airport,2002,5,1.0,0.0,0.0,ntsb
6630,DVT,Phoenix Deer Valley,2002,5,0.0,0.0,2.0,faa
6581,DVT,Phoenix Deer Valley Airport,2004,2,1.0,0.0,0.0,ntsb
6635,DVT,Phoenix Deer Valley,2004,2,0.0,0.0,1.0,faa
6582,DVT,Phoenix Deer Valley Airport,2004,5,1.0,0.0,0.0,ntsb
6636,DVT,Phoenix Deer Valley,2004,5,0.0,0.0,2.0,faa
6583,DVT,Phoenix Deer Valley Airport,2005,2,1.0,0.0,0.0,ntsb
6642,DVT,Phoenix Deer Valley,2005,2,0.0,0.0,1.0,faa
6589,DVT,Phoenix Deer Valley Airport,2006,12,1.0,0.0,0.0,ntsb
6650,DVT,Phoenix Deer Valley,2006,12,0.0,0.0,1.0,faa
6591,DVT,Phoenix Deer Valley Airport,2007,6,1.0,0.0,0.0,ntsb
6654,DVT,Phoenix Deer Valley,2007,6,0.0,0.0,1.0,faa
6597,DVT,Phoenix Deer Valley Airport,2010,1,1.0,0.0,0.0,ntsb
6657,DVT,Phoenix Deer Valley,2010,1,0.0,0.0,1.0,faa
6602,DVT,Phoenix Deer Valley Airport,2010,9,1.0,0.0,0.0,ntsb
6658,DVT,Phoenix Deer Valley,2010,9,0.0,0.0,1.0,faa
6603,DVT,Phoenix Deer Valley Airport,2010,12,1.0,0.0,0.0,ntsb
6660,DVT,Phoenix Deer Valley,2010,12,0.0,0.0,1.0,faa
6604,DVT,Phoenix Deer Valley Airport,2011,2,1.0,0.0,0.0,ntsb
6661,DVT,Phoenix Deer Valley,2011,2,0.0,0.0,1.0,faa
6606,DVT,Phoenix Deer Valley Airport,2011,9,3.0,0.0,0.0,ntsb
6663,DVT,Phoenix Deer Valley,2011,9,0.0,0.0,1.0,faa
6607,DVT,Phoenix Deer Valley Airport,2011,11,1.0,0.0,0.0,ntsb
6664,DVT,Phoenix Deer Valley,2011,11,0.0,0.0,1.0,faa
6608,DVT,Phoenix Deer Valley Airport,2012,1,1.0,0.0,0.0,ntsb
6666,DVT,Phoenix Deer Valley,2012,1,0.0,0.0,1.0,faa
6609,DVT,Phoenix Deer Valley Airport,2012,6,0.0,1.0,0.0,ntsb
6671,DVT,Phoenix Deer Valley,2012,6,0.0,0.0,2.0,faa
6611,DVT,Phoenix Deer Valley Airport,2013,4,2.0,0.0,0.0,ntsb
6675,DVT,Phoenix Deer Valley,2013,4,0.0,0.0,2.0,faa
6612,DVT,Phoenix Deer Valley Airport,2013,9,1.0,0.0,0.0,ntsb
6679,DVT,Phoenix Deer Valley,2013,9,0.0,0.0,3.0,faa
6613,DVT,Phoenix Deer Valley Airport,2014,2,1.0,0.0,0.0,ntsb
6682,DVT,Phoenix Deer Valley,2014,2,0.0,0.0,2.0,faa
6614,DVT,Phoenix Deer Valley Airport,2014,6,1.0,0.0,0.0,ntsb
6684,DVT,Phoenix Deer Valley,2014,6,0.0,0.0,1.0,faa
6615,DVT,Phoenix Deer Valley Airport,2014,7,1.0,0.0,0.0,ntsb
6685,DVT,Phoenix Deer Valley,2014,7,0.0,0.0,1.0,faa
6616,DVT,Phoenix Deer Valley Airport,2015,2,1.0,0.0,0.0,ntsb
6688,DVT,Phoenix Deer Valley,2015,2,0.0,0.0,1.0,faa
6620,DVT,Phoenix Deer Valley Airport,2017,12,1.0,0.0,0.0,ntsb
6702,DVT,Phoenix Deer Valley,2017,12,0.0,0.0,1.0,faa
6621,DVT,Phoenix Deer Valley Airport,2018,2,1.0,0.0,0.0,ntsb
6703,DVT,Phoenix Deer Valley,2018,2,0.0,0.0,1.0,faa
6646,DWH,David Wayne Hooks Memorial Airport,1989,12,1.0,0.0,0.0,ntsb
61057,DWH,Houston David Wayne Hooks Mem.,1989,12,0.0,0.0,1.0,faa
6655,DWH,David Wayne Hooks Memorial Airport,1997,5,1.0,0.0,0.0,ntsb
61081,DWH,Houston David Wayne Hooks Mem.,1997,5,0.0,0.0,1.0,faa
6664,DWH,David Wayne Hooks Memorial Airport,2002,4,1.0,0.0,0.0,ntsb
61089,DWH,Houston David Wayne Hooks Mem.,2002,4,0.0,0.0,1.0,faa
6665,DWH,David Wayne Hooks Memorial Airport,2003,6,1.0,0.0,0.0,ntsb
61094,DWH,Houston David Wayne Hooks Mem.,2003,6,0.0,0.0,1.0,faa
6754,DYS,Dyess Air Force Base,1985,9,0.0,1.0,0.0,ntsb
35818,DYS,Abilene Dyess AFB,1985,9,0.0,0.0,1.0,faa
6756,DYS,Dyess Air Force Base,2005,6,2.0,0.0,0.0,ntsb
35820,DYS,Abilene Dyess AFB,2005,6,0.0,0.0,1.0,faa
6779,EAT,Pangborn Memorial Airport,1993,4,1.0,0.0,0.0,ntsb
39711,EAT,Wenatchee Pangborn Memorial,1993,4,0.0,0.0,1.0,faa
6821,EDE,Northeastern Regional Airport,2010,8,1.0,0.0,0.0,ntsb
3872,EDE,Edenton Northeastern Regional,2010,8,0.0,0.0,1.0,faa
6838,EDW,Edwards Air Force Base,1982,5,1.0,0.0,0.0,ntsb
39727,EDW,Edwards Edwards AFB,1982,5,0.0,0.0,1.0,faa
6852,EEK,Eek Airport,1983,3,0.0,1.0,0.0,ntsb
29582,EEK,Eek,1983,3,0.0,0.0,1.0,faa
6872,EEK,Eek Airport,1991,4,0.0,1.0,0.0,ntsb
29583,EEK,Eek,1991,4,0.0,0.0,1.0,faa
6886,EEN,Dillant Hopkins Airport,1991,9,1.0,0.0,0.0,ntsb
5109,EEN,Keene Dillant-Hopkins,1991,9,0.0,0.0,1.0,faa
6903,EFD,Ellington Airport,2003,10,1.0,0.0,0.0,ntsb
47942,EFD,Houston Ellington,2003,10,0.0,0.0,1.0,faa
6959,EKA,Murray Field,1989,3,1.0,0.0,0.0,ntsb
18182,EKA,Arcata/Eureka Murray Field,1989,3,0.0,0.0,1.0,faa
7044,ELM,Elmira Corning Regional Airport,1984,3,1.0,0.0,0.0,ntsb
61620,ELM,Elmira/Corning Regional,1984,3,0.0,0.0,1.0,faa
7045,ELM,Elmira Corning Regional Airport,1984,8,1.0,0.0,0.0,ntsb
61622,ELM,Elmira/Corning Regional,1984,8,0.0,0.0,1.0,faa
7047,ELM,Elmira Corning Regional Airport,1990,4,1.0,0.0,0.0,ntsb
61630,ELM,Elmira/Corning Regional,1990,4,0.0,0.0,4.0,faa
7048,ELM,Elmira Corning Regional Airport,1992,1,1.0,0.0,0.0,ntsb
61641,ELM,Elmira/Corning Regional,1992,1,0.0,0.0,1.0,faa
7051,ELM,Elmira Corning Regional Airport,1995,7,1.0,0.0,0.0,ntsb
61647,ELM,Elmira/Corning Regional,1995,7,0.0,0.0,1.0,faa
7063,ELP,El Paso International Airport,1982,8,0.0,1.0,0.0,ntsb
12669,ELP,El Paso International,1982,8,0.0,0.0,1.0,faa
7066,ELP,El Paso International Airport,1983,11,1.0,0.0,0.0,ntsb
12674,ELP,El Paso International,1983,11,0.0,0.0,1.0,faa
7068,ELP,El Paso International Airport,1984,3,1.0,0.0,0.0,ntsb
12676,ELP,El Paso International,1984,3,0.0,0.0,2.0,faa
7071,ELP,El Paso International Airport,1985,3,1.0,0.0,0.0,ntsb
12681,ELP,El Paso International,1985,3,0.0,0.0,1.0,faa
7076,ELP,El Paso International Airport,1986,4,1.0,0.0,0.0,ntsb
12685,ELP,El Paso International,1986,4,0.0,0.0,2.0,faa
7077,ELP,El Paso International Airport,1986,5,1.0,0.0,0.0,ntsb
12686,ELP,El Paso International,1986,5,0.0,0.0,2.0,faa
7079,ELP,El Paso International Airport,1987,11,0.0,1.0,0.0,ntsb
12688,ELP,El Paso International,1987,11,0.0,0.0,1.0,faa
7082,ELP,El Paso International Airport,1996,4,1.0,0.0,0.0,ntsb
12719,ELP,El Paso International,1996,4,0.0,0.0,1.0,faa
7083,ELP,El Paso International Airport,1996,6,1.0,0.0,0.0,ntsb
12721,ELP,El Paso International,1996,6,0.0,0.0,1.0,faa
7084,ELP,El Paso International Airport,1997,4,1.0,0.0,0.0,ntsb
12727,ELP,El Paso International,1997,4,0.0,0.0,1.0,faa
7085,ELP,El Paso International Airport,1998,2,1.0,0.0,0.0,ntsb
12733,ELP,El Paso International,1998,2,0.0,0.0,1.0,faa
7155,EMT,San Gabriel Valley Airport,1982,11,1.0,0.0,0.0,ntsb
42506,EMT,El Monte San Gabriel Valley,1982,11,0.0,0.0,1.0,faa
7157,EMT,San Gabriel Valley Airport,1983,7,1.0,0.0,0.0,ntsb
42508,EMT,El Monte San Gabriel Valley,1983,7,0.0,0.0,1.0,faa
7162,EMT,San Gabriel Valley Airport,1986,4,1.0,0.0,0.0,ntsb
42511,EMT,El Monte San Gabriel Valley,1986,4,0.0,0.0,1.0,faa
7163,EMT,San Gabriel Valley Airport,1986,9,3.0,0.0,0.0,ntsb
42512,EMT,El Monte San Gabriel Valley,1986,9,0.0,0.0,1.0,faa
7165,EMT,San Gabriel Valley Airport,1987,8,1.0,0.0,0.0,ntsb
42515,EMT,El Monte San Gabriel Valley,1987,8,0.0,0.0,1.0,faa
7170,EMT,San Gabriel Valley Airport,1993,12,1.0,0.0,0.0,ntsb
42526,EMT,El Monte San Gabriel Valley,1993,12,0.0,0.0,1.0,faa
7183,ENA,Kenai Municipal Airport,1982,9,0.0,1.0,0.0,ntsb
15346,ENA,Kenai Municipal,1982,9,0.0,0.0,1.0,faa
7190,ENA,Kenai Municipal Airport,1985,12,0.0,1.0,0.0,ntsb
15352,ENA,Kenai Municipal,1985,12,0.0,0.0,1.0,faa
7192,ENA,Kenai Municipal Airport,1988,8,1.0,0.0,0.0,ntsb
15360,ENA,Kenai Municipal,1988,8,0.0,0.0,1.0,faa
7246,ENW,Kenosha Regional Airport,1986,6,1.0,0.0,0.0,ntsb
15053,ENW,Kenosha Regional,1986,6,0.0,0.0,1.0,faa
7248,ENW,Kenosha Regional Airport,1987,8,1.0,0.0,0.0,ntsb
15054,ENW,Kenosha Regional,1987,8,0.0,0.0,1.0,faa
7253,ENW,Kenosha Regional Airport,1993,5,1.0,0.0,0.0,ntsb
15066,ENW,Kenosha Regional,1993,5,0.0,0.0,1.0,faa
7259,ENW,Kenosha Regional Airport,2005,9,0.0,1.0,0.0,ntsb
15084,ENW,Kenosha Regional,2005,9,0.0,0.0,2.0,faa
7262,ENW,Kenosha Regional Airport,2012,9,1.0,0.0,0.0,ntsb
15093,ENW,Kenosha Regional,2012,9,0.0,0.0,1.0,faa
7302,ERI,Erie International Tom Ridge Field,1984,10,0.0,1.0,0.0,ntsb
6188,ERI,Erie International,1984,10,0.0,0.0,1.0,faa
7322,ERV,Kerrville Municipal Louis Schreiner Field,2007,9,0.0,1.0,0.0,ntsb
49539,ERV,Kerrville Municipal,2007,9,0.0,0.0,1.0,faa
7339,ESN,Easton Newnam Field,1988,8,1.0,0.0,0.0,ntsb
12222,ESN,Easton Newnam Field,1988,8,0.0,0.0,1.0,faa
7379,EUF,Weedon Field,2003,4,0.0,1.0,0.0,ntsb
33867,EUF,Eufaula Weedon Field,2003,4,0.0,0.0,1.0,faa
7387,EUG,Mahlon Sweet Field,1988,9,1.0,0.0,0.0,ntsb
62010,EUG,Eugene Mahlon Sweet Field,1988,9,0.0,0.0,2.0,faa
7390,EUG,Mahlon Sweet Field,1996,3,1.0,0.0,0.0,ntsb
62026,EUG,Eugene Mahlon Sweet Field,1996,3,0.0,0.0,2.0,faa
7391,EUG,Mahlon Sweet Field,1997,12,0.0,1.0,0.0,ntsb
62031,EUG,Eugene Mahlon Sweet Field,1997,12,0.0,0.0,1.0,faa
7393,EUG,Mahlon Sweet Field,2001,2,1.0,0.0,0.0,ntsb
62038,EUG,Eugene Mahlon Sweet Field,2001,2,0.0,0.0,1.0,faa
7394,EUG,Mahlon Sweet Field,2007,5,1.0,0.0,0.0,ntsb
62044,EUG,Eugene Mahlon Sweet Field,2007,5,0.0,0.0,1.0,faa
7397,EUG,Mahlon Sweet Field,2017,6,1.0,0.0,0.0,ntsb
62052,EUG,Eugene Mahlon Sweet Field,2017,6,0.0,0.0,1.0,faa
7405,EVV,Evansville Regional Airport,1983,10,1.0,0.0,0.0,ntsb
49134,EVV,Evansville Regional,1983,10,0.0,0.0,1.0,faa
7406,EVV,Evansville Regional Airport,1984,9,1.0,0.0,0.0,ntsb
49139,EVV,Evansville Regional,1984,9,0.0,0.0,1.0,faa
7410,EVV,Evansville Regional Airport,1987,5,1.0,0.0,0.0,ntsb
49143,EVV,Evansville Regional,1987,5,0.0,0.0,1.0,faa
7413,EVV,Evansville Regional Airport,1994,11,0.0,1.0,0.0,ntsb
49161,EVV,Evansville Regional,1994,11,0.0,0.0,1.0,faa
7414,EVV,Evansville Regional Airport,1998,11,1.0,0.0,0.0,ntsb
49167,EVV,Evansville Regional,1998,11,0.0,0.0,1.0,faa
7415,EVV,Evansville Regional Airport,2001,3,1.0,0.0,0.0,ntsb
49169,EVV,Evansville Regional,2001,3,0.0,0.0,1.0,faa
7417,EVV,Evansville Regional Airport,2003,7,1.0,0.0,0.0,ntsb
49172,EVV,Evansville Regional,2003,7,0.0,0.0,1.0,faa
7420,EVV,Evansville Regional Airport,2011,2,0.0,1.0,0.0,ntsb
49185,EVV,Evansville Regional,2011,2,0.0,0.0,1.0,faa
7445,EWB,New Bedford Regional Airport,2010,3,1.0,0.0,0.0,ntsb
34270,EWB,New Bedford/Fall River New Bedford Regional,2010,3,0.0,0.0,1.0,faa
7468,EWN,Coastal Carolina Regional Airport,2007,8,0.0,1.0,0.0,ntsb
27874,EWN,New Bern Coastal Carolina Rgnl,2007,8,0.0,0.0,2.0,faa
7473,EWR,Newark Liberty International Airport,1983,12,1.0,1.0,0.0,ntsb
28832,EWR,New York Newark Liberty Intl,1983,12,0.0,0.0,3.0,faa
7474,EWR,Newark Liberty International Airport,1984,2,1.0,0.0,0.0,ntsb
28833,EWR,New York Newark Liberty Intl,1984,2,0.0,0.0,2.0,faa
7475,EWR,Newark Liberty International Airport,1984,8,0.0,1.0,0.0,ntsb
28835,EWR,New York Newark Liberty Intl,1984,8,0.0,0.0,1.0,faa
7476,EWR,Newark Liberty International Airport,1985,8,1.0,0.0,0.0,ntsb
28839,EWR,New York Newark Liberty Intl,1985,8,0.0,0.0,1.0,faa
7479,EWR,Newark Liberty International Airport,1987,11,0.0,3.0,0.0,ntsb
28851,EWR,New York Newark Liberty Intl,1987,11,0.0,0.0,1.0,faa
7480,EWR,Newark Liberty International Airport,1988,10,0.0,1.0,0.0,ntsb
28859,EWR,New York Newark Liberty Intl,1988,10,0.0,0.0,3.0,faa
7481,EWR,Newark Liberty International Airport,1989,7,0.0,1.0,0.0,ntsb
28864,EWR,New York Newark Liberty Intl,1989,7,0.0,0.0,2.0,faa
7483,EWR,Newark Liberty International Airport,1991,10,2.0,0.0,0.0,ntsb
28882,EWR,New York Newark Liberty Intl,1991,10,0.0,0.0,3.0,faa
7484,EWR,Newark Liberty International Airport,1992,8,1.0,0.0,0.0,ntsb
28889,EWR,New York Newark Liberty Intl,1992,8,0.0,0.0,2.0,faa
7485,EWR,Newark Liberty International Airport,1993,2,0.0,1.0,0.0,ntsb
28890,EWR,New York Newark Liberty Intl,1993,2,0.0,0.0,1.0,faa
7486,EWR,Newark Liberty International Airport,1993,3,0.0,2.0,0.0,ntsb
28891,EWR,New York Newark Liberty Intl,1993,3,0.0,0.0,2.0,faa
7488,EWR,Newark Liberty International Airport,1993,12,0.0,1.0,0.0,ntsb
28896,EWR,New York Newark Liberty Intl,1993,12,0.0,0.0,3.0,faa
7489,EWR,Newark Liberty International Airport,1995,5,0.0,2.0,0.0,ntsb
28903,EWR,New York Newark Liberty Intl,1995,5,0.0,0.0,2.0,faa
7490,EWR,Newark Liberty International Airport,1997,2,0.0,1.0,0.0,ntsb
28912,EWR,New York Newark Liberty Intl,1997,2,0.0,0.0,2.0,faa
7493,EWR,Newark Liberty International Airport,1998,11,0.0,1.0,0.0,ntsb
28925,EWR,New York Newark Liberty Intl,1998,11,0.0,0.0,2.0,faa
7498,EWR,Newark Liberty International Airport,2000,9,0.0,1.0,0.0,ntsb
28937,EWR,New York Newark Liberty Intl,2000,9,0.0,0.0,2.0,faa
7499,EWR,Newark Liberty International Airport,2001,10,1.0,0.0,0.0,ntsb
28947,EWR,New York Newark Liberty Intl,2001,10,0.0,0.0,2.0,faa
7501,EWR,Newark Liberty International Airport,2005,8,2.0,0.0,0.0,ntsb
28965,EWR,New York Newark Liberty Intl,2005,8,0.0,0.0,2.0,faa
7506,EWR,Newark Liberty International Airport,2009,4,1.0,0.0,0.0,ntsb
28979,EWR,New York Newark Liberty Intl,2009,4,0.0,0.0,2.0,faa
7507,EWR,Newark Liberty International Airport,2009,9,0.0,1.0,0.0,ntsb
28981,EWR,New York Newark Liberty Intl,2009,9,0.0,0.0,1.0,faa
7508,EWR,Newark Liberty International Airport,2010,4,0.0,1.0,0.0,ntsb
28985,EWR,New York Newark Liberty Intl,2010,4,0.0,0.0,1.0,faa
7511,EWR,Newark Liberty International Airport,2016,1,1.0,0.0,0.0,ntsb
29001,EWR,New York Newark Liberty Intl,2016,1,0.0,0.0,1.0,faa
7520,EYW,Key West International Airport,1987,12,0.0,1.0,0.0,ntsb
38188,EYW,Key West International,1987,12,0.0,0.0,1.0,faa
7545,FAI,Fairbanks International Airport,1982,8,1.0,0.0,0.0,ntsb
57015,FAI,Fairbanks International,1982,8,0.0,0.0,1.0,faa
7547,FAI,Fairbanks International Airport,1984,5,1.0,0.0,0.0,ntsb
57021,FAI,Fairbanks International,1984,5,0.0,0.0,1.0,faa
7550,FAI,Fairbanks International Airport,1985,6,1.0,0.0,0.0,ntsb
57027,FAI,Fairbanks International,1985,6,0.0,0.0,4.0,faa
7553,FAI,Fairbanks International Airport,1986,7,1.0,0.0,0.0,ntsb
57032,FAI,Fairbanks International,1986,7,0.0,0.0,1.0,faa
7558,FAI,Fairbanks International Airport,1989,2,1.0,0.0,0.0,ntsb
57044,FAI,Fairbanks International,1989,2,0.0,0.0,1.0,faa
7559,FAI,Fairbanks International Airport,1989,4,1.0,0.0,0.0,ntsb
57046,FAI,Fairbanks International,1989,4,0.0,0.0,3.0,faa
7562,FAI,Fairbanks International Airport,1991,6,1.0,0.0,0.0,ntsb
57065,FAI,Fairbanks International,1991,6,0.0,0.0,1.0,faa
7566,FAI,Fairbanks International Airport,1993,2,1.0,0.0,0.0,ntsb
57074,FAI,Fairbanks International,1993,2,0.0,0.0,1.0,faa
7570,FAI,Fairbanks International Airport,1994,5,1.0,0.0,0.0,ntsb
57077,FAI,Fairbanks International,1994,5,0.0,0.0,1.0,faa
7573,FAI,Fairbanks International Airport,1996,5,1.0,1.0,0.0,ntsb
57091,FAI,Fairbanks International,1996,5,0.0,0.0,2.0,faa
7576,FAI,Fairbanks International Airport,1999,1,0.0,1.0,0.0,ntsb
57103,FAI,Fairbanks International,1999,1,0.0,0.0,2.0,faa
7577,FAI,Fairbanks International Airport,1999,2,0.0,1.0,0.0,ntsb
57104,FAI,Fairbanks International,1999,2,0.0,0.0,3.0,faa
7579,FAI,Fairbanks International Airport,2000,3,0.0,1.0,0.0,ntsb
57109,FAI,Fairbanks International,2000,3,0.0,0.0,1.0,faa
7580,FAI,Fairbanks International Airport,2002,3,1.0,0.0,0.0,ntsb
57121,FAI,Fairbanks International,2002,3,0.0,0.0,1.0,faa
7582,FAI,Fairbanks International Airport,2004,4,1.0,0.0,0.0,ntsb
57129,FAI,Fairbanks International,2004,4,0.0,0.0,1.0,faa
7583,FAI,Fairbanks International Airport,2006,3,1.0,0.0,0.0,ntsb
57139,FAI,Fairbanks International,2006,3,0.0,0.0,2.0,faa
7584,FAI,Fairbanks International Airport,2006,5,0.0,1.0,0.0,ntsb
57141,FAI,Fairbanks International,2006,5,0.0,0.0,1.0,faa
7591,FAI,Fairbanks International Airport,2017,2,1.0,0.0,0.0,ntsb
57162,FAI,Fairbanks International,2017,2,0.0,0.0,1.0,faa
7603,FAR,Hector International Airport,1991,12,1.0,0.0,0.0,ntsb
12975,FAR,Fargo Hector Intl,1991,12,0.0,0.0,1.0,faa
7610,FAR,Hector International Airport,2007,10,0.0,1.0,0.0,ntsb
13001,FAR,Fargo Hector Intl,2007,10,0.0,0.0,1.0,faa
7611,FAR,Hector International Airport,2016,1,1.0,0.0,0.0,ntsb
13018,FAR,Fargo Hector Intl,2016,1,0.0,0.0,1.0,faa
7651,FAY,Fayetteville Regional Grannis Field,1995,11,1.0,0.0,0.0,ntsb
59462,FAY,Fayetteville Regional (Grannis Fld),1995,11,0.0,0.0,1.0,faa
7658,FAY,Fayetteville Regional Grannis Field,2003,10,0.0,1.0,0.0,ntsb
59467,FAY,Fayetteville Regional (Grannis Fld),2003,10,0.0,0.0,2.0,faa
7689,FCA,Glacier Park International Airport,1985,12,1.0,0.0,0.0,ntsb
56084,FCA,Kalispell Glacier Park Intl,1985,12,0.0,0.0,1.0,faa
7713,FCH,Fresno Chandler Executive Airport,2007,12,0.0,1.0,0.0,ntsb
27394,FCH,Fresno Chandler Executive,2007,12,0.0,0.0,1.0,faa
7719,FCM,Flying Cloud Airport,1983,7,1.0,0.0,0.0,ntsb
61413,FCM,Minneapolis/St Paul Flying Cloud,1983,7,0.0,0.0,1.0,faa
7720,FCM,Flying Cloud Airport,1984,5,2.0,0.0,0.0,ntsb
61414,FCM,Minneapolis/St Paul Flying Cloud,1984,5,0.0,0.0,1.0,faa
7730,FCM,Flying Cloud Airport,1988,8,1.0,0.0,0.0,ntsb
61432,FCM,Minneapolis/St Paul Flying Cloud,1988,8,0.0,0.0,2.0,faa
7731,FCM,Flying Cloud Airport,1989,8,1.0,0.0,0.0,ntsb
61439,FCM,Minneapolis/St Paul Flying Cloud,1989,8,0.0,0.0,2.0,faa
7733,FCM,Flying Cloud Airport,1990,4,2.0,0.0,0.0,ntsb
61443,FCM,Minneapolis/St Paul Flying Cloud,1990,4,0.0,0.0,2.0,faa
7736,FCM,Flying Cloud Airport,1995,7,1.0,0.0,0.0,ntsb
61474,FCM,Minneapolis/St Paul Flying Cloud,1995,7,0.0,0.0,1.0,faa
7741,FCM,Flying Cloud Airport,1998,9,1.0,0.0,0.0,ntsb
61486,FCM,Minneapolis/St Paul Flying Cloud,1998,9,0.0,0.0,1.0,faa
7744,FCM,Flying Cloud Airport,1999,8,1.0,0.0,0.0,ntsb
61489,FCM,Minneapolis/St Paul Flying Cloud,1999,8,0.0,0.0,2.0,faa
7746,FCM,Flying Cloud Airport,2000,10,1.0,0.0,0.0,ntsb
61496,FCM,Minneapolis/St Paul Flying Cloud,2000,10,0.0,0.0,1.0,faa
7751,FCM,Flying Cloud Airport,2007,7,1.0,0.0,0.0,ntsb
61515,FCM,Minneapolis/St Paul Flying Cloud,2007,7,0.0,0.0,1.0,faa
7821,FFA,First Flight Airport,1995,7,1.0,0.0,0.0,ntsb
41315,FFA,Kill Devil Hills First Flight,1995,7,0.0,0.0,1.0,faa
7836,FFO,Wright-Patterson Air Force Base,2005,9,1.0,0.0,0.0,ntsb
61920,FFO,Dayton Wright-Patterson AFB,2005,9,0.0,0.0,1.0,faa
7858,FKL,Venango Regional Airport,1992,8,1.0,0.0,0.0,ntsb
54998,FKL,Franklin Venango Regional,1992,8,0.0,0.0,1.0,faa
7877,FLD,Fond du Lac County Airport,1996,6,1.0,0.0,0.0,ntsb
39525,FLD,Fond du Lac Fond du Lac County,1996,6,0.0,0.0,1.0,faa
7888,FLG,Flagstaff Pulliam Airport,1983,8,1.0,0.0,0.0,ntsb
5637,FLG,Grand Canyon Flagstaff Pulliam,1983,8,0.0,0.0,1.0,faa
7893,FLG,Flagstaff Pulliam Airport,1986,7,1.0,0.0,0.0,ntsb
5641,FLG,Grand Canyon Flagstaff Pulliam,1986,7,0.0,0.0,1.0,faa
7906,FLG,Flagstaff Pulliam Airport,1993,4,1.0,0.0,0.0,ntsb
5648,FLG,Grand Canyon Flagstaff Pulliam,1993,4,0.0,0.0,1.0,faa
7909,FLG,Flagstaff Pulliam Airport,1995,1,1.0,0.0,0.0,ntsb
5650,FLG,Grand Canyon Flagstaff Pulliam,1995,1,0.0,0.0,1.0,faa
7911,FLG,Flagstaff Pulliam Airport,1996,1,1.0,0.0,0.0,ntsb
5652,FLG,Grand Canyon Flagstaff Pulliam,1996,1,0.0,0.0,1.0,faa
7912,FLG,Flagstaff Pulliam Airport,1996,11,1.0,0.0,0.0,ntsb
5653,FLG,Grand Canyon Flagstaff Pulliam,1996,11,0.0,0.0,1.0,faa
7925,FLG,Flagstaff Pulliam Airport,2006,6,1.0,0.0,0.0,ntsb
