tracon_code,month,year,faa_incidents
TKI,11,1999,1
TKI,12,1999,1
TKI,12,2005,1
TPA,1,1989,1
TPA,1,1990,1
TPA,1,1991,1
TPA,1,1992,1
TPA,1,1993,1
TPA,2,1989,1
TPA,2,2000,2
TPA,2,2018,1
TPA,3,1989,1
TPA,3,1990,1
TPA,3,1999,2
TPA,3,2000,4
TPA,3,2001,1
TPA,3,2004,1
TPA,3,2014,1
TPA,4,1990,1
TPA,4,1992,1
TPA,4,1993,1
TPA,4,1999,1
TPA,4,2000,1
TPA,4,2003,1
TPA,4,2012,1
TPA,5,1989,1
TPA,5,1990,2
TPA,5,1991,1
TPA,5,2000,2
TPA,5,2001,2
TPA,5,2003,1
TPA,5,2007,2
TPA,5,2014,1
TPA,5,2016,1
TPA,5,2018,1
TPA,6,1989,1
TPA,6,1991,1
TPA,6,2000,2
TPA,6,2003,1
TPA,7,1991,1
TPA,7,1995,1
TPA,7,1997,1
TPA,7,2003,1
TPA,7,2008,1
TPA,7,2015,1
TPA,8,1988,1
TPA,8,1989,2
TPA,8,1997,1
TPA,8,2002,2
TPA,8,2003,1
TPA,8,2005,2
TPA,8,2008,1
TPA,8,2010,1
TPA,9,1993,1
TPA,9,2000,1
TPA,9,2004,1
TPA,9,2013,1
TPA,9,2019,2
TPA,10,1988,2
TPA,10,2000,2
TPA,10,2001,1
TPA,10,2005,1
TPA,10,2014,1
TPA,11,1990,1
TPA,11,2000,1
TPA,11,2013,1
TPA,12,1988,1
TPA,12,1989,1
TPA,12,2000,1
TPA,12,2001,1
TPA,12,2004,1
TPA,12,2009,1
UCP,1,1989,1
UCP,2,1991,1
UCP,2,2000,2
UCP,3,1988,1
UCP,3,2014,1
UCP,4,1995,1
UCP,4,2014,1
UCP,5,2004,1
UCP,7,1990,1
UCP,7,1992,1
UCP,7,1999,1
UCP,8,2000,1
UCP,8,2001,1
UCP,9,1997,1
UCP,10,1989,1
UCP,10,1998,1
UYF,3,1990,1
UYF,3,1996,1
UYF,4,1991,1
UYF,4,1999,1
UYF,5,1999,1
UYF,6,1995,1
UYF,7,2000,1
UYF,8,2004,2
UYF,9,1996,1
UYF,9,2001,1
UYF,9,2016,1
UYF,12,1988,1
UYF,12,1996,1
UYF,12,2005,1
UYF,12,2018,1
VCB,1,2017,1
VCB,3,1995,1
VCB,3,2011,1
VCB,4,1990,1
VCB,4,1995,1
VCB,4,2010,1
VCB,5,2008,1
VCB,6,1992,1
VCB,6,2005,1
VCB,6,2014,1
VCB,7,1989,1
VCB,8,1991,1
VCB,8,2002,1
VCB,8,2012,1
VCB,9,2000,1
VCB,9,2007,1
VCB,9,2009,1
VCB,10,1988,1
VCB,10,1989,1
VCB,11,1999,1
VCB,11,2005,1
VDF,3,1989,2
VDF,3,2002,1
VDF,3,2006,1
VDF,3,2008,1
VDF,4,1995,1
VDF,4,2001,1
VDF,4,2005,1
VDF,4,2010,1
VDF,4,2016,1
VDF,4,2017,1
VDF,5,1997,1
VDF,5,2017,1
VDF,6,2000,1
VDF,6,2015,1
VDF,6,2019,1
VDF,8,1988,1
VDF,8,1992,1
VDF,8,2001,1
VDF,8,2016,1
VDF,8,2018,1
VDF,9,1996,1
VDF,9,2016,2
VDF,9,2017,1
VDF,11,1993,1
VDF,11,2001,1
VDF,11,2008,1
VDF,11,2009,1
VDF,11,2014,1
VDF,11,2019,1
VDF,12,1989,2
VDF,12,1996,1
VDF,12,2007,1
VUO,1,2008,1
VUO,1,2018,1
VUO,1,2019,1
VUO,3,2010,1
VUO,4,1991,1
VUO,5,1988,1
VUO,5,2000,1
VUO,5,2019,1
VUO,6,1999,1
VUO,7,2001,1
VUO,10,1988,1
VUO,12,1991,1
W32,1,1988,1
W32,3,1994,1
W32,4,1992,1
W32,5,1998,2
W32,6,1989,1
W32,6,1992,1
W32,8,1993,1
W32,9,2018,1
W32,11,1989,1
X26,1,2009,1
X26,1,2011,1
X26,2,2013,1
X26,3,2006,1
X26,3,2010,1
X26,3,2012,1
X26,3,2014,1
X26,3,2017,1
X26,4,2005,1
X26,5,2001,1
X26,5,2012,1
X26,5,2013,1
X26,5,2014,1
X26,5,2015,1
X26,6,2000,1
X26,7,1988,1
X26,9,1993,1
X26,9,1997,1
X26,10,2015,1
X26,11,2001,1
X26,12,2010,1
XPB,2,1997,1
XPB,3,1993,1
XPB,3,2013,1
XPB,5,1995,1
XPB,5,2002,1
XPB,6,2001,1
XPB,6,2015,1
XPB,7,1993,1
XPB,7,2011,1
XPB,8,2016,1
XPB,9,2009,1
XPB,10,1991,1
XPB,11,2007,1
XPB,12,2004,1
Z41,2,1993,1
Z41,3,2017,1
Z41,4,1989,1
Z41,4,2000,2
Z41,5,1989,1
Z41,5,2012,1
Z41,6,1990,1
Z41,6,1992,1
Z41,6,2001,1
Z41,6,2002,1
Z41,6,2003,1
Z41,6,2012,1
Z41,6,2013,1
Z41,7,1996,1
Z41,7,1999,1
Z41,7,2012,1
Z41,8,1989,1
Z41,8,2007,1
Z41,8,2015,1
Z41,9,1999,1
Z41,10,2007,1
Z41,10,2012,1
,1,1988,217
,1,1989,233
,1,1990,225
,1,1991,207
,1,1992,202
,1,1993,175
,1,1994,163
,1,1995,141
,1,1996,124
,1,1997,138
,1,1998,131
,1,1999,143
,1,2000,114
,1,2001,90
,1,2002,124
,1,2003,97
,1,2004,117
,1,2005,78
,1,2006,97
,1,2007,86
,1,2008,121
,1,2009,77
,1,2010,65
,1,2011,69
,1,2012,89
,1,2013,75
,1,2014,68
,1,2015,73
,1,2016,73
,1,2017,80
,1,2018,71
,1,2019,50
,2,1988,217
,2,1989,208
,2,1990,198
,2,1991,211
,2,1992,182
,2,1993,179
,2,1994,163
,2,1995,165
,2,1996,130
,2,1997,139
,2,1998,125
,2,1999,136
,2,2000,130
,2,2001,115
,2,2002,111
,2,2003,116
,2,2004,120
,2,2005,82
,2,2006,82
,2,2007,96
,2,2008,123
,2,2009,78
,2,2010,86
,2,2011,82
,2,2012,82
,2,2013,79
,2,2014,61
,2,2015,59
,2,2016,84
,2,2017,78
,2,2018,61
,2,2019,52
,3,1988,257
,3,1989,285
,3,1990,266
,3,1991,266
,3,1992,205
,3,1993,186
,3,1994,216
,3,1995,194
,3,1996,191
,3,1997,168
,3,1998,138
,3,1999,158
,3,2000,153
,3,2001,145
,3,2002,135
,3,2003,135
,3,2004,127
,3,2005,119
,3,2006,124
,3,2007,114
,3,2008,108
,3,2009,92
,3,2010,106
,3,2011,93
,3,2012,101
,3,2013,92
,3,2014,84
,3,2015,98
,3,2016,81
,3,2017,88
,3,2018,85
,3,2019,92
,4,1988,250
,4,1989,272
,4,1990,280
,4,1991,293
,4,1992,220
,4,1993,210
,4,1994,195
,4,1995,172
,4,1996,147
,4,1997,151
,4,1998,161
,4,1999,171
,4,2000,141
,4,2001,153
,4,2002,157
,4,2003,129
,4,2004,120
,4,2005,112
,4,2006,104
,4,2007,106
,4,2008,121
,4,2009,103
,4,2010,129
,4,2011,102
,4,2012,101
,4,2013,112
,4,2014,88
,4,2015,106
,4,2016,100
,4,2017,84
,4,2018,79
,4,2019,89
,5,1988,272
,5,1989,316
,5,1990,283
,5,1991,272
,5,1992,239
,5,1993,215
,5,1994,208
,5,1995,203
,5,1996,204
,5,1997,181
,5,1998,152
,5,1999,176
,5,2000,177
,5,2001,155
,5,2002,162
,5,2003,133
,5,2004,142
,5,2005,131
,5,2006,133
,5,2007,144
,5,2008,143
,5,2009,109
,5,2010,119
,5,2011,123
,5,2012,106
,5,2013,121
,5,2014,96
,5,2015,85
,5,2016,88
,5,2017,96
,5,2018,84
,5,2019,86
,6,1988,276
,6,1989,305
,6,1990,284
,6,1991,264
,6,1992,265
,6,1993,205
,6,1994,191
,6,1995,217
,6,1996,234
,6,1997,176
,6,1998,165
,6,1999,188
,6,2000,210
,6,2001,156
,6,2002,160
,6,2003,144
,6,2004,158
,6,2005,128
,6,2006,120
,6,2007,141
,6,2008,131
,6,2009,94
,6,2010,121
,6,2011,100
,6,2012,119
,6,2013,105
,6,2014,111
,6,2015,87
,6,2016,111
,6,2017,107
,6,2018,99
,6,2019,96
,7,1988,298
,7,1989,338
,7,1990,317
,7,1991,339
,7,1992,276
,7,1993,256
,7,1994,241
,7,1995,236
,7,1996,211
,7,1997,197
,7,1998,190
,7,1999,204
,7,2000,215
,7,2001,203
,7,2002,156
,7,2003,161
,7,2004,153
,7,2005,161
,7,2006,136
,7,2007,152
,7,2008,144
,7,2009,122
,7,2010,149
,7,2011,126
,7,2012,130
,7,2013,115
,7,2014,116
,7,2015,102
,7,2016,113
,7,2017,132
,7,2018,110
,7,2019,118
,8,1988,306
,8,1989,291
,8,1990,271
,8,1991,323
,8,1992,257
,8,1993,226
,8,1994,187
,8,1995,216
,8,1996,218
,8,1997,187
,8,1998,174
,8,1999,187
,8,2000,194
,8,2001,175
,8,2002,167
,8,2003,124
,8,2004,142
,8,2005,135
,8,2006,115
,8,2007,142
,8,2008,127
,8,2009,106
,8,2010,117
,8,2011,142
,8,2012,108
,8,2013,128
,8,2014,96
,8,2015,84
,8,2016,125
,8,2017,97
,8,2018,87
,8,2019,83
,9,1988,267
,9,1989,242
,9,1990,268
,9,1991,242
,9,1992,231
,9,1993,194
,9,1994,188
,9,1995,176
,9,1996,173
,9,1997,171
,9,1998,172
,9,1999,179
,9,2000,181
,9,2001,148
,9,2002,139
,9,2003,146
,9,2004,138
,9,2005,130
,9,2006,120
,9,2007,132
,9,2008,101
,9,2009,95
,9,2010,122
,9,2011,111
,9,2012,117
,9,2013,105
,9,2014,77
,9,2015,88
,9,2016,94
,9,2017,77
,9,2018,90
,9,2019,83
,10,1988,268
,10,1989,289
,10,1990,281
,10,1991,276
,10,1992,227
,10,1993,174
,10,1994,174
,10,1995,182
,10,1996,187
,10,1997,173
,10,1998,166
,10,1999,174
,10,2000,153
,10,2001,138
,10,2002,140
,10,2003,163
,10,2004,128
,10,2005,123
,10,2006,99
,10,2007,114
,10,2008,100
,10,2009,104
,10,2010,96
,10,2011,93
,10,2012,92
,10,2013,85
,10,2014,76
,10,2015,83
,10,2016,86
,10,2017,88
,10,2018,84
,10,2019,64
,11,1988,247
,11,1989,248
,11,1990,219
,11,1991,217
,11,1992,165
,11,1993,147
,11,1994,162
,11,1995,155
,11,1996,142
,11,1997,125
,11,1998,112
,11,1999,154
,11,2000,117
,11,2001,125
,11,2002,125
,11,2003,118
,11,2004,101
,11,2005,101
,11,2006,82
,11,2007,106
,11,2008,86
,11,2009,89
,11,2010,81
,11,2011,89
,11,2012,85
,11,2013,65
,11,2014,77
,11,2015,89
,11,2016,80
,11,2017,68
,11,2018,72
,11,2019,50
,12,1988,239
,12,1989,210
,12,1990,245
,12,1991,189
,12,1992,192
,12,1993,178
,12,1994,169
,12,1995,117
,12,1996,100
,12,1997,144
,12,1998,134
,12,1999,130
,12,2000,120
,12,2001,106
,12,2002,75
,12,2003,90
,12,2004,81
,12,2005,99
,12,2006,100
,12,2007,91
,12,2008,81
,12,2009,90
,12,2010,73
,12,2011,88
,12,2012,67
,12,2013,71
,12,2014,70
,12,2015,64
,12,2016,55
,12,2017,65
,12,2018,60
,12,2019,49
