,tracon,year,month
4079,HNL,2007,12
4080,HNL,2008,1
4081,HNL,2008,2
4082,HNL,2008,3
4083,HNL,2008,4
4084,HNL,2008,5
4085,HNL,2008,6
4086,HNL,2008,7
4087,HNL,2008,8
4088,HNL,2008,9
4089,HNL,2008,10
4090,HNL,2008,11
4091,HNL,2008,12
4092,HNL,2009,1
4093,HNL,2009,2
4094,HNL,2009,3
4095,HNL,2009,4
4096,HNL,2009,5
4097,HNL,2009,6
4098,HNL,2009,7
4099,HNL,2009,8
4100,HNL,2009,9
4101,HNL,2009,10
4102,HNL,2009,11
4103,HNL,2009,12
4104,HNL,2010,1
4105,HNL,2010,2
4106,HNL,2010,3
4107,HNL,2010,4
4108,HNL,2010,5
4109,HNL,2010,6
4110,HNL,2010,7
4111,HNL,2010,8
4112,HNL,2010,9
4113,HNL,2010,10
4114,HNL,2010,11
4115,HNL,2010,12
4116,HNL,2011,1
4117,HNL,2011,2
4118,HNL,2011,3
4119,HNL,2011,4
4120,HNL,2011,5
4121,HNL,2011,6
4122,HNL,2011,7
4123,HNL,2011,8
4124,HNL,2011,9
4125,HNL,2011,10
4126,HNL,2011,11
4127,HNL,2011,12
4128,HNL,2012,1
4129,HNL,2012,2
4130,HNL,2012,3
4131,HNL,2012,4
4132,HNL,2012,5
4133,HNL,2012,6
4134,HNL,2012,7
4135,HNL,2012,8
4136,HNL,2012,9
4137,HNL,2012,10
4138,HNL,2012,11
4139,HNL,2012,12
4140,HNL,2013,1
4141,HNL,2013,2
4142,HNL,2013,3
4143,HNL,2013,4
4144,HNL,2013,5
4145,HNL,2013,6
4146,HNL,2013,7
4147,HNL,2013,8
4148,HNL,2013,9
4149,HNL,2013,10
4150,HNL,2013,11
4151,HNL,2013,12
4152,HNL,2014,1
4153,HNL,2014,2
4154,HNL,2014,3
4155,HNL,2014,4
4156,HNL,2014,5
4157,HNL,2014,6
4158,HNL,2014,7
4159,HNL,2014,8
4160,HNL,2014,9
4161,HNL,2014,10
4162,HNL,2014,11
4163,HNL,2014,12
4164,HNL,2015,1
4165,HNL,2015,2
4166,HNL,2015,3
4167,HNL,2015,4
4168,HNL,2015,5
4169,HNL,2015,6
4170,HNL,2015,7
4171,HNL,2015,8
4172,HNL,2015,9
4173,HNL,2015,10
4174,HNL,2015,11
4175,HNL,2015,12
4176,HNL,2016,1
4177,HNL,2016,2
4178,HNL,2016,3
4179,HNL,2016,4
4180,HNL,2016,5
4181,HNL,2016,6
4182,HNL,2016,7
4183,HNL,2016,8
4184,HNL,2016,9
4185,HNL,2016,10
4186,HNL,2016,11
4187,HNL,2016,12
4188,HNL,2017,1
4189,HNL,2017,2
4190,HNL,2017,3
4191,HNL,2017,4
4192,HNL,2017,5
4193,HNL,2017,6
4194,HNL,2017,7
4195,HNL,2017,8
4196,HNL,2017,9
4197,HNL,2017,10
4198,HNL,2017,11
4199,HNL,2017,12
4200,HNL,2018,1
4201,HNL,2018,2
4202,HNL,2018,3
4203,HNL,2018,4
4204,HNL,2018,5
4205,HNL,2018,6
4206,HNL,2018,7
4207,HNL,2018,8
4208,HNL,2018,9
4209,HNL,2018,10
4210,HNL,2018,11
4211,HNL,2018,12
4212,HNL,2019,1
4213,HNL,2019,2
4214,HNL,2019,3
4215,HNL,2019,4
4216,HNL,2019,5
4217,HNL,2019,6
4218,HNL,2019,7
4219,HNL,2019,8
4220,HNL,2019,9
4221,HNL,2019,10
4222,HNL,2019,11
4223,HNL,2019,12
4224,IAD,1988,1
4225,IAD,1988,2
4226,IAD,1988,3
4227,IAD,1988,4
4228,IAD,1988,5
4229,IAD,1988,6
4230,IAD,1988,7
4231,IAD,1988,8
4232,IAD,1988,9
4233,IAD,1988,10
4234,IAD,1988,11
4235,IAD,1988,12
4236,IAD,1989,1
4237,IAD,1989,2
4238,IAD,1989,3
4239,IAD,1989,4
4240,IAD,1989,5
4241,IAD,1989,6
4242,IAD,1989,7
4243,IAD,1989,8
4244,IAD,1989,9
4245,IAD,1989,10
4246,IAD,1989,11
4247,IAD,1989,12
4248,IAD,1990,1
4249,IAD,1990,2
4250,IAD,1990,3
4251,IAD,1990,4
4252,IAD,1990,5
4253,IAD,1990,6
4254,IAD,1990,7
4255,IAD,1990,8
4256,IAD,1990,9
4257,IAD,1990,10
4258,IAD,1990,11
4259,IAD,1990,12
4260,IAD,1991,1
4261,IAD,1991,2
4262,IAD,1991,3
4263,IAD,1991,4
4264,IAD,1991,5
4265,IAD,1991,6
4266,IAD,1991,7
4267,IAD,1991,8
4268,IAD,1991,9
4269,IAD,1991,10
4270,IAD,1991,11
4271,IAD,1991,12
4272,IAD,1992,1
4273,IAD,1992,2
4274,IAD,1992,3
4275,IAD,1992,4
4276,IAD,1992,5
4277,IAD,1992,6
4278,IAD,1992,7
4279,IAD,1992,8
4280,IAD,1992,9
4281,IAD,1992,10
4282,IAD,1992,11
4283,IAD,1992,12
4284,IAD,1993,1
4285,IAD,1993,2
4286,IAD,1993,3
4287,IAD,1993,4
4288,IAD,1993,5
4289,IAD,1993,6
4290,IAD,1993,7
4291,IAD,1993,8
4292,IAD,1993,9
4293,IAD,1993,10
4294,IAD,1993,11
4295,IAD,1993,12
4296,IAD,1994,1
4297,IAD,1994,2
4298,IAD,1994,3
4299,IAD,1994,4
4300,IAD,1994,5
4301,IAD,1994,6
4302,IAD,1994,7
4303,IAD,1994,8
4304,IAD,1994,9
4305,IAD,1994,10
4306,IAD,1994,11
4307,IAD,1994,12
4308,IAD,1995,1
4309,IAD,1995,2
4310,IAD,1995,3
4311,IAD,1995,4
4312,IAD,1995,5
4313,IAD,1995,6
4314,IAD,1995,7
4315,IAD,1995,8
4316,IAD,1995,9
4317,IAD,1995,10
4318,IAD,1995,11
4319,IAD,1995,12
4320,IAD,1996,1
4321,IAD,1996,2
4322,IAD,1996,3
4323,IAD,1996,4
4324,IAD,1996,5
4325,IAD,1996,6
4326,IAD,1996,7
4327,IAD,1996,8
4328,IAD,1996,9
4329,IAD,1996,10
4330,IAD,1996,11
4331,IAD,1996,12
4332,IAD,1997,1
4333,IAD,1997,2
4334,IAD,1997,3
4335,IAD,1997,4
4336,IAD,1997,5
4337,IAD,1997,6
4338,IAD,1997,7
4339,IAD,1997,8
4340,IAD,1997,9
4341,IAD,1997,10
4342,IAD,1997,11
4343,IAD,1997,12
4344,IAD,1998,1
4345,IAD,1998,2
4346,IAD,1998,3
4347,IAD,1998,4
4348,IAD,1998,5
4349,IAD,1998,6
4350,IAD,1998,7
4351,IAD,1998,8
4352,IAD,1998,9
4353,IAD,1998,10
4354,IAD,1998,11
4355,IAD,1998,12
4356,IAD,1999,1
4357,IAD,1999,2
4358,IAD,1999,3
4359,IAD,1999,4
4360,IAD,1999,5
4361,IAD,1999,6
4362,IAD,1999,7
4363,IAD,1999,8
4364,IAD,1999,9
4365,IAD,1999,10
4366,IAD,1999,11
4367,IAD,1999,12
4368,IAD,2000,1
4369,IAD,2000,2
4370,IAD,2000,3
4371,IAD,2000,4
4372,IAD,2000,5
4373,IAD,2000,6
4374,IAD,2000,7
4375,IAD,2000,8
4376,IAD,2000,9
4377,IAD,2000,10
4378,IAD,2000,11
4379,IAD,2000,12
4380,IAD,2001,1
4381,IAD,2001,2
4382,IAD,2001,3
4383,IAD,2001,4
4384,IAD,2001,5
4385,IAD,2001,6
4386,IAD,2001,7
4387,IAD,2001,8
4388,IAD,2001,9
4389,IAD,2001,10
4390,IAD,2001,11
4391,IAD,2001,12
4392,IAD,2002,1
4393,IAD,2002,2
4394,IAD,2002,3
4395,IAD,2002,4
4396,IAD,2002,5
4397,IAD,2002,6
4398,IAD,2002,7
4399,IAD,2002,8
4400,IAD,2002,9
4401,IAD,2002,10
4402,IAD,2002,11
4403,IAD,2002,12
4404,IAD,2003,1
4405,IAD,2003,2
4406,IAD,2003,3
4407,IAD,2003,4
4408,IAD,2003,5
4409,IAD,2003,6
4410,IAD,2003,7
4411,IAD,2003,8
4412,IAD,2003,9
4413,IAD,2003,10
4414,IAD,2003,11
4415,IAD,2003,12
4416,IAD,2004,1
4417,IAD,2004,2
4418,IAD,2004,3
4419,IAD,2004,4
4420,IAD,2004,5
4421,IAD,2004,6
4422,IAD,2004,7
4423,IAD,2004,8
4424,IAD,2004,9
4425,IAD,2004,10
4426,IAD,2004,11
4427,IAD,2004,12
4428,IAD,2005,1
4429,IAD,2005,2
4430,IAD,2005,3
4431,IAD,2005,4
4432,IAD,2005,5
4433,IAD,2005,6
4434,IAD,2005,7
4435,IAD,2005,8
4436,IAD,2005,9
4437,IAD,2005,10
4438,IAD,2005,11
4439,IAD,2005,12
4440,IAD,2006,1
4441,IAD,2006,2
4442,IAD,2006,3
4443,IAD,2006,4
4444,IAD,2006,5
4445,IAD,2006,6
4446,IAD,2006,7
4447,IAD,2006,8
4448,IAD,2006,9
4449,IAD,2006,10
4450,IAD,2006,11
4451,IAD,2006,12
4452,IAD,2007,1
4453,IAD,2007,2
4454,IAD,2007,3
4455,IAD,2007,4
4456,IAD,2007,5
4457,IAD,2007,6
4458,IAD,2007,7
4459,IAD,2007,8
4460,IAD,2007,9
4461,IAD,2007,10
4462,IAD,2007,11
4463,IAD,2007,12
4464,IAD,2008,1
4465,IAD,2008,2
4466,IAD,2008,3
4467,IAD,2008,4
4468,IAD,2008,5
4469,IAD,2008,6
4470,IAD,2008,7
4471,IAD,2008,8
4472,IAD,2008,9
4473,IAD,2008,10
4474,IAD,2008,11
4475,IAD,2008,12
4476,IAD,2009,1
4477,IAD,2009,2
4478,IAD,2009,3
4479,IAD,2009,4
4480,IAD,2009,5
4481,IAD,2009,6
4482,IAD,2009,7
4483,IAD,2009,8
4484,IAD,2009,9
4485,IAD,2009,10
4486,IAD,2009,11
4487,IAD,2009,12
4488,IAD,2010,1
4489,IAD,2010,2
4490,IAD,2010,3
4491,IAD,2010,4
4492,IAD,2010,5
4493,IAD,2010,6
4494,IAD,2010,7
4495,IAD,2010,8
4496,IAD,2010,9
4497,IAD,2010,10
4498,IAD,2010,11
4499,IAD,2010,12
4500,IAD,2011,1
4501,IAD,2011,2
4502,IAD,2011,3
4503,IAD,2011,4
4504,IAD,2011,5
4505,IAD,2011,6
4506,IAD,2011,7
4507,IAD,2011,8
4508,IAD,2011,9
4509,IAD,2011,10
4510,IAD,2011,11
4511,IAD,2011,12
4512,IAD,2012,1
4513,IAD,2012,2
4514,IAD,2012,3
4515,IAD,2012,4
4516,IAD,2012,5
4517,IAD,2012,6
4518,IAD,2012,7
4519,IAD,2012,8
4520,IAD,2012,9
4521,IAD,2012,10
4522,IAD,2012,11
4523,IAD,2012,12
4524,IAD,2013,1
4525,IAD,2013,2
4526,IAD,2013,3
4527,IAD,2013,4
4528,IAD,2013,5
4529,IAD,2013,6
4530,IAD,2013,7
4531,IAD,2013,8
4532,IAD,2013,9
4533,IAD,2013,10
4534,IAD,2013,11
4535,IAD,2013,12
4536,IAD,2014,1
4537,IAD,2014,2
4538,IAD,2014,3
4539,IAD,2014,4
4540,IAD,2014,5
4541,IAD,2014,6
4542,IAD,2014,7
4543,IAD,2014,8
4544,IAD,2014,9
4545,IAD,2014,10
4546,IAD,2014,11
4547,IAD,2014,12
4548,IAD,2015,1
4549,IAD,2015,2
4550,IAD,2015,3
4551,IAD,2015,4
4552,IAD,2015,5
4553,IAD,2015,6
4554,IAD,2015,7
4555,IAD,2015,8
4556,IAD,2015,9
4557,IAD,2015,10
4558,IAD,2015,11
4559,IAD,2015,12
4560,IAD,2016,1
4561,IAD,2016,2
4562,IAD,2016,3
4563,IAD,2016,4
4564,IAD,2016,5
4565,IAD,2016,6
4566,IAD,2016,7
4567,IAD,2016,8
4568,IAD,2016,9
4569,IAD,2016,10
4570,IAD,2016,11
4571,IAD,2016,12
4572,IAD,2017,1
4573,IAD,2017,2
4574,IAD,2017,3
4575,IAD,2017,4
4576,IAD,2017,5
4577,IAD,2017,6
4578,IAD,2017,7
4579,IAD,2017,8
4580,IAD,2017,9
4581,IAD,2017,10
4582,IAD,2017,11
4583,IAD,2017,12
4584,IAD,2018,1
4585,IAD,2018,2
4586,IAD,2018,3
4587,IAD,2018,4
4588,IAD,2018,5
4589,IAD,2018,6
4590,IAD,2018,7
4591,IAD,2018,8
4592,IAD,2018,9
4593,IAD,2018,10
4594,IAD,2018,11
4595,IAD,2018,12
4596,IAD,2019,1
4597,IAD,2019,2
4598,IAD,2019,3
4599,IAD,2019,4
4600,IAD,2019,5
4601,IAD,2019,6
4602,IAD,2019,7
4603,IAD,2019,8
4604,IAD,2019,9
4605,IAD,2019,10
4606,IAD,2019,11
4607,IAD,2019,12
4608,IAH,1988,1
4609,IAH,1988,2
4610,IAH,1988,3
4611,IAH,1988,4
4612,IAH,1988,5
4613,IAH,1988,6
4614,IAH,1988,7
4615,IAH,1988,8
4616,IAH,1988,9
4617,IAH,1988,10
4618,IAH,1988,11
4619,IAH,1988,12
4620,IAH,1989,1
4621,IAH,1989,2
4622,IAH,1989,3
4623,IAH,1989,4
4624,IAH,1989,5
4625,IAH,1989,6
4626,IAH,1989,7
4627,IAH,1989,8
4628,IAH,1989,9
4629,IAH,1989,10
4630,IAH,1989,11
4631,IAH,1989,12
4632,IAH,1990,1
4633,IAH,1990,2
4634,IAH,1990,3
4635,IAH,1990,4
4636,IAH,1990,5
4637,IAH,1990,6
4638,IAH,1990,7
4639,IAH,1990,8
4640,IAH,1990,9
4641,IAH,1990,10
4642,IAH,1990,11
4643,IAH,1990,12
4644,IAH,1991,1
4645,IAH,1991,2
4646,IAH,1991,3
4647,IAH,1991,4
4648,IAH,1991,5
4649,IAH,1991,6
4650,IAH,1991,7
4651,IAH,1991,8
4652,IAH,1991,9
4653,IAH,1991,10
4654,IAH,1991,11
4655,IAH,1991,12
4656,IAH,1992,1
4657,IAH,1992,2
4658,IAH,1992,3
4659,IAH,1992,4
4660,IAH,1992,5
4661,IAH,1992,6
4662,IAH,1992,7
4663,IAH,1992,8
4664,IAH,1992,9
4665,IAH,1992,10
4666,IAH,1992,11
4667,IAH,1992,12
4668,IAH,1993,1
4669,IAH,1993,2
4670,IAH,1993,3
4671,IAH,1993,4
4672,IAH,1993,5
4673,IAH,1993,6
4674,IAH,1993,7
4675,IAH,1993,8
4676,IAH,1993,9
4677,IAH,1993,10
4678,IAH,1993,11
4679,IAH,1993,12
4680,IAH,1994,1
4681,IAH,1994,2
4682,IAH,1994,3
4683,IAH,1994,4
4684,IAH,1994,5
4685,IAH,1994,6
4686,IAH,1994,7
4687,IAH,1994,8
4688,IAH,1994,9
4689,IAH,1994,10
4690,IAH,1994,11
4691,IAH,1994,12
4692,IAH,1995,1
4693,IAH,1995,2
4694,IAH,1995,3
4695,IAH,1995,4
4696,IAH,1995,5
4697,IAH,1995,6
4698,IAH,1995,7
4699,IAH,1995,8
4700,IAH,1995,9
4701,IAH,1995,10
4702,IAH,1995,11
4703,IAH,1995,12
4704,IAH,1996,1
4705,IAH,1996,2
4706,IAH,1996,3
4707,IAH,1996,4
4708,IAH,1996,5
4709,IAH,1996,6
4710,IAH,1996,7
4711,IAH,1996,8
4712,IAH,1996,9
4713,IAH,1996,10
4714,IAH,1996,11
4715,IAH,1996,12
4716,IAH,1997,1
4717,IAH,1997,2
4718,IAH,1997,3
4719,IAH,1997,4
4720,IAH,1997,5
4721,IAH,1997,6
4722,IAH,1997,7
4723,IAH,1997,8
4724,IAH,1997,9
4725,IAH,1997,10
4726,IAH,1997,11
4727,IAH,1997,12
4728,IAH,1998,1
4729,IAH,1998,2
4730,IAH,1998,3
4731,IAH,1998,4
4732,IAH,1998,5
4733,IAH,1998,6
4734,IAH,1998,7
4735,IAH,1998,8
4736,IAH,1998,9
4737,IAH,1998,10
4738,IAH,1998,11
4739,IAH,1998,12
4740,IAH,1999,1
4741,IAH,1999,2
4742,IAH,1999,3
4743,IAH,1999,4
4744,IAH,1999,5
4745,IAH,1999,6
4746,IAH,1999,7
4747,IAH,1999,8
4748,IAH,1999,9
4749,IAH,1999,10
4750,IAH,1999,11
4751,IAH,1999,12
4752,IAH,2000,1
4753,IAH,2000,2
4754,IAH,2000,3
4755,IAH,2000,4
4756,IAH,2000,5
4757,IAH,2000,6
4758,IAH,2000,7
4759,IAH,2000,8
4760,IAH,2000,9
4761,IAH,2000,10
4762,IAH,2000,11
4763,IAH,2000,12
4764,IAH,2001,1
4765,IAH,2001,2
4766,IAH,2001,3
4767,IAH,2001,4
4768,IAH,2001,5
4769,IAH,2001,6
4770,IAH,2001,7
4771,IAH,2001,8
4772,IAH,2001,9
4773,IAH,2001,10
4774,IAH,2001,11
4775,IAH,2001,12
4776,IAH,2002,1
4777,IAH,2002,2
4778,IAH,2002,3
4779,IAH,2002,4
4780,IAH,2002,5
4781,IAH,2002,6
4782,IAH,2002,7
4783,IAH,2002,8
4784,IAH,2002,9
4785,IAH,2002,10
4786,IAH,2002,11
4787,IAH,2002,12
4788,IAH,2003,1
4789,IAH,2003,2
4790,IAH,2003,3
4791,IAH,2003,4
4792,IAH,2003,5
4793,IAH,2003,6
4794,IAH,2003,7
4795,IAH,2003,8
4796,IAH,2003,9
4797,IAH,2003,10
4798,IAH,2003,11
4799,IAH,2003,12
4800,IAH,2004,1
4801,IAH,2004,2
4802,IAH,2004,3
4803,IAH,2004,4
4804,IAH,2004,5
4805,IAH,2004,6
4806,IAH,2004,7
4807,IAH,2004,8
4808,IAH,2004,9
4809,IAH,2004,10
4810,IAH,2004,11
4811,IAH,2004,12
4812,IAH,2005,1
4813,IAH,2005,2
4814,IAH,2005,3
4815,IAH,2005,4
4816,IAH,2005,5
4817,IAH,2005,6
4818,IAH,2005,7
4819,IAH,2005,8
4820,IAH,2005,9
4821,IAH,2005,10
4822,IAH,2005,11
4823,IAH,2005,12
4824,IAH,2006,1
4825,IAH,2006,2
4826,IAH,2006,3
4827,IAH,2006,4
4828,IAH,2006,5
4829,IAH,2006,6
4830,IAH,2006,7
4831,IAH,2006,8
4832,IAH,2006,9
4833,IAH,2006,10
4834,IAH,2006,11
4835,IAH,2006,12
4836,IAH,2007,1
4837,IAH,2007,2
4838,IAH,2007,3
4839,IAH,2007,4
4840,IAH,2007,5
4841,IAH,2007,6
4842,IAH,2007,7
4843,IAH,2007,8
4844,IAH,2007,9
4845,IAH,2007,10
4846,IAH,2007,11
4847,IAH,2007,12
4848,IAH,2008,1
4849,IAH,2008,2
4850,IAH,2008,3
4851,IAH,2008,4
4852,IAH,2008,5
4853,IAH,2008,6
4854,IAH,2008,7
4855,IAH,2008,8
4856,IAH,2008,9
4857,IAH,2008,10
4858,IAH,2008,11
4859,IAH,2008,12
4860,IAH,2009,1
4861,IAH,2009,2
4862,IAH,2009,3
4863,IAH,2009,4
4864,IAH,2009,5
4865,IAH,2009,6
4866,IAH,2009,7
4867,IAH,2009,8
4868,IAH,2009,9
4869,IAH,2009,10
4870,IAH,2009,11
4871,IAH,2009,12
4872,IAH,2010,1
4873,IAH,2010,2
4874,IAH,2010,3
4875,IAH,2010,4
4876,IAH,2010,5
4877,IAH,2010,6
4878,IAH,2010,7
4879,IAH,2010,8
4880,IAH,2010,9
4881,IAH,2010,10
4882,IAH,2010,11
4883,IAH,2010,12
4884,IAH,2011,1
4885,IAH,2011,2
4886,IAH,2011,3
4887,IAH,2011,4
4888,IAH,2011,5
4889,IAH,2011,6
4890,IAH,2011,7
4891,IAH,2011,8
4892,IAH,2011,9
4893,IAH,2011,10
4894,IAH,2011,11
4895,IAH,2011,12
4896,IAH,2012,1
4897,IAH,2012,2
4898,IAH,2012,3
4899,IAH,2012,4
4900,IAH,2012,5
4901,IAH,2012,6
4902,IAH,2012,7
4903,IAH,2012,8
4904,IAH,2012,9
4905,IAH,2012,10
4906,IAH,2012,11
4907,IAH,2012,12
4908,IAH,2013,1
4909,IAH,2013,2
4910,IAH,2013,3
4911,IAH,2013,4
4912,IAH,2013,5
4913,IAH,2013,6
4914,IAH,2013,7
4915,IAH,2013,8
4916,IAH,2013,9
4917,IAH,2013,10
4918,IAH,2013,11
4919,IAH,2013,12
4920,IAH,2014,1
4921,IAH,2014,2
4922,IAH,2014,3
4923,IAH,2014,4
4924,IAH,2014,5
4925,IAH,2014,6
4926,IAH,2014,7
4927,IAH,2014,8
4928,IAH,2014,9
4929,IAH,2014,10
4930,IAH,2014,11
4931,IAH,2014,12
4932,IAH,2015,1
4933,IAH,2015,2
4934,IAH,2015,3
4935,IAH,2015,4
4936,IAH,2015,5
4937,IAH,2015,6
4938,IAH,2015,7
4939,IAH,2015,8
4940,IAH,2015,9
4941,IAH,2015,10
4942,IAH,2015,11
4943,IAH,2015,12
4944,IAH,2016,1
4945,IAH,2016,2
4946,IAH,2016,3
4947,IAH,2016,4
4948,IAH,2016,5
4949,IAH,2016,6
4950,IAH,2016,7
4951,IAH,2016,8
4952,IAH,2016,9
4953,IAH,2016,10
4954,IAH,2016,11
4955,IAH,2016,12
4956,IAH,2017,1
4957,IAH,2017,2
4958,IAH,2017,3
4959,IAH,2017,4
4960,IAH,2017,5
4961,IAH,2017,6
4962,IAH,2017,7
4963,IAH,2017,8
4964,IAH,2017,9
4965,IAH,2017,10
4966,IAH,2017,11
4967,IAH,2017,12
4968,IAH,2018,1
4969,IAH,2018,2
4970,IAH,2018,3
4971,IAH,2018,4
4972,IAH,2018,5
4973,IAH,2018,6
4974,IAH,2018,7
4975,IAH,2018,8
4976,IAH,2018,9
4977,IAH,2018,10
4978,IAH,2018,11
4979,IAH,2018,12
4980,IAH,2019,1
4981,IAH,2019,2
4982,IAH,2019,3
4983,IAH,2019,4
4984,IAH,2019,5
4985,IAH,2019,6
4986,IAH,2019,7
4987,IAH,2019,8
4988,IAH,2019,9
4989,IAH,2019,10
4990,IAH,2019,11
4991,IAH,2019,12
4992,JFK,1988,1
4993,JFK,1988,2
4994,JFK,1988,3
4995,JFK,1988,4
4996,JFK,1988,5
4997,JFK,1988,6
4998,JFK,1988,7
4999,JFK,1988,8
5000,JFK,1988,9
5001,JFK,1988,10
5002,JFK,1988,11
5003,JFK,1988,12
5004,JFK,1989,1
5005,JFK,1989,2
5006,JFK,1989,3
5007,JFK,1989,4
5008,JFK,1989,5
5009,JFK,1989,6
5010,JFK,1989,7
5011,JFK,1989,8
5012,JFK,1989,9
5013,JFK,1989,10
5014,JFK,1989,11
5015,JFK,1989,12
5016,JFK,1990,1
5017,JFK,1990,2
5018,JFK,1990,3
5019,JFK,1990,4
5020,JFK,1990,5
5021,JFK,1990,6
5022,JFK,1990,7
5023,JFK,1990,8
5024,JFK,1990,9
5025,JFK,1990,10
5026,JFK,1990,11
5027,JFK,1990,12
5028,JFK,1991,1
5029,JFK,1991,2
5030,JFK,1991,3
5031,JFK,1991,4
5032,JFK,1991,5
5033,JFK,1991,6
5034,JFK,1991,7
5035,JFK,1991,8
5036,JFK,1991,9
5037,JFK,1991,10
5038,JFK,1991,11
5039,JFK,1991,12
5040,JFK,1992,1
5041,JFK,1992,2
5042,JFK,1992,3
5043,JFK,1992,4
5044,JFK,1992,5
5045,JFK,1992,6
5046,JFK,1992,7
5047,JFK,1992,8
5048,JFK,1992,9
5049,JFK,1992,10
5050,JFK,1992,11
5051,JFK,1992,12
5052,JFK,1993,1
5053,JFK,1993,2
5054,JFK,1993,3
5055,JFK,1993,4
5056,JFK,1993,5
5057,JFK,1993,6
5058,JFK,1993,7
5059,JFK,1993,8
5060,JFK,1993,9
5061,JFK,1993,10
5062,JFK,1993,11
5063,JFK,1993,12
5064,JFK,1994,1
5065,JFK,1994,2
5066,JFK,1994,3
5067,JFK,1994,4
5068,JFK,1994,5
5069,JFK,1994,6
5070,JFK,1994,7
5071,JFK,1994,8
5072,JFK,1994,9
5073,JFK,1994,10
5074,JFK,1994,11
5075,JFK,1994,12
5076,JFK,1995,1
5077,JFK,1995,2
5078,JFK,1995,3
5079,JFK,1995,4
5080,JFK,1995,5
5081,JFK,1995,6
5082,JFK,1995,7
5083,JFK,1995,8
5084,JFK,1995,9
5085,JFK,1995,10
5086,JFK,1995,11
5087,JFK,1995,12
5088,JFK,1996,1
5089,JFK,1996,2
5090,JFK,1996,3
5091,JFK,1996,4
5092,JFK,1996,5
5093,JFK,1996,6
5094,JFK,1996,7
5095,JFK,1996,8
5096,JFK,1996,9
5097,JFK,1996,10
5098,JFK,1996,11
5099,JFK,1996,12
5100,JFK,1997,1
5101,JFK,1997,2
5102,JFK,1997,3
5103,JFK,1997,4
5104,JFK,1997,5
5105,JFK,1997,6
5106,JFK,1997,7
5107,JFK,1997,8
5108,JFK,1997,9
5109,JFK,1997,10
5110,JFK,1997,11
5111,JFK,1997,12
5112,JFK,1998,1
5113,JFK,1998,2
5114,JFK,1998,3
5115,JFK,1998,4
5116,JFK,1998,5
5117,JFK,1998,6
5118,JFK,1998,7
5119,JFK,1998,8
5120,JFK,1998,9
5121,JFK,1998,10
5122,JFK,1998,11
5123,JFK,1998,12
5124,JFK,1999,1
5125,JFK,1999,2
5126,JFK,1999,3
5127,JFK,1999,4
5128,JFK,1999,5
5129,JFK,1999,6
5130,JFK,1999,7
5131,JFK,1999,8
5132,JFK,1999,9
5133,JFK,1999,10
5134,JFK,1999,11
5135,JFK,1999,12
5136,JFK,2000,1
5137,JFK,2000,2
5138,JFK,2000,3
5139,JFK,2000,4
5140,JFK,2000,5
5141,JFK,2000,6
5142,JFK,2000,7
5143,JFK,2000,8
5144,JFK,2000,9
5145,JFK,2000,10
5146,JFK,2000,11
5147,JFK,2000,12
5148,JFK,2001,1
5149,JFK,2001,2
5150,JFK,2001,3
5151,JFK,2001,4
5152,JFK,2001,5
5153,JFK,2001,6
5154,JFK,2001,7
5155,JFK,2001,8
5156,JFK,2001,9
5157,JFK,2001,10
5158,JFK,2001,11
5159,JFK,2001,12
5160,JFK,2002,1
5161,JFK,2002,2
5162,JFK,2002,3
5163,JFK,2002,4
5164,JFK,2002,5
5165,JFK,2002,6
5166,JFK,2002,7
5167,JFK,2002,8
5168,JFK,2002,9
5169,JFK,2002,10
5170,JFK,2002,11
5171,JFK,2002,12
5172,JFK,2003,1
5173,JFK,2003,2
5174,JFK,2003,3
5175,JFK,2003,4
5176,JFK,2003,5
5177,JFK,2003,6
5178,JFK,2003,7
5179,JFK,2003,8
5180,JFK,2003,9
5181,JFK,2003,10
5182,JFK,2003,11
5183,JFK,2003,12
5184,JFK,2004,1
5185,JFK,2004,2
5186,JFK,2004,3
5187,JFK,2004,4
5188,JFK,2004,5
5189,JFK,2004,6
5190,JFK,2004,7
5191,JFK,2004,8
5192,JFK,2004,9
5193,JFK,2004,10
5194,JFK,2004,11
5195,JFK,2004,12
5196,JFK,2005,1
5197,JFK,2005,2
5198,JFK,2005,3
5199,JFK,2005,4
5200,JFK,2005,5
5201,JFK,2005,6
5202,JFK,2005,7
5203,JFK,2005,8
5204,JFK,2005,9
5205,JFK,2005,10
5206,JFK,2005,11
5207,JFK,2005,12
5208,JFK,2006,1
5209,JFK,2006,2
5210,JFK,2006,3
5211,JFK,2006,4
5212,JFK,2006,5
5213,JFK,2006,6
5214,JFK,2006,7
5215,JFK,2006,8
5216,JFK,2006,9
5217,JFK,2006,10
5218,JFK,2006,11
5219,JFK,2006,12
5220,JFK,2007,1
5221,JFK,2007,2
5222,JFK,2007,3
5223,JFK,2007,4
5224,JFK,2007,5
5225,JFK,2007,6
5226,JFK,2007,7
5227,JFK,2007,8
5228,JFK,2007,9
5229,JFK,2007,10
5230,JFK,2007,11
5231,JFK,2007,12
5232,JFK,2008,1
5233,JFK,2008,2
5234,JFK,2008,3
5235,JFK,2008,4
5236,JFK,2008,5
5237,JFK,2008,6
5238,JFK,2008,7
5239,JFK,2008,8
5240,JFK,2008,9
5241,JFK,2008,10
5242,JFK,2008,11
5243,JFK,2008,12
