,year,month,tracon,num_obs,AtcAdvisoryMultCount_sum,word_count_sum,unique_word_count_sum,FAA_total_sum,FAA_unique_sum,NASA_total_sum,NASA_unique_sum,AtcAdvisoryMultCount_avg,word_count_avg,unique_word_count_avg,FAA_total_avg,FAA_unique_avg,NASA_total_avg,NASA_unique_avg
8201,2017.0,3.0,SFO,2,2,264,169,8,4,22,12,1.0,132.0,84.5,4.0,2.0,11.0,6.0
8221,2017.0,4.0,SFO,3,3,1875,708,6,3,16,11,1.0,625.0,236.0,2.0,1.0,5.333333333333333,3.6666666666666665
8242,2017.0,5.0,SFO,3,3,715,376,10,5,16,9,1.0,238.33333333333334,125.33333333333333,3.3333333333333335,1.6666666666666667,5.333333333333333,3.0
8262,2017.0,6.0,SFO,12,12,2548,1374,20,12,42,28,1.0,212.33333333333334,114.5,1.6666666666666667,1.0,3.5,2.3333333333333335
8283,2017.0,7.0,SFO,5,5,1170,628,21,10,37,17,1.0,234.0,125.6,4.2,2.0,7.4,3.4
8302,2017.0,8.0,SFO,3,3,515,334,5,4,12,10,1.0,171.66666666666666,111.33333333333333,1.6666666666666667,1.3333333333333333,4.0,3.3333333333333335
8318,2017.0,9.0,SFO,2,2,850,383,25,10,38,17,1.0,425.0,191.5,12.5,5.0,19.0,8.5
8335,2017.0,10.0,SFO,8,8,2179,1092,28,16,58,35,1.0,272.375,136.5,3.5,2.0,7.25,4.375
8364,2017.0,12.0,SFO,2,2,290,188,0,0,2,2,1.0,145.0,94.0,0.0,0.0,1.0,1.0
8385,2018.0,1.0,SFO,2,2,970,429,7,4,6,5,1.0,485.0,214.5,3.5,2.0,3.0,2.5
8404,2018.0,2.0,SFO,3,3,586,332,1,1,2,2,1.0,195.33333333333334,110.66666666666667,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
8425,2018.0,3.0,SFO,4,4,892,455,4,4,7,6,1.0,223.0,113.75,1.0,1.0,1.75,1.5
8440,2018.0,4.0,SFO,4,4,1290,594,12,6,20,10,1.0,322.5,148.5,3.0,1.5,5.0,2.5
8460,2018.0,5.0,SFO,4,5,858,442,8,5,22,13,1.25,214.5,110.5,2.0,1.25,5.5,3.25
8472,2018.0,6.0,SFO,3,3,1058,459,11,4,12,4,1.0,352.6666666666667,153.0,3.6666666666666665,1.3333333333333333,4.0,1.3333333333333333
8487,2018.0,7.0,SFO,1,1,97,68,0,0,1,1,1.0,97.0,68.0,0.0,0.0,1.0,1.0
8501,2018.0,8.0,SFO,4,4,433,274,6,5,11,7,1.0,108.25,68.5,1.5,1.25,2.75,1.75
8516,2018.0,9.0,SFO,2,2,465,260,6,5,12,7,1.0,232.5,130.0,3.0,2.5,6.0,3.5
8534,2018.0,10.0,SFO,2,2,532,286,1,1,14,6,1.0,266.0,143.0,0.5,0.5,7.0,3.0
8550,2018.0,11.0,SFO,1,2,110,79,4,4,4,4,2.0,110.0,79.0,4.0,4.0,4.0,4.0
8572,2018.0,12.0,SFO,7,7,1628,857,37,17,51,24,1.0,232.57142857142858,122.42857142857143,5.285714285714286,2.4285714285714284,7.285714285714286,3.4285714285714284
8591,2019.0,1.0,SFO,12,14,2688,1420,16,16,38,26,1.1666666666666667,224.0,118.33333333333333,1.3333333333333333,1.3333333333333333,3.1666666666666665,2.1666666666666665
8609,2019.0,2.0,SFO,1,1,73,62,0,0,2,1,1.0,73.0,62.0,0.0,0.0,2.0,1.0
8647,2019.0,5.0,SFO,2,2,422,241,3,2,16,10,1.0,211.0,120.5,1.5,1.0,8.0,5.0
8664,2019.0,6.0,SFO,1,1,77,57,0,0,0,0,1.0,77.0,57.0,0.0,0.0,0.0,0.0
8685,2019.0,7.0,SFO,1,1,553,222,3,2,3,2,1.0,553.0,222.0,3.0,2.0,3.0,2.0
8694,2019.0,8.0,SFO,1,1,104,75,4,4,6,6,1.0,104.0,75.0,4.0,4.0,6.0,6.0
25,1988.0,1.0,SLC,2,2,430,273,11,8,37,28,1.0,215.0,136.5,5.5,4.0,18.5,14.0
53,1988.0,2.0,SLC,2,3,469,256,30,12,78,37,1.5,234.5,128.0,15.0,6.0,39.0,18.5
124,1988.0,5.0,SLC,1,1,284,128,10,3,54,19,1.0,284.0,128.0,10.0,3.0,54.0,19.0
149,1988.0,6.0,SLC,2,4,511,285,24,10,85,40,2.0,255.5,142.5,12.0,5.0,42.5,20.0
176,1988.0,7.0,SLC,2,2,330,210,12,10,38,28,1.0,165.0,105.0,6.0,5.0,19.0,14.0
201,1988.0,8.0,SLC,2,2,770,410,20,9,97,54,1.0,385.0,205.0,10.0,4.5,48.5,27.0
252,1988.0,10.0,SLC,1,1,155,92,0,0,19,12,1.0,155.0,92.0,0.0,0.0,19.0,12.0
324,1989.0,1.0,SLC,2,4,780,348,32,12,82,50,2.0,390.0,174.0,16.0,6.0,41.0,25.0
349,1989.0,2.0,SLC,3,3,530,303,9,5,66,38,1.0,176.66666666666666,101.0,3.0,1.6666666666666667,22.0,12.666666666666666
378,1989.0,3.0,SLC,4,4,753,406,21,9,108,58,1.0,188.25,101.5,5.25,2.25,27.0,14.5
404,1989.0,4.0,SLC,2,2,556,272,9,5,66,31,1.0,278.0,136.0,4.5,2.5,33.0,15.5
433,1989.0,5.0,SLC,4,4,889,509,39,11,130,66,1.0,222.25,127.25,9.75,2.75,32.5,16.5
460,1989.0,6.0,SLC,3,3,644,371,13,9,66,42,1.0,214.66666666666666,123.66666666666667,4.333333333333333,3.0,22.0,14.0
486,1989.0,7.0,SLC,2,2,472,267,11,7,39,24,1.0,236.0,133.5,5.5,3.5,19.5,12.0
513,1989.0,8.0,SLC,2,2,348,232,19,9,43,27,1.0,174.0,116.0,9.5,4.5,21.5,13.5
541,1989.0,9.0,SLC,10,10,3102,1538,68,40,338,194,1.0,310.2,153.8,6.8,4.0,33.8,19.4
568,1989.0,10.0,SLC,4,4,752,418,22,12,102,47,1.0,188.0,104.5,5.5,3.0,25.5,11.75
597,1989.0,11.0,SLC,3,3,739,393,38,10,112,52,1.0,246.33333333333334,131.0,12.666666666666666,3.3333333333333335,37.333333333333336,17.333333333333332
624,1989.0,12.0,SLC,6,6,988,586,53,29,144,88,1.0,164.66666666666666,97.66666666666667,8.833333333333334,4.833333333333333,24.0,14.666666666666666
653,1990.0,1.0,SLC,4,6,1928,819,64,23,199,83,1.5,482.0,204.75,16.0,5.75,49.75,20.75
682,1990.0,2.0,SLC,2,2,148,107,8,6,19,15,1.0,74.0,53.5,4.0,3.0,9.5,7.5
709,1990.0,3.0,SLC,11,11,2553,1339,89,43,318,172,1.0,232.0909090909091,121.72727272727273,8.090909090909092,3.909090909090909,28.90909090909091,15.636363636363637
739,1990.0,4.0,SLC,2,2,638,318,23,11,105,54,1.0,319.0,159.0,11.5,5.5,52.5,27.0
767,1990.0,5.0,SLC,8,8,2534,1225,90,36,336,163,1.0,316.75,153.125,11.25,4.5,42.0,20.375
792,1990.0,6.0,SLC,2,2,413,234,17,8,61,35,1.0,206.5,117.0,8.5,4.0,30.5,17.5
821,1990.0,7.0,SLC,1,1,35,28,0,0,1,1,1.0,35.0,28.0,0.0,0.0,1.0,1.0
849,1990.0,8.0,SLC,1,1,431,183,17,4,61,24,1.0,431.0,183.0,17.0,4.0,61.0,24.0
878,1990.0,9.0,SLC,4,4,828,466,28,16,110,64,1.0,207.0,116.5,7.0,4.0,27.5,16.0
905,1990.0,10.0,SLC,9,10,2083,1009,78,28,296,139,1.1111111111111112,231.44444444444446,112.11111111111111,8.666666666666666,3.111111111111111,32.888888888888886,15.444444444444445
931,1990.0,11.0,SLC,5,5,1367,695,47,22,194,92,1.0,273.4,139.0,9.4,4.4,38.8,18.4
958,1990.0,12.0,SLC,1,1,234,131,3,2,25,17,1.0,234.0,131.0,3.0,2.0,25.0,17.0
988,1991.0,1.0,SLC,6,6,846,509,31,19,118,75,1.0,141.0,84.83333333333333,5.166666666666667,3.1666666666666665,19.666666666666668,12.5
1014,1991.0,2.0,SLC,3,3,527,306,26,11,74,45,1.0,175.66666666666666,102.0,8.666666666666666,3.6666666666666665,24.666666666666668,15.0
1041,1991.0,3.0,SLC,2,3,441,257,16,9,42,27,1.5,220.5,128.5,8.0,4.5,21.0,13.5
1071,1991.0,4.0,SLC,6,6,1820,1004,80,38,204,122,1.0,303.3333333333333,167.33333333333334,13.333333333333334,6.333333333333333,34.0,20.333333333333332
1099,1991.0,5.0,SLC,8,8,1697,946,58,30,250,134,1.0,212.125,118.25,7.25,3.75,31.25,16.75
1127,1991.0,6.0,SLC,1,2,387,181,14,4,56,23,2.0,387.0,181.0,14.0,4.0,56.0,23.0
1156,1991.0,7.0,SLC,1,1,131,83,7,3,32,17,1.0,131.0,83.0,7.0,3.0,32.0,17.0
1184,1991.0,8.0,SLC,3,3,1034,443,44,10,143,56,1.0,344.6666666666667,147.66666666666666,14.666666666666666,3.3333333333333335,47.666666666666664,18.666666666666668
1212,1991.0,9.0,SLC,3,4,543,300,14,10,66,51,1.3333333333333333,181.0,100.0,4.666666666666667,3.3333333333333335,22.0,17.0
1241,1991.0,10.0,SLC,2,2,686,332,38,15,98,50,1.0,343.0,166.0,19.0,7.5,49.0,25.0
1270,1991.0,11.0,SLC,8,8,1697,903,57,33,289,157,1.0,212.125,112.875,7.125,4.125,36.125,19.625
1297,1991.0,12.0,SLC,8,9,1548,751,72,35,190,92,1.125,193.5,93.875,9.0,4.375,23.75,11.5
1325,1992.0,1.0,SLC,6,6,1713,917,65,32,215,126,1.0,285.5,152.83333333333334,10.833333333333334,5.333333333333333,35.833333333333336,21.0
1354,1992.0,2.0,SLC,4,4,1237,590,32,14,177,82,1.0,309.25,147.5,8.0,3.5,44.25,20.5
1384,1992.0,3.0,SLC,3,3,721,410,37,19,123,70,1.0,240.33333333333334,136.66666666666666,12.333333333333334,6.333333333333333,41.0,23.333333333333332
1412,1992.0,4.0,SLC,1,1,237,138,14,7,28,18,1.0,237.0,138.0,14.0,7.0,28.0,18.0
1440,1992.0,5.0,SLC,7,8,1317,738,32,20,177,107,1.1428571428571428,188.14285714285714,105.42857142857143,4.571428571428571,2.857142857142857,25.285714285714285,15.285714285714286
1466,1992.0,6.0,SLC,5,5,1156,686,22,17,153,111,1.0,231.2,137.2,4.4,3.4,30.6,22.2
1494,1992.0,7.0,SLC,4,5,859,483,23,10,107,66,1.25,214.75,120.75,5.75,2.5,26.75,16.5
1520,1992.0,8.0,SLC,4,4,1160,586,25,11,125,69,1.0,290.0,146.5,6.25,2.75,31.25,17.25
1571,1992.0,10.0,SLC,5,7,422,265,18,8,52,32,1.4,84.4,53.0,3.6,1.6,10.4,6.4
1598,1992.0,11.0,SLC,6,7,1790,897,58,24,262,127,1.1666666666666667,298.3333333333333,149.5,9.666666666666666,4.0,43.666666666666664,21.166666666666668
1626,1992.0,12.0,SLC,3,3,621,369,14,9,78,50,1.0,207.0,123.0,4.666666666666667,3.0,26.0,16.666666666666668
1652,1993.0,1.0,SLC,3,3,591,341,18,8,62,33,1.0,197.0,113.66666666666667,6.0,2.6666666666666665,20.666666666666668,11.0
1679,1993.0,2.0,SLC,3,3,743,406,24,12,110,57,1.0,247.66666666666666,135.33333333333334,8.0,4.0,36.666666666666664,19.0
1708,1993.0,3.0,SLC,8,8,1456,840,68,36,314,168,1.0,182.0,105.0,8.5,4.5,39.25,21.0
1738,1993.0,4.0,SLC,6,6,1231,729,45,23,238,137,1.0,205.16666666666666,121.5,7.5,3.8333333333333335,39.666666666666664,22.833333333333332
1766,1993.0,5.0,SLC,1,1,15,15,1,1,2,2,1.0,15.0,15.0,1.0,1.0,2.0,2.0
1794,1993.0,6.0,SLC,1,1,180,111,3,2,14,11,1.0,180.0,111.0,3.0,2.0,14.0,11.0
1822,1993.0,7.0,SLC,2,2,597,276,15,2,93,29,1.0,298.5,138.0,7.5,1.0,46.5,14.5
1851,1993.0,8.0,SLC,1,1,93,73,2,1,16,15,1.0,93.0,73.0,2.0,1.0,16.0,15.0
1880,1993.0,9.0,SLC,5,5,882,582,14,8,108,76,1.0,176.4,116.4,2.8,1.6,21.6,15.2
1908,1993.0,10.0,SLC,7,7,1184,726,40,22,130,81,1.0,169.14285714285714,103.71428571428571,5.714285714285714,3.142857142857143,18.571428571428573,11.571428571428571
1935,1993.0,11.0,SLC,6,6,1013,624,17,13,109,77,1.0,168.83333333333334,104.0,2.8333333333333335,2.1666666666666665,18.166666666666668,12.833333333333334
1962,1993.0,12.0,SLC,2,2,259,169,11,7,31,21,1.0,129.5,84.5,5.5,3.5,15.5,10.5
1990,1994.0,1.0,SLC,13,14,1536,955,59,32,233,146,1.0769230769230769,118.15384615384616,73.46153846153847,4.538461538461538,2.4615384615384617,17.923076923076923,11.23076923076923
2016,1994.0,2.0,SLC,8,8,3176,1495,91,40,434,212,1.0,397.0,186.875,11.375,5.0,54.25,26.5
2043,1994.0,3.0,SLC,3,3,448,274,6,5,38,32,1.0,149.33333333333334,91.33333333333333,2.0,1.6666666666666667,12.666666666666666,10.666666666666666
2099,1994.0,5.0,SLC,2,2,831,391,29,10,104,51,1.0,415.5,195.5,14.5,5.0,52.0,25.5
2127,1994.0,6.0,SLC,8,8,946,586,44,28,148,102,1.0,118.25,73.25,5.5,3.5,18.5,12.75
2156,1994.0,7.0,SLC,3,3,315,221,14,4,43,27,1.0,105.0,73.66666666666667,4.666666666666667,1.3333333333333333,14.333333333333334,9.0
2186,1994.0,8.0,SLC,4,4,1050,536,27,17,174,91,1.0,262.5,134.0,6.75,4.25,43.5,22.75
2212,1994.0,9.0,SLC,5,5,2059,905,52,19,266,117,1.0,411.8,181.0,10.4,3.8,53.2,23.4
2241,1994.0,10.0,SLC,2,2,884,396,19,8,110,54,1.0,442.0,198.0,9.5,4.0,55.0,27.0
2269,1994.0,11.0,SLC,7,7,2032,1013,44,20,292,138,1.0,290.2857142857143,144.71428571428572,6.285714285714286,2.857142857142857,41.714285714285715,19.714285714285715
2327,1995.0,1.0,SLC,10,10,2870,1270,80,40,462,218,1.0,287.0,127.0,8.0,4.0,46.2,21.8
2356,1995.0,2.0,SLC,10,12,2903,1425,93,38,407,203,1.2,290.3,142.5,9.3,3.8,40.7,20.3
2386,1995.0,3.0,SLC,7,8,1993,1042,52,24,289,149,1.1428571428571428,284.7142857142857,148.85714285714286,7.428571428571429,3.4285714285714284,41.285714285714285,21.285714285714285
2415,1995.0,4.0,SLC,2,3,566,296,30,14,102,57,1.5,283.0,148.0,15.0,7.0,51.0,28.5
2443,1995.0,5.0,SLC,6,8,1550,762,46,12,244,106,1.3333333333333333,258.3333333333333,127.0,7.666666666666667,2.0,40.666666666666664,17.666666666666668
2472,1995.0,6.0,SLC,7,7,1546,813,55,29,229,111,1.0,220.85714285714286,116.14285714285714,7.857142857142857,4.142857142857143,32.714285714285715,15.857142857142858
2501,1995.0,7.0,SLC,7,7,2380,1041,59,26,334,137,1.0,340.0,148.71428571428572,8.428571428571429,3.7142857142857144,47.714285714285715,19.571428571428573
2530,1995.0,8.0,SLC,6,6,1889,998,49,21,273,141,1.0,314.8333333333333,166.33333333333334,8.166666666666666,3.5,45.5,23.5
2557,1995.0,9.0,SLC,9,11,1388,693,38,20,236,118,1.2222222222222223,154.22222222222223,77.0,4.222222222222222,2.2222222222222223,26.22222222222222,13.11111111111111
2587,1995.0,10.0,SLC,5,5,1423,658,19,12,197,98,1.0,284.6,131.6,3.8,2.4,39.4,19.6
2616,1995.0,11.0,SLC,19,21,3600,2062,137,70,539,302,1.105263157894737,189.47368421052633,108.52631578947368,7.2105263157894735,3.6842105263157894,28.36842105263158,15.894736842105264
2645,1995.0,12.0,SLC,5,5,1559,667,22,9,171,77,1.0,311.8,133.4,4.4,1.8,34.2,15.4
2673,1996.0,1.0,SLC,6,6,2097,908,60,22,385,138,1.0,349.5,151.33333333333334,10.0,3.6666666666666665,64.16666666666667,23.0
2703,1996.0,2.0,SLC,10,10,3563,1687,75,36,424,206,1.0,356.3,168.7,7.5,3.6,42.4,20.6
2732,1996.0,3.0,SLC,2,2,369,217,7,6,42,27,1.0,184.5,108.5,3.5,3.0,21.0,13.5
2762,1996.0,4.0,SLC,1,1,218,117,8,2,28,10,1.0,218.0,117.0,8.0,2.0,28.0,10.0
2792,1996.0,5.0,SLC,3,3,274,199,3,2,44,28,1.0,91.33333333333333,66.33333333333333,1.0,0.6666666666666666,14.666666666666666,9.333333333333334
2821,1996.0,6.0,SLC,5,6,1155,598,38,21,155,82,1.2,231.0,119.6,7.6,4.2,31.0,16.4
2850,1996.0,7.0,SLC,5,6,1074,622,35,18,174,95,1.2,214.8,124.4,7.0,3.6,34.8,19.0
2879,1996.0,8.0,SLC,4,4,991,515,35,17,159,83,1.0,247.75,128.75,8.75,4.25,39.75,20.75
2909,1996.0,9.0,SLC,6,6,859,517,23,17,141,82,1.0,143.16666666666666,86.16666666666667,3.8333333333333335,2.8333333333333335,23.5,13.666666666666666
2938,1996.0,10.0,SLC,4,5,401,291,9,9,70,50,1.25,100.25,72.75,2.25,2.25,17.5,12.5
2967,1996.0,11.0,SLC,14,14,3916,2102,150,78,628,312,1.0,279.7142857142857,150.14285714285714,10.714285714285714,5.571428571428571,44.857142857142854,22.285714285714285
2997,1996.0,12.0,SLC,3,4,529,306,10,8,65,40,1.3333333333333333,176.33333333333334,102.0,3.3333333333333335,2.6666666666666665,21.666666666666668,13.333333333333334
3027,1997.0,1.0,SLC,6,6,654,447,23,13,101,61,1.0,109.0,74.5,3.8333333333333335,2.1666666666666665,16.833333333333332,10.166666666666666
3056,1997.0,2.0,SLC,6,6,1851,910,81,30,315,146,1.0,308.5,151.66666666666666,13.5,5.0,52.5,24.333333333333332
3086,1997.0,3.0,SLC,5,7,911,466,25,17,165,85,1.4,182.2,93.2,5.0,3.4,33.0,17.0
3114,1997.0,4.0,SLC,1,1,231,125,9,3,36,16,1.0,231.0,125.0,9.0,3.0,36.0,16.0
3141,1997.0,5.0,SLC,6,6,1166,648,68,24,220,112,1.0,194.33333333333334,108.0,11.333333333333334,4.0,36.666666666666664,18.666666666666668
3169,1997.0,6.0,SLC,4,4,840,370,25,9,151,57,1.0,210.0,92.5,6.25,2.25,37.75,14.25
3197,1997.0,7.0,SLC,4,5,909,493,33,9,128,70,1.25,227.25,123.25,8.25,2.25,32.0,17.5
3226,1997.0,8.0,SLC,1,1,118,86,3,3,34,21,1.0,118.0,86.0,3.0,3.0,34.0,21.0
3253,1997.0,9.0,SLC,2,2,563,333,18,11,69,43,1.0,281.5,166.5,9.0,5.5,34.5,21.5
3283,1997.0,10.0,SLC,1,1,192,100,9,4,30,13,1.0,192.0,100.0,9.0,4.0,30.0,13.0
3311,1997.0,11.0,SLC,10,11,2910,1396,135,46,535,232,1.1,291.0,139.6,13.5,4.6,53.5,23.2
3340,1997.0,12.0,SLC,9,10,2467,1262,82,41,421,204,1.1111111111111112,274.1111111111111,140.22222222222223,9.11111111111111,4.555555555555555,46.77777777777778,22.666666666666668
3369,1998.0,1.0,SLC,7,8,1551,814,53,20,220,115,1.1428571428571428,221.57142857142858,116.28571428571429,7.571428571428571,2.857142857142857,31.428571428571427,16.428571428571427
3396,1998.0,2.0,SLC,2,2,293,205,9,7,36,26,1.0,146.5,102.5,4.5,3.5,18.0,13.0
3424,1998.0,3.0,SLC,4,4,315,222,7,6,63,41,1.0,78.75,55.5,1.75,1.5,15.75,10.25
3452,1998.0,4.0,SLC,6,6,1397,757,49,20,216,111,1.0,232.83333333333334,126.16666666666667,8.166666666666666,3.3333333333333335,36.0,18.5
3481,1998.0,5.0,SLC,9,9,1804,984,53,31,203,129,1.0,200.44444444444446,109.33333333333333,5.888888888888889,3.4444444444444446,22.555555555555557,14.333333333333334
3510,1998.0,6.0,SLC,1,1,88,63,1,1,8,7,1.0,88.0,63.0,1.0,1.0,8.0,7.0
3540,1998.0,7.0,SLC,6,8,1005,572,22,15,169,83,1.3333333333333333,167.5,95.33333333333333,3.6666666666666665,2.5,28.166666666666668,13.833333333333334
3595,1998.0,9.0,SLC,2,2,348,212,6,4,51,31,1.0,174.0,106.0,3.0,2.0,25.5,15.5
3624,1998.0,10.0,SLC,5,7,1079,550,24,13,149,88,1.4,215.8,110.0,4.8,2.6,29.8,17.6
3654,1998.0,11.0,SLC,6,6,832,480,28,10,108,52,1.0,138.66666666666666,80.0,4.666666666666667,1.6666666666666667,18.0,8.666666666666666
3681,1998.0,12.0,SLC,1,1,144,74,1,1,41,16,1.0,144.0,74.0,1.0,1.0,41.0,16.0
3730,1999.0,2.0,SLC,2,2,695,361,7,6,83,44,1.0,347.5,180.5,3.5,3.0,41.5,22.0
3760,1999.0,3.0,SLC,6,6,1068,640,20,14,120,84,1.0,178.0,106.66666666666667,3.3333333333333335,2.3333333333333335,20.0,14.0
3788,1999.0,4.0,SLC,3,3,588,299,15,6,73,33,1.0,196.0,99.66666666666667,5.0,2.0,24.333333333333332,11.0
3817,1999.0,5.0,SLC,2,2,327,222,7,7,34,31,1.0,163.5,111.0,3.5,3.5,17.0,15.5
3847,1999.0,6.0,SLC,2,2,266,162,8,4,45,27,1.0,133.0,81.0,4.0,2.0,22.5,13.5
3876,1999.0,7.0,SLC,4,4,1184,552,52,24,192,90,1.0,296.0,138.0,13.0,6.0,48.0,22.5
3904,1999.0,8.0,SLC,1,1,528,265,16,6,83,41,1.0,528.0,265.0,16.0,6.0,83.0,41.0
3932,1999.0,9.0,SLC,3,6,643,334,20,9,73,43,2.0,214.33333333333334,111.33333333333333,6.666666666666667,3.0,24.333333333333332,14.333333333333334
3961,1999.0,10.0,SLC,2,2,396,231,4,4,54,35,1.0,198.0,115.5,2.0,2.0,27.0,17.5
3989,1999.0,11.0,SLC,2,2,249,167,8,4,46,28,1.0,124.5,83.5,4.0,2.0,23.0,14.0
4016,1999.0,12.0,SLC,2,2,470,254,10,7,65,38,1.0,235.0,127.0,5.0,3.5,32.5,19.0
4043,2000.0,1.0,SLC,3,3,909,467,21,9,100,55,1.0,303.0,155.66666666666666,7.0,3.0,33.333333333333336,18.333333333333332
4072,2000.0,2.0,SLC,2,2,169,118,2,2,18,15,1.0,84.5,59.0,1.0,1.0,9.0,7.5
4101,2000.0,3.0,SLC,1,1,50,39,3,2,10,8,1.0,50.0,39.0,3.0,2.0,10.0,8.0
4128,2000.0,4.0,SLC,1,2,56,39,5,2,16,11,2.0,56.0,39.0,5.0,2.0,16.0,11.0
4181,2000.0,6.0,SLC,1,1,189,109,7,2,22,13,1.0,189.0,109.0,7.0,2.0,22.0,13.0
4210,2000.0,7.0,SLC,2,4,472,240,14,8,38,28,2.0,236.0,120.0,7.0,4.0,19.0,14.0
4316,2000.0,11.0,SLC,3,4,1168,431,38,15,189,66,1.3333333333333333,389.3333333333333,143.66666666666666,12.666666666666666,5.0,63.0,22.0
4344,2000.0,12.0,SLC,1,1,225,129,1,1,33,16,1.0,225.0,129.0,1.0,1.0,33.0,16.0
4371,2001.0,1.0,SLC,3,3,529,286,17,7,85,37,1.0,176.33333333333334,95.33333333333333,5.666666666666667,2.3333333333333335,28.333333333333332,12.333333333333334
4398,2001.0,2.0,SLC,4,6,754,454,30,14,136,66,1.5,188.5,113.5,7.5,3.5,34.0,16.5
4427,2001.0,3.0,SLC,1,1,37,32,0,0,11,9,1.0,37.0,32.0,0.0,0.0,11.0,9.0
4456,2001.0,4.0,SLC,1,1,42,36,3,3,8,6,1.0,42.0,36.0,3.0,3.0,8.0,6.0
4486,2001.0,5.0,SLC,2,2,494,257,12,4,72,35,1.0,247.0,128.5,6.0,2.0,36.0,17.5
4515,2001.0,6.0,SLC,4,5,509,329,9,4,64,41,1.25,127.25,82.25,2.25,1.0,16.0,10.25
4544,2001.0,7.0,SLC,5,5,1185,664,19,12,179,99,1.0,237.0,132.8,3.8,2.4,35.8,19.8
4573,2001.0,8.0,SLC,1,1,376,203,6,4,53,29,1.0,376.0,203.0,6.0,4.0,53.0,29.0
4598,2001.0,9.0,SLC,2,3,478,249,15,6,68,37,1.5,239.0,124.5,7.5,3.0,34.0,18.5
4627,2001.0,10.0,SLC,1,1,31,28,0,0,4,3,1.0,31.0,28.0,0.0,0.0,4.0,3.0
4656,2001.0,11.0,SLC,1,1,588,229,35,4,91,31,1.0,588.0,229.0,35.0,4.0,91.0,31.0
4684,2001.0,12.0,SLC,8,10,2012,988,76,36,242,118,1.25,251.5,123.5,9.5,4.5,30.25,14.75
4712,2002.0,1.0,SLC,3,4,1062,457,31,13,137,54,1.3333333333333333,354.0,152.33333333333334,10.333333333333334,4.333333333333333,45.666666666666664,18.0
4740,2002.0,2.0,SLC,1,1,327,187,10,3,42,17,1.0,327.0,187.0,10.0,3.0,42.0,17.0
4769,2002.0,3.0,SLC,1,2,144,83,2,1,19,12,2.0,144.0,83.0,2.0,1.0,19.0,12.0
4798,2002.0,4.0,SLC,2,2,254,177,8,6,35,27,1.0,127.0,88.5,4.0,3.0,17.5,13.5
4826,2002.0,5.0,SLC,2,2,309,176,5,5,38,23,1.0,154.5,88.0,2.5,2.5,19.0,11.5
4873,2002.0,7.0,SLC,2,3,1597,696,35,10,197,88,1.5,798.5,348.0,17.5,5.0,98.5,44.0
4901,2002.0,8.0,SLC,2,3,404,204,12,4,72,30,1.5,202.0,102.0,6.0,2.0,36.0,15.0
4952,2002.0,10.0,SLC,1,1,125,83,3,2,14,10,1.0,125.0,83.0,3.0,2.0,14.0,10.0
5002,2002.0,12.0,SLC,2,2,622,282,21,8,59,40,1.0,311.0,141.0,10.5,4.0,29.5,20.0
5029,2003.0,1.0,SLC,1,1,133,78,4,2,20,11,1.0,133.0,78.0,4.0,2.0,20.0,11.0
5056,2003.0,2.0,SLC,4,6,1156,606,50,18,138,64,1.5,289.0,151.5,12.5,4.5,34.5,16.0
5084,2003.0,3.0,SLC,4,5,1140,529,23,8,148,65,1.25,285.0,132.25,5.75,2.0,37.0,16.25
5137,2003.0,5.0,SLC,1,1,245,137,3,3,47,26,1.0,245.0,137.0,3.0,3.0,47.0,26.0
5196,2003.0,7.0,SLC,4,6,636,344,36,18,148,74,1.5,159.0,86.0,9.0,4.5,37.0,18.5
5225,2003.0,8.0,SLC,1,1,396,168,12,5,60,25,1.0,396.0,168.0,12.0,5.0,60.0,25.0
5276,2003.0,10.0,SLC,1,2,396,201,14,5,52,27,2.0,396.0,201.0,14.0,5.0,52.0,27.0
5304,2003.0,11.0,SLC,1,1,326,177,8,4,26,15,1.0,326.0,177.0,8.0,4.0,26.0,15.0
5330,2003.0,12.0,SLC,1,1,124,92,2,1,11,9,1.0,124.0,92.0,2.0,1.0,11.0,9.0
5354,2004.0,1.0,SLC,4,4,326,228,6,6,52,32,1.0,81.5,57.0,1.5,1.5,13.0,8.0
5381,2004.0,2.0,SLC,3,5,768,391,43,15,144,69,1.6666666666666667,256.0,130.33333333333334,14.333333333333334,5.0,48.0,23.0
5409,2004.0,3.0,SLC,4,6,1507,702,68,22,255,109,1.5,376.75,175.5,17.0,5.5,63.75,27.25
5436,2004.0,4.0,SLC,1,1,186,105,12,4,33,14,1.0,186.0,105.0,12.0,4.0,33.0,14.0
5462,2004.0,5.0,SLC,3,4,676,364,19,9,120,64,1.3333333333333333,225.33333333333334,121.33333333333333,6.333333333333333,3.0,40.0,21.333333333333332
5488,2004.0,6.0,SLC,2,2,202,134,6,6,28,19,1.0,101.0,67.0,3.0,3.0,14.0,9.5
5513,2004.0,7.0,SLC,1,1,158,80,10,3,35,11,1.0,158.0,80.0,10.0,3.0,35.0,11.0
5588,2004.0,10.0,SLC,4,6,794,409,14,9,87,45,1.5,198.5,102.25,3.5,2.25,21.75,11.25
5610,2004.0,11.0,SLC,1,1,206,115,5,4,29,17,1.0,206.0,115.0,5.0,4.0,29.0,17.0
