airportcode_new,airportname_new,year,month, Investigation Type _ Accident , Investigation Type _ Incident 
RNA,Ulawa Airport,2015,09,1,0
RNA,Ulawa Airport,2015,10,1,0
RNA,Ulawa Airport,2015,12,1,0
RNA,Ulawa Airport,2016,01,1,0
RNA,Ulawa Airport,2016,03,1,0
RNA,Ulawa Airport,2016,04,1,0
RNA,Ulawa Airport,2016,07,2,0
RNA,Ulawa Airport,2016,08,2,0
RNA,Ulawa Airport,2017,02,1,0
RNA,Ulawa Airport,2017,03,2,0
RNA,Ulawa Airport,2017,04,1,0
RNA,Ulawa Airport,2017,05,3,0
RNA,Ulawa Airport,2017,07,3,0
RNA,Ulawa Airport,2017,08,1,0
RNA,Ulawa Airport,2017,10,3,0
RNA,Ulawa Airport,2017,11,1,0
RNA,Ulawa Airport,2018,05,1,0
RNA,Ulawa Airport,2018,06,1,0
RNA,Ulawa Airport,2018,09,1,0
RNA,Ulawa Airport,2019,02,1,0
RNA,Ulawa Airport,2019,05,1,0
RNA,Ulawa Airport,2019,08,1,0
RNA,Ulawa Airport,2019,09,1,0
RNA,Ulawa Airport,2019,10,3,0
RNA,Ulawa Airport,2020,02,2,0
RNA,Ulawa Airport,2020,04,2,0
RNA,Ulawa Airport,2020,05,2,0
RNA,Ulawa Airport,2020,07,5,0
RNC,Warren County Memorial Airport,2010,09,1,0
RNC,Warren County Memorial Airport,2017,11,1,0
RND,Randolph Air Force Base,1986,12,1,0
RNL,Rennell/Tingoa Airport,1983,11,1,0
RNM,Qarn Alam Airport,1998,08,1,0
RNM,Qarn Alam Airport,1999,04,1,0
RNM,Qarn Alam Airport,2000,10,1,0
RNM,Qarn Alam Airport,2005,08,1,0
RNM,Qarn Alam Airport,2005,11,1,0
RNM,Qarn Alam Airport,2007,07,1,0
RNM,Qarn Alam Airport,2007,09,1,0
RNM,Qarn Alam Airport,2007,10,1,0
RNM,Qarn Alam Airport,2009,05,1,0
RNM,Qarn Alam Airport,2009,07,1,0
RNM,Qarn Alam Airport,2009,09,1,0
RNM,Qarn Alam Airport,2010,01,1,0
RNM,Qarn Alam Airport,2011,04,1,0
RNM,Qarn Alam Airport,2011,10,1,0
RNM,Qarn Alam Airport,2012,08,1,0
RNM,Qarn Alam Airport,2015,03,1,0
RNM,Qarn Alam Airport,2016,04,1,0
RNM,Qarn Alam Airport,2018,06,1,0
RNM,Qarn Alam Airport,2018,11,1,0
RNM,Qarn Alam Airport,2019,06,1,0
RNM,Qarn Alam Airport,2020,07,1,0
RNO,Reno Tahoe International Airport,1982,07,2,0
RNO,Reno Tahoe International Airport,1982,09,1,0
RNO,Reno Tahoe International Airport,1982,10,1,0
RNO,Reno Tahoe International Airport,1984,06,3,0
RNO,Reno Tahoe International Airport,1984,07,1,0
RNO,Reno Tahoe International Airport,1985,01,1,0
RNO,Reno Tahoe International Airport,1985,07,1,0
RNO,Reno Tahoe International Airport,1986,01,1,0
RNO,Reno Tahoe International Airport,1986,04,1,0
RNO,Reno Tahoe International Airport,1986,09,1,0
RNO,Reno Tahoe International Airport,1988,05,1,0
RNO,Reno Tahoe International Airport,1989,01,1,0
RNO,Reno Tahoe International Airport,1989,06,1,0
RNO,Reno Tahoe International Airport,1989,10,1,0
RNO,Reno Tahoe International Airport,1990,06,1,0
RNO,Reno Tahoe International Airport,1990,09,1,0
RNO,Reno Tahoe International Airport,1991,03,1,0
RNO,Reno Tahoe International Airport,1991,07,2,0
RNO,Reno Tahoe International Airport,1991,08,1,0
RNO,Reno Tahoe International Airport,1992,04,1,0
RNO,Reno Tahoe International Airport,1992,09,1,0
RNO,Reno Tahoe International Airport,1993,01,1,0
RNO,Reno Tahoe International Airport,1993,10,1,0
RNO,Reno Tahoe International Airport,1994,08,0,1
RNO,Reno Tahoe International Airport,1994,09,2,0
RNO,Reno Tahoe International Airport,1994,11,1,0
RNO,Reno Tahoe International Airport,1995,03,1,0
RNO,Reno Tahoe International Airport,1995,07,1,0
RNO,Reno Tahoe International Airport,1997,09,1,0
RNO,Reno Tahoe International Airport,1998,09,1,0
RNO,Reno Tahoe International Airport,1999,03,1,0
RNO,Reno Tahoe International Airport,1999,05,1,0
RNO,Reno Tahoe International Airport,2000,06,1,0
RNO,Reno Tahoe International Airport,2001,12,1,0
RNO,Reno Tahoe International Airport,2002,01,1,0
RNO,Reno Tahoe International Airport,2002,03,1,0
RNO,Reno Tahoe International Airport,2002,04,1,0
RNO,Reno Tahoe International Airport,2005,01,1,0
RNO,Reno Tahoe International Airport,2005,09,2,0
RNO,Reno Tahoe International Airport,2007,03,1,0
RNO,Reno Tahoe International Airport,2007,07,0,1
RNO,Reno Tahoe International Airport,2013,05,1,0
RNO,Reno Tahoe International Airport,2016,08,1,0
RNO,Reno Tahoe International Airport,2016,09,1,0
RNO,Reno Tahoe International Airport,2017,03,1,0
RNO,Reno Tahoe International Airport,2018,01,1,0
RNO,Reno Tahoe International Airport,2019,05,1,0
RNP,Rongelap Island Airport,2007,10,1,0
RNT,Renton Municipal Airport,1982,09,1,0
RNT,Renton Municipal Airport,1982,12,1,0
RNT,Renton Municipal Airport,1983,04,1,0
RNT,Renton Municipal Airport,1983,08,1,0
RNT,Renton Municipal Airport,1986,02,1,0
RNT,Renton Municipal Airport,1988,09,1,0
RNT,Renton Municipal Airport,1993,10,1,0
RNT,Renton Municipal Airport,1995,04,1,0
RNT,Renton Municipal Airport,1996,03,1,0
RNT,Renton Municipal Airport,1997,06,1,0
RNT,Renton Municipal Airport,1998,07,1,0
RNT,Renton Municipal Airport,1999,07,1,0
RNT,Renton Municipal Airport,1999,08,1,0
RNT,Renton Municipal Airport,2001,01,1,0
RNT,Renton Municipal Airport,2001,04,1,0
RNT,Renton Municipal Airport,2003,06,1,0
RNT,Renton Municipal Airport,2003,07,1,0
RNT,Renton Municipal Airport,2005,08,2,0
RNT,Renton Municipal Airport,2007,05,1,0
RNT,Renton Municipal Airport,2012,12,1,0
RNT,Renton Municipal Airport,2014,01,1,0
RNT,Renton Municipal Airport,2015,07,1,0
RNT,Renton Municipal Airport,2016,09,1,0
RNT,Renton Municipal Airport,2019,06,1,0
RNT,Renton Municipal Airport,2020,06,1,0
ROA,Roanoke–Blacksburg Regional Airport,1983,03,1,0
ROA,Roanoke–Blacksburg Regional Airport,1985,03,1,0
ROA,Roanoke–Blacksburg Regional Airport,1985,08,1,0
ROA,Roanoke–Blacksburg Regional Airport,1986,09,1,0
ROA,Roanoke–Blacksburg Regional Airport,1987,04,1,0
ROA,Roanoke–Blacksburg Regional Airport,1987,09,2,0
ROA,Roanoke–Blacksburg Regional Airport,1988,02,1,0
ROA,Roanoke–Blacksburg Regional Airport,1988,06,1,0
ROA,Roanoke–Blacksburg Regional Airport,1988,09,1,0
ROA,Roanoke–Blacksburg Regional Airport,1989,03,2,0
ROA,Roanoke–Blacksburg Regional Airport,1991,03,1,0
ROA,Roanoke–Blacksburg Regional Airport,1992,05,1,0
ROA,Roanoke–Blacksburg Regional Airport,1994,08,1,0
ROA,Roanoke–Blacksburg Regional Airport,1995,09,1,0
ROA,Roanoke–Blacksburg Regional Airport,1996,03,1,0
ROA,Roanoke–Blacksburg Regional Airport,1996,04,1,0
ROA,Roanoke–Blacksburg Regional Airport,1996,05,1,0
ROA,Roanoke–Blacksburg Regional Airport,1996,08,1,0
ROA,Roanoke–Blacksburg Regional Airport,1997,06,1,0
ROA,Roanoke–Blacksburg Regional Airport,1997,12,1,0
ROA,Roanoke–Blacksburg Regional Airport,2001,10,1,0
ROA,Roanoke–Blacksburg Regional Airport,2001,11,1,0
ROA,Roanoke–Blacksburg Regional Airport,2003,05,1,0
ROA,Roanoke–Blacksburg Regional Airport,2010,03,1,0
