,d2v_cos_sim,d2v_num_comp
ACY 1996/4,0.4583437442779541,2.0
ACY 1996/6,,1.0
ACY 1996/7,0.6597315073013306,2.0
ACY 1996/9,,1.0
ACY 1997/10,,1.0
ACY 1997/2,0.6204068660736084,2.0
ACY 1997/3,0.35126423835754395,2.0
ACY 1997/5,,1.0
ACY 1997/7,0.7517044544219971,2.0
ACY 1997/9,,1.0
ACY 1998/1,,1.0
ACY 1998/3,,1.0
ACY 1998/5,0.9118692874908447,2.0
ACY 1999/12,,1.0
ACY 1999/2,,1.0
ACY 1999/3,0.8676934242248535,2.0
ACY 1999/5,,1.0
ACY 1999/6,,1.0
ACY 1999/7,0.9324462413787842,2.0
ACY 1999/9,,1.0
ACY 2000/10,,1.0
ACY 2000/4,,1.0
ACY 2001/5,,1.0
ACY 2001/7,0.7121803164482117,2.0
ACY 2003/1,,1.0
ACY 2003/11,,1.0
ACY 2003/8,,1.0
ACY 2004/3,,1.0
ACY 2004/4,,1.0
ACY 2004/5,,1.0
ACY 2005/11,,1.0
ACY 2005/8,0.7262755632400513,2.0
ACY 2006/6,,1.0
ACY 2007/7,,1.0
ACY 2008/11,,1.0
ACY 2010/10,,1.0
ACY 2011/7,,1.0
ACY 2013/1,,1.0
ACY 2014/9,,1.0
ACY 2015/1,,1.0
ACY 2015/2,,1.0
ACY 2015/7,,1.0
ADK 1989/5,,1.0
ADM 1998/6,,1.0
ADQ 1989/8,,1.0
ADW 1989/5,,1.0
ADW 1989/8,-0.3025834560394287,2.0
ADW 1990/1,,1.0
ADW 1990/2,,1.0
ADW 1991/10,,1.0
ADW 1992/10,,1.0
ADW 1992/5,,1.0
ADW 1996/10,,1.0
ADW 1996/12,,1.0
ADW 1996/5,0.8236819505691528,2.0
ADW 2000/9,,1.0
ADW 2003/10,,1.0
AEX 1989/9,0.8665357232093811,2.0
AEX 1990/12,,1.0
AEX 1990/6,0.0796893835067749,2.0
AEX 1991/5,,1.0
AEX 1995/9,,1.0
AFW 1990/12,,1.0
AFW 1994/12,,1.0
AFW 1997/3,,1.0
AGC 1992/11,,1.0
AGS 1988/2,,1.0
AGS 1989/3,,1.0
AGS 1991/3,,1.0
AGS 1993/7,,1.0
AGS 1995/1,0.943932056427002,2.0
AGS 1995/4,,1.0
AGS 1995/6,,1.0
AGS 1995/7,,1.0
AGS 1995/8,,1.0
AGS 1996/2,,1.0
AGS 1997/10,0.6356043815612793,2.0
AGS 1997/12,0.4708552360534668,2.0
AGS 1997/2,,1.0
AGS 1998/4,,1.0
AGS 1998/7,,1.0
AGS 1999/2,,1.0
AGS 1999/4,,1.0
AGS 1999/7,0.8893628120422363,2.0
AGS 2000/11,,1.0
AGS 2000/4,,1.0
AGS 2001/1,,1.0
AGS 2001/7,0.8315474987030029,2.0
AGS 2002/1,,1.0
AGS 2002/3,,1.0
AGS 2002/7,,1.0
AGS 2003/2,0.9030742645263672,2.0
AGS 2007/3,0.695898175239563,2.0
AGS 2014/11,,1.0
AGS 2014/4,0.7868354320526123,2.0
AGS 2018/4,0.8725123405456543,2.0
AKH 1998/11,,1.0
AKL 1990/5,,1.0
AKL 1998/1,,1.0
AKN 1994/3,,1.0
AL 1988/9,,1.0
ALB 1988/1,0.6706390380859375,2.0
ALB 1988/10,,1.0
ALB 1988/12,,1.0
ALB 1988/3,,1.0
ALB 1988/4,,1.0
ALB 1988/5,,1.0
ALB 1988/6,0.7470989227294922,2.0
ALB 1988/7,0.5998589992523193,2.0
ALB 1988/9,,1.0
ALB 1989/10,0.5461774468421936,2.0
ALB 1989/12,,1.0
ALB 1989/2,0.5038126707077026,2.0
ALB 1989/3,0.6191716194152832,3.0
ALB 1989/6,0.7101162274678549,4.0
ALB 1989/8,0.8239326477050781,2.0
ALB 1989/9,,1.0
ALB 1990/10,0.5475634336471558,4.0
ALB 1990/11,0.2387326955795288,2.0
ALB 1990/2,,1.0
ALB 1990/3,0.6360722011990018,10.0
ALB 1990/4,0.5650790135065714,3.0
ALB 1990/8,0.7852299213409424,2.0
ALB 1990/9,0.7300988038380941,3.0
ALB 1991/1,,1.0
ALB 1991/11,0.6609281301498413,2.0
ALB 1991/12,0.7440462708473206,2.0
ALB 1991/2,,1.0
ALB 1991/4,,1.0
ALB 1991/5,,1.0
ALB 1991/7,,1.0
ALB 1991/9,,1.0
ALB 1992/1,,1.0
ALB 1992/2,,1.0
ALB 1992/4,0.6251701712608337,2.0
ALB 1992/7,,1.0
ALB 1992/8,,1.0
ALB 1993/12,,1.0
ALB 1993/4,,1.0
ALB 1993/5,,1.0
ALB 1993/8,,1.0
ALB 1993/9,,1.0
ALB 1994/1,,1.0
ALB 1994/12,0.46941596269607544,2.0
ALB 1994/3,,1.0
ALB 1995/1,0.8705567121505737,2.0
ALB 1995/11,0.795659065246582,2.0
ALB 1995/3,,1.0
ALB 1995/6,,1.0
ALB 1995/8,0.6629061698913574,3.0
ALB 1995/9,,1.0
ALB 1996/1,0.5164399743080139,2.0
ALB 1996/10,,1.0
ALB 1996/4,0.4523160457611084,2.0
ALB 1996/5,0.6506481568018595,3.0
ALB 1996/6,,1.0
ALB 1996/7,,1.0
ALB 1996/9,,1.0
ALB 1997/10,,1.0
ALB 1997/11,0.8098864555358887,2.0
ALB 1997/12,,1.0
ALB 1997/3,,1.0
ALB 1997/4,,1.0
ALB 1997/7,0.32973718643188477,2.0
ALB 1997/8,,1.0
ALB 1998/10,0.5758043527603149,3.0
ALB 1998/11,0.9276268482208252,2.0
ALB 1998/12,,1.0
ALB 1998/8,0.5936987400054932,2.0
ALB 1999/1,,1.0
ALB 1999/2,,1.0
ALB 1999/3,,1.0
ALB 2000/3,0.7742326259613037,2.0
ALB 2000/5,0.4717416763305664,2.0
ALB 2000/6,,1.0
ALB 2000/7,0.5254270235697428,4.0
ALB 2001/10,0.3805999755859375,2.0
ALB 2001/11,,1.0
ALB 2001/5,,1.0
ALB 2001/7,0.5703471501668295,3.0
ALB 2002/1,,1.0
ALB 2002/5,0.6237263679504395,2.0
ALB 2002/7,,1.0
ALB 2002/8,,1.0
ALB 2003/1,,1.0
ALB 2003/10,,1.0
ALB 2003/11,,1.0
ALB 2003/9,0.4979598919550578,3.0
ALB 2004/4,,1.0
ALB 2004/9,0.8991962671279907,2.0
ALB 2005/9,,1.0
ALB 2006/4,,1.0
ALB 2007/3,0.9044729471206665,2.0
ALB 2007/4,,1.0
ALB 2011/1,,1.0
ALB 2014/11,,1.0
ALB 2014/7,,1.0
ALB 2015/7,,1.0
ALB 2015/8,,1.0
ALB 2015/9,,1.0
ALB 2018/1,,1.0
ALB 2018/4,0.5288198788960775,4.0
ALB 2018/5,,1.0
ALBA 1988/7,,1.0
ALN 1988/9,,1.0
ALO 1988/1,,1.0
ALO 1988/11,,1.0
ALO 1990/5,,1.0
ALO 1990/7,,1.0
ALO 1992/5,,1.0
ALO 1993/11,,1.0
ALO 1993/3,,1.0
ALO 1995/8,,1.0
ALO 1996/9,,1.0
ALO 1997/12,,1.0
ALO 1997/2,,1.0
ALO 1998/9,,1.0
ALO 2017/7,,1.0
ALO 2018/9,,1.0
ALT 1990/8,,1.0
ALW 1990/10,,1.0
ALW 1995/10,,1.0
AMA 1989/10,,1.0
AMA 1989/2,,1.0
AMA 1990/10,,1.0
AMA 1990/11,,1.0
AMA 1990/4,0.594839870929718,2.0
AMA 1991/1,,1.0
AMA 1991/12,,1.0
AMA 1991/5,,1.0
AMA 1992/12,,1.0
AMA 1992/2,,1.0
AMA 1992/4,,1.0
AMA 1992/5,,1.0
AMA 1993/2,,1.0
AMA 1994/12,,1.0
AMA 1995/3,0.5823788642883301,2.0
AMA 1995/8,,1.0
AMA 1996/7,,1.0
AMA 1997/6,0.8369274139404297,2.0
AMA 1997/8,,1.0
AMA 1997/9,,1.0
AMA 1998/2,,1.0
AMA 1998/6,,1.0
AMA 1999/5,,1.0
AMA 2003/8,,1.0
AMA 2007/3,,1.0
AMA 2007/8,,1.0
AMA 2010/5,,1.0
AMA 2012/1,,1.0
AMA 2012/10,,1.0
AMA 2012/9,,1.0
AMA 2013/11,,1.0
AMA 2014/3,,1.0
AMA 2014/7,,1.0
AMA 2015/2,,1.0
AMA 2015/9,,1.0
AMA 2016/3,,1.0
AMA 2019/4,,1.0
AMS 1991/2,,1.0
AMS 1991/6,,1.0
AMS 1994/12,,1.0
AMS 1995/2,,1.0
AMS 1997/5,0.8048620223999023,2.0
AMS 1997/6,,1.0
AMS 1997/9,,1.0
AMS 1998/4,0.6510641574859619,2.0
AMS 1998/7,,1.0
ANC 1988/12,,1.0
ANC 1988/2,,1.0
ANC 1988/5,0.6362029711405436,3.0
ANC 1988/7,,1.0
ANC 1988/8,,1.0
ANC 1988/9,,1.0
ANC 1989/10,,1.0
ANC 1989/5,,1.0
ANC 1989/7,,1.0
ANC 1989/8,0.609143336613973,3.0
ANC 1989/9,0.8422002792358398,2.0
ANC 1990/1,,1.0
ANC 1990/10,0.7752281824747721,3.0
ANC 1990/12,,1.0
ANC 1990/3,0.5229121843973795,4.0
ANC 1990/5,,1.0
ANC 1990/6,0.5447218418121338,2.0
ANC 1990/9,0.9028689861297607,2.0
ANC 1991/10,0.7695887684822083,2.0
ANC 1991/11,0.6598984400431315,4.0
ANC 1991/12,0.5064783096313477,3.0
ANC 1991/6,,1.0
ANC 1991/7,0.751222292582194,3.0
ANC 1991/8,,1.0
ANC 1992/1,,1.0
ANC 1992/10,,1.0
ANC 1992/2,,1.0
ANC 1992/3,,1.0
ANC 1992/4,0.6102967262268066,2.0
ANC 1992/5,,1.0
ANC 1992/6,0.8601309061050415,2.0
ANC 1992/8,,1.0
ANC 1992/9,,1.0
ANC 1993/11,,1.0
ANC 1993/12,,1.0
ANC 1993/2,,1.0
ANC 1993/8,,1.0
ANC 1993/9,,1.0
ANC 1994/1,,1.0
ANC 1994/12,0.6408388614654541,2.0
ANC 1994/2,,1.0
ANC 1994/3,,1.0
ANC 1994/6,0.745722770690918,2.0
ANC 1994/9,,1.0
ANC 1995/11,0.46973544359207153,2.0
ANC 1995/12,,1.0
ANC 1995/7,,1.0
ANC 1995/8,0.6562572717666626,2.0
ANC 1995/9,,1.0
ANC 1996/10,0.4553086757659912,3.0
ANC 1996/12,,1.0
ANC 1996/2,0.6336283683776855,2.0
ANC 1996/6,,1.0
ANC 1996/7,,1.0
ANC 1996/8,0.6150904893875122,2.0
ANC 1996/9,0.6769636273384094,2.0
ANC 1997/1,,1.0
ANC 1997/11,0.5402765274047852,7.0
ANC 1997/2,,1.0
ANC 1997/3,,1.0
ANC 1997/4,,1.0
ANC 1997/6,,1.0
ANC 1997/7,,1.0
ANC 1997/9,0.6199641823768616,2.0
ANC 1998/1,,1.0
ANC 1998/11,0.6265166600545248,4.0
ANC 1998/2,,1.0
ANC 1998/5,0.8498659133911133,2.0
ANC 1998/6,,1.0
ANC 1998/8,,1.0
ANC 1999/2,,1.0
ANU 1989/12,,1.0
ANU 1993/12,,1.0
ANU 1994/1,,1.0
ANU 1998/10,,1.0
AOJ 1996/12,,1.0
APA 1993/7,,1.0
AQB 1997/12,,1.0
AQN 1995/3,,1.0
ARPT 1995/1,0.8801802396774292,2.0
ASE 1989/12,,1.0
ASE 1991/9,,1.0
ASE 1994/1,,1.0
ASE 1997/12,,1.0
ASE 1997/7,,1.0
ASE 1998/2,,1.0
ASE 1999/2,,1.0
ASE 1999/7,0.8354547023773193,2.0
ASE 2001/1,,1.0
ASE 2001/12,0.8135769367218018,2.0
ASE 2001/3,,1.0
ASE 2002/10,,1.0
ASE 2002/12,,1.0
ASE 2002/3,,1.0
ASE 2004/12,,1.0
ASE 2004/6,0.7532452344894409,2.0
ASE 2004/8,,1.0
ASE 2005/12,,1.0
ASE 2006/9,,1.0
ASE 2007/12,,1.0
ASE 2007/9,,1.0
ASE 2009/4,,1.0
ASE 2010/11,,1.0
ASE 2010/2,,1.0
ASE 2011/10,,1.0
ASE 2012/9,,1.0
ASE 2013/9,,1.0
ASE 2014/8,,1.0
ASE 2015/10,,1.0
ASE 2015/12,0.04200172424316406,2.0
ASE 2015/2,0.5974820852279663,2.0
ASE 2015/7,,1.0
ASE 2016/6,,1.0
ASE 2017/2,0.379292090733846,4.0
ASE 2017/3,0.6976661682128906,2.0
ASE 2017/7,,1.0
ASE 2018/1,,1.0
ASE 2019/1,0.79547119140625,2.0
ASG 1996/1,,1.0
ASG 1999/9,,1.0
ASU 1993/1,,1.0
ASU 1998/3,,1.0
ATH 1989/11,,1.0
ATL 1988/1,0.20924270153045654,2.0
ATL 1988/10,0.31724892059961957,4.0
ATL 1988/12,0.5762535730997721,4.0
ATL 1988/2,0.6690792242685953,3.0
ATL 1988/3,0.4841688871383667,2.0
ATL 1988/4,,1.0
ATL 1988/6,0.7740588188171387,4.0
ATL 1988/7,,1.0
ATL 1988/8,0.5583087921142578,5.0
ATL 1988/9,0.34830546379089355,4.0
ATL 1989/1,0.732899284362793,6.0
ATL 1989/10,0.4911799112955729,6.0
ATL 1989/11,0.6590315103530884,2.0
ATL 1989/12,0.5332819393702916,8.0
ATL 1989/2,0.47296781539916993,5.0
ATL 1989/3,,1.0
ATL 1989/4,0.67555832862854,2.0
ATL 1989/5,0.6653947830200195,2.0
ATL 1989/6,0.5863351186116537,6.0
ATL 1989/7,0.5484600067138672,4.0
ATL 1989/8,0.6717292240687779,7.0
ATL 1989/9,0.48019568125406903,6.0
ATL 1990/1,0.5907882281712123,8.0
ATL 1990/10,0.6082660675048828,5.0
ATL 1990/11,0.8674347996711731,2.0
ATL 1990/12,0.6174004673957825,2.0
ATL 1990/2,0.6163114971584744,9.0
ATL 1990/3,0.44282719126918857,19.0
ATL 1990/4,0.5367494310651507,8.0
ATL 1990/5,0.46747961044311526,5.0
ATL 1990/6,0.46398299080984934,8.0
ATL 1990/7,,1.0
ATL 1990/8,0.44171749461780896,12.0
ATL 1990/9,0.5491751194000244,5.0
ATL 1991/1,0.5645330519903273,7.0
ATL 1991/10,0.5232991218566895,5.0
ATL 1991/11,0.5199625651041667,6.0
ATL 1991/12,0.5534492492675781,5.0
ATL 1991/2,0.6188737551371256,4.0
ATL 1991/3,0.48674602508544923,6.0
ATL 1991/4,0.7149219859730114,11.0
ATL 1991/5,0.751612663269043,5.0
ATL 1991/6,0.6745622158050537,2.0
ATL 1991/7,0.6222179730733236,3.0
ATL 1991/8,0.5076493581136068,10.0
ATL 1991/9,0.7295341491699219,6.0
ATL 1992/1,0.5956435203552246,9.0
ATL 1992/10,0.6149341265360514,4.0
ATL 1992/11,0.4704826218741281,8.0
ATL 1992/12,0.3487098217010498,2.0
ATL 1992/2,0.5249908447265625,6.0
ATL 1992/3,0.4753006299336751,4.0
ATL 1992/4,0.7750020027160645,3.0
ATL 1992/5,0.5458165168762207,5.0
ATL 1992/6,0.6687506039937338,3.0
ATL 1992/7,,1.0
ATL 1992/8,0.6665154457092285,5.0
ATL 1992/9,,1.0
ATL 1993/1,0.5376913547515869,2.0
ATL 1993/10,0.743512217203776,10.0
ATL 1993/11,0.4876390184674944,8.0
ATL 1993/12,0.6041187286376953,5.0
ATL 1993/2,0.4142068227132161,4.0
ATL 1993/3,0.7541712522506714,2.0
ATL 1993/4,0.5933555364608765,3.0
ATL 1993/5,0.6355760574340821,5.0
ATL 1993/6,0.40157208442687986,5.0
ATL 1993/7,0.6476370069715712,10.0
ATL 1993/8,0.5852018992106119,6.0
ATL 1993/9,0.5389018058776855,4.0
ATL 1994/1,0.707827091217041,5.0
ATL 1994/10,,1.0
ATL 1994/11,0.5594838460286459,3.0
ATL 1994/12,0.7057828267415365,6.0
ATL 1994/2,0.4962901160830543,7.0
ATL 1994/3,0.564468977186415,10.0
ATL 1994/4,0.5733415603637695,5.0
ATL 1994/5,0.7535591125488281,2.0
ATL 1994/6,0.5958264668782552,16.0
ATL 1994/7,0.7745863596598307,4.0
ATL 1994/8,0.7879947423934937,2.0
ATL 1994/9,0.5619812607765198,2.0
ATL 1995/1,0.609343015230619,14.0
ATL 1995/10,0.5633442878723145,5.0
ATL 1995/11,0.5897153854370117,6.0
ATL 1995/12,0.49483275413513184,5.0
ATL 1995/2,0.6120345327589247,9.0
ATL 1995/3,0.5402928670247396,16.0
ATL 1995/4,0.6134557088216146,10.0
ATL 1995/5,0.6029823303222657,16.0
ATL 1995/6,0.4652622767857143,7.0
ATL 1995/7,0.410867486681257,8.0
ATL 1995/8,0.5697605212529501,4.0
ATL 1995/9,0.6583053588867187,5.0
ATL 1996/1,0.6552813847859701,3.0
ATL 1996/10,0.507192021324521,7.0
ATL 1996/11,0.4584701873443939,14.0
ATL 1996/12,0.679110050201416,5.0
ATL 1996/2,0.44397568702697754,2.0
ATL 1996/3,0.6262882351875305,2.0
ATL 1996/4,0.3588265895843506,5.0
ATL 1996/5,0.5480792151557075,10.0
ATL 1996/6,0.5730687777201334,3.0
ATL 1996/7,0.5439157485961914,4.0
ATL 1996/8,0.3293878634770711,4.0
ATL 1996/9,0.5116215944290161,3.0
ATL 1997/1,0.6815487089611235,7.0
ATL 1997/10,0.3414547046025594,3.0
ATL 1997/11,0.4865103244781494,5.0
ATL 1997/12,0.7009531656901041,7.0
ATL 1997/2,0.574500846862793,5.0
ATL 1997/3,0.4075686772664388,6.0
ATL 1997/4,0.7239704132080078,5.0
ATL 1997/5,0.6093195134943182,12.0
ATL 1997/6,0.361253023147583,3.0
ATL 1997/7,0.4764594078063965,5.0
ATL 1997/8,0.5105816523234049,9.0
ATL 1997/9,0.49562250773111977,6.0
ATL 1998/1,0.6240755081176758,5.0
ATL 1998/10,0.6587629954020182,6.0
ATL 1998/11,0.46809667699477253,17.0
ATL 1998/12,,1.0
ATL 1998/2,0.48351478576660156,8.0
ATL 1998/3,0.5360466957092285,5.0
ATL 1998/4,0.5491788387298584,4.0
ATL 1998/5,0.5246802435980903,18.0
ATL 1998/6,0.6318637132644653,3.0
ATL 1998/7,0.5306501388549805,6.0
ATL 1998/8,0.4430133395724826,10.0
ATL 1998/9,0.6602886517842611,4.0
ATL 1999/1,0.6071808934211731,2.0
ATL 1999/10,0.5453908102852958,8.0
ATL 1999/11,0.47191842397054035,4.0
ATL 1999/12,0.5651212798224555,9.0
ATL 1999/2,0.5405942069159614,9.0
ATL 1999/3,0.5472827953296703,14.0
ATL 1999/4,0.46651504153297063,7.0
ATL 1999/5,0.6625802455804287,13.0
ATL 1999/6,0.6297708299424913,10.0
ATL 1999/7,0.5990394410632905,7.0
ATL 1999/8,0.5299515724182129,5.0
ATL 1999/9,0.459367437677069,14.0
ATL 2000/1,0.5989890098571777,2.0
ATL 2000/10,0.5209623518444243,7.0
ATL 2000/11,0.567367917015439,7.0
ATL 2000/12,0.5760593414306641,4.0
ATL 2000/2,0.5511033194405692,8.0
ATL 2000/3,0.625242414928618,7.0
ATL 2000/4,0.6903262138366699,2.0
ATL 2000/5,0.44397994450160433,8.0
ATL 2000/6,0.3305162191390991,4.0
ATL 2000/7,0.6957884046766493,10.0
ATL 2000/8,0.48330472310384115,6.0
ATL 2000/9,0.5367352621895927,7.0
ATL 2001/1,0.5980589730398995,7.0
ATL 2001/10,0.676573634147644,2.0
ATL 2001/11,0.5369738260904948,6.0
ATL 2001/12,0.48977454503377277,4.0
ATL 2001/2,0.5387592893658262,12.0
ATL 2001/3,0.5250295003255209,4.0
ATL 2001/4,0.6585512161254883,3.0
ATL 2001/5,,1.0
ATL 2001/7,0.9171558618545532,2.0
ATL 2001/8,0.37906742095947266,2.0
ATL 2002/1,0.4095917344093323,2.0
ATL 2002/3,0.6527231931686401,2.0
ATL 2002/4,,1.0
ATL 2002/5,0.2863454818725586,2.0
ATL 2002/6,0.6709694067637125,4.0
ATL 2002/7,0.642319917678833,2.0
ATL 2004/10,,1.0
ATL 2005/11,0.6293438673019409,2.0
ATL 2005/9,,1.0
ATL 2008/11,,1.0
ATL 2009/1,,1.0
ATL 2009/2,,1.0
ATL 2009/7,,1.0
ATL 2009/9,,1.0
ATL 2010/1,,1.0
ATW 1993/4,,1.0
ATW 1995/1,0.7106609344482422,2.0
AUA 1995/6,,1.0
AUA 1996/5,0.849109411239624,2.0
AUG 1992/9,,1.0
AUS 1988/1,,1.0
AUS 1988/10,,1.0
AUS 1988/11,0.3165211081504822,2.0
AUS 1988/5,,1.0
AUS 1988/8,,1.0
AUS 1989/11,,1.0
AUS 1989/3,0.6270299752553304,3.0
AUS 1989/6,,1.0
AUS 1989/9,,1.0
AUS 1990/3,0.7985546588897705,2.0
AUS 1990/5,0.922758936882019,2.0
AUS 1990/9,0.7544856071472168,2.0
AUS 1991/1,,1.0
AUS 1991/11,,1.0
AUS 1991/2,,1.0
AUS 1991/5,,1.0
AUS 1991/7,,1.0
AUS 1991/9,,1.0
AUS 1992/10,0.6922962665557861,2.0
AUS 1992/3,0.42895054817199707,2.0
AUS 1992/4,,1.0
AUS 1992/5,0.5969470739364624,2.0
AUS 1992/6,0.728423277537028,3.0
AUS 1992/8,,1.0
AUS 1993/1,,1.0
AUS 1993/10,0.3867783546447754,3.0
AUS 1993/12,0.6006209850311279,2.0
AUS 1993/3,0.8440498113632202,2.0
AUS 1993/5,,1.0
AUS 1993/9,,1.0
AUS 1994/10,,1.0
AUS 1994/2,0.13637876510620117,2.0
AUS 1994/7,,1.0
AUS 1994/9,,1.0
AUS 1995/1,0.8242666721343994,2.0
AUS 1995/2,,1.0
AUS 1995/3,,1.0
AUS 1995/4,0.6823302904764811,3.0
AUS 1995/5,,1.0
AUS 1995/6,,1.0
AUS 1995/9,,1.0
AUS 1996/11,,1.0
AUS 1996/3,0.6731271743774414,2.0
AUS 1996/4,0.8101603984832764,2.0
AUS 1996/6,,1.0
AUS 1997/1,,1.0
AUS 1997/2,,1.0
AUS 1997/3,,1.0
AUS 1997/4,0.5780136585235596,2.0
AUS 1997/5,0.6777960459391276,4.0
AUS 1997/6,,1.0
AUS 1997/7,,1.0
AUS 1997/8,,1.0
AUS 1998/5,0.9242187738418579,2.0
AUS 1998/6,,1.0
AUS 1999/12,0.46254217624664307,2.0
AUS 1999/2,,1.0
AUS 1999/5,,1.0
AUS 1999/7,0.870796799659729,2.0
AUS 1999/8,0.33645570278167725,3.0
AUS 2000/1,0.5432307124137878,2.0
AUS 2000/11,0.4828758239746094,2.0
AUS 2000/4,,1.0
AUS 2000/5,,1.0
AUS 2000/8,0.48853063583374023,2.0
AUS 2000/9,,1.0
AUS 2001/1,,1.0
AUS 2001/4,0.12094366550445557,2.0
AUS 2001/5,,1.0
AUS 2002/1,,1.0
AUS 2002/11,,1.0
AUS 2002/2,,1.0
AUS 2002/5,,1.0
AUS 2003/10,,1.0
AUS 2003/5,,1.0
AUS 2003/6,,1.0
AUS 2003/9,,1.0
AUS 2004/1,0.8965984582901001,2.0
AUS 2004/11,0.5038429896036783,4.0
AUS 2004/2,,1.0
AUS 2004/4,0.416678249835968,2.0
AUS 2004/8,0.3245428800582886,2.0
AUS 2006/3,,1.0
AUS 2007/4,,1.0
AUS 2007/5,,1.0
AUS 2008/12,,1.0
AUS 2008/6,,1.0
AUS 2008/8,0.41355443000793457,2.0
AUS 2009/2,0.0051097869873046875,2.0
AUS 2009/3,,1.0
AUS 2009/4,,1.0
AUS 2010/11,0.17463107903798422,3.0
AUS 2010/2,,1.0
AUS 2010/6,,1.0
AUS 2011/1,,1.0
AUS 2011/10,,1.0
AUS 2011/12,,1.0
AUS 2011/4,,1.0
AUS 2011/6,,1.0
AUS 2012/1,,1.0
AUS 2012/10,,1.0
AUS 2013/8,,1.0
AUS 2014/12,,1.0
AUS 2014/4,0.8660664558410645,2.0
AUS 2014/9,,1.0
AUS 2016/4,,1.0
AUS 2016/7,,1.0
AUS 2017/1,,1.0
AUS 2017/10,,1.0
AUS 2017/2,,1.0
AUS 2017/3,,1.0
AUS 2017/6,0.8976357579231262,2.0
AUS 2017/9,,1.0
AUS 2018/11,,1.0
AUS 2018/2,,1.0
AUS 2018/6,,1.0
AUS 2018/8,,1.0
AUS 2018/9,,1.0
AUS 2019/3,,1.0
AUS 2019/6,0.34993767738342285,2.0
AVL 1989/3,,1.0
AVL 1989/6,0.6111615896224976,2.0
AVL 1989/8,,1.0
AVL 1989/9,,1.0
AVL 1990/10,,1.0
AVL 1990/12,,1.0
AVL 1990/2,,1.0
AVL 1990/4,,1.0
AVL 1991/1,,1.0
AVL 1991/10,,1.0
AVL 1992/11,,1.0
AVL 1992/3,,1.0
AVL 1992/6,,1.0
AVL 1992/7,,1.0
AVL 1993/10,,1.0
AVL 1993/7,,1.0
AVL 1993/9,,1.0
AVL 1994/7,,1.0
AVL 1995/1,0.5164809226989746,5.0
AVL 1995/4,,1.0
AVL 1996/5,0.8118457794189453,2.0
AVL 1996/8,,1.0
AVL 1997/10,,1.0
AVL 1997/12,,1.0
AVL 1997/2,,1.0
AVL 1998/11,0.8978177309036255,2.0
AVL 1998/2,,1.0
AVL 1998/5,,1.0
AVL 1999/6,,1.0
AVL 1999/7,0.9492456912994385,2.0
AVL 2001/2,0.8455452919006348,2.0
AVL 2001/3,,1.0
AVL 2001/6,,1.0
AVL 2002/8,,1.0
AVL 2003/10,,1.0
AVL 2003/5,,1.0
AVL 2003/8,,1.0
AVL 2003/9,,1.0
AVL 2004/12,,1.0
AVL 2005/12,,1.0
AVL 2007/6,,1.0
AVL 2009/4,,1.0
AVL 2009/9,,1.0
AVL 2011/12,,1.0
AVL 2012/1,,1.0
AVL 2012/11,,1.0
AVL 2012/4,,1.0
AVL 2013/1,0.3185110092163086,2.0
AVL 2014/1,,1.0
AVL 2014/2,,1.0
AVL 2015/11,0.9235339164733887,2.0
AVL 2017/10,0.7811644077301025,2.0
AVL 2017/3,,1.0
AVL 2017/8,,1.0
AVL 2017/9,,1.0
AVL 2018/6,,1.0
AVL 2018/9,,1.0
AVL 2019/2,,1.0
AVL 2019/7,,1.0
AVP 1988/4,,1.0
AVP 1988/6,,1.0
AVP 1989/8,,1.0
AVP 1990/10,,1.0
AVP 1990/5,,1.0
AVP 1991/3,,1.0
AVP 1991/5,,1.0
AVP 1991/8,,1.0
AVP 1992/5,,1.0
AVP 1992/7,,1.0
AVP 1992/9,,1.0
AVP 1993/1,,1.0
AVP 1993/10,0.8659908771514893,2.0
AVP 1993/7,,1.0
AVP 1993/8,,1.0
AVP 1994/1,,1.0
AVP 1994/11,,1.0
AVP 1995/11,0.8278465270996094,2.0
AVP 1996/11,0.8699309825897217,2.0
AVP 1996/2,,1.0
AVP 1996/3,,1.0
AVP 1996/8,,1.0
AVP 1997/4,,1.0
AVP 1997/9,0.6243244806925455,3.0
AVP 1998/2,,1.0
AVP 1999/10,,1.0
AVP 1999/3,0.836850643157959,2.0
AVP 1999/9,,1.0
AVP 2000/4,,1.0
AVP 2001/2,0.7811974287033081,2.0
AVP 2001/3,,1.0
AVP 2001/6,,1.0
AVP 2001/8,,1.0
AVP 2002/3,,1.0
AVP 2004/11,,1.0
AVP 2004/8,,1.0
AVP 2005/10,0.8912878632545471,2.0
AVP 2005/8,,1.0
AVP 2006/1,,1.0
AVP 2006/10,,1.0
AVP 2006/8,,1.0
AVP 2008/1,0.8686814308166504,2.0
AVP 2009/4,,1.0
AVP 2011/7,,1.0
AVP 2011/9,0.8439719676971436,2.0
AVP 2012/7,,1.0
AVP 2013/12,,1.0
AVP 2013/4,0.8863877654075623,2.0
AVP 2014/7,0.2816894054412842,2.0
AVP 2015/8,,1.0
AVP 2015/9,,1.0
AVP 2017/10,,1.0
AVP 2017/2,0.35011088848114014,3.0
AVP 2018/8,,1.0
AYT 1990/9,0.8538033962249756,2.0
AZ0 1991/1,,1.0
AZO 1988/10,,1.0
AZO 1988/3,0.266002893447876,2.0
AZO 1988/7,,1.0
AZO 1988/9,,1.0
AZO 1989/12,,1.0
