,d2v_cos_sim_replace,d2v_num_comp_replace,d2v_cos_sim_other_tracon_replace,d2v_num_comp_other_tracon_replace,d2v_cos_sim,d2v_num_comp,d2v_cos_sim_other_tracon,d2v_num_comp_other_tracon
S46 2003/2,0.5138991918319311,40.0,0.0001063166949394196,2746.0,0.5343683096078726,40.0,0.00011055139502234081,2746.0
S46 2003/3,0.5167479426898115,38.0,0.00010123219407857291,2679.0,0.5317850777638247,38.0,0.00010417800585727983,2679.0
S46 2003/4,0.5179174383123357,37.0,0.0001043663765220263,2571.0,0.5251629803631757,37.0,0.00010582643736154586,2571.0
S46 2003/5,0.5160017642532866,34.0,9.03060071982553e-05,2532.0,0.554629511161709,34.0,9.706628949188734e-05,2532.0
S46 2003/6,0.5136402014530066,33.0,9.036302419564764e-05,2450.0,0.5521852319890802,33.0,9.714412411169824e-05,2450.0
S46 2003/7,0.5709349132719495,21.0,5.163466251241515e-05,2155.0,0.5686398460751488,21.0,5.142709941302265e-05,2155.0
S46 2003/8,0.569257794004498,22.0,6.143699702694874e-05,2069.0,0.58919653954444,22.0,6.358888087177286e-05,2069.0
S46 2003/9,0.6137851203158821,22.0,6.411797325649576e-05,2103.0,0.6020040801077178,22.0,6.288728779997635e-05,2103.0
S46 2004/10,0.3839563369750977,5.0,8.402258735296512e-06,956.0,0.42849483489990237,5.0,9.376911181962464e-06,956.0
S46 2004/12,0.32553872608003165,7.0,1.7339078726566086e-05,888.0,0.4333228610810779,7.0,2.3079955164715314e-05,888.0
S46 2004/2,0.5757249685434195,14.0,4.675659235411475e-05,1497.0,0.5754132532811427,14.0,4.673127689231412e-05,1497.0
S46 2004/5,0.5753544817914019,14.0,6.755666243191894e-05,1245.0,0.6064078362433465,14.0,7.120286846746927e-05,1245.0
S46 2004/6,0.5514211365670869,12.0,5.456238828122072e-05,1155.0,0.591393788655599,12.0,5.851762905683107e-05,1155.0
S46 2004/8,0.5095511118570963,10.0,4.1995009333246646e-05,1045.0,0.5342859480116102,10.0,4.403354806075403e-05,1045.0
S46 2004/9,0.4017593292962937,7.0,2.0831965222770784e-05,900.0,0.47383262997581843,7.0,2.4569099332079476e-05,900.0
S46 2005/11,0.4353504180908203,17.0,4.755474663533564e-05,1578.0,0.4393756529864143,17.0,4.799443617657263e-05,1578.0
S46 2005/5,0.32226766858782085,7.0,1.1561428723327169e-05,1082.0,0.40483243124825613,7.0,1.452345908380349e-05,1082.0
S46 2005/8,0.41177759170532224,16.0,4.592125233170066e-05,1467.0,0.4594678243001302,16.0,5.1239645680095594e-05,1467.0
S46 2005/9,0.4052368363523795,18.0,5.3180481918708446e-05,1527.0,0.4390726525799122,18.0,5.7620860610067945e-05,1527.0
S46 2006/10,0.4337895480069247,11.0,2.534915845054023e-05,1372.0,0.37437002008611503,11.0,2.1876887080145527e-05,1372.0
S46 2006/11,0.4862328269264915,11.0,2.992086513131189e-05,1337.0,0.4336942499334162,11.0,2.668784673076999e-05,1337.0
S46 2006/2,0.453128085416906,17.0,4.3153544775532524e-05,1690.0,0.4273257536046645,17.0,4.0696265880210336e-05,1690.0
S46 2006/6,0.433243161156064,21.0,6.416479810171845e-05,1684.0,0.41278831845238095,21.0,6.113536574141987e-05,1684.0
S46 2006/7,0.4118835767110189,16.0,4.3296898592165955e-05,1511.0,0.400295352935791,16.0,4.207875303349662e-05,1511.0
S46 2006/8,0.4230435325985863,15.0,4.1449777280274455e-05,1464.0,0.3841918218703497,15.0,3.76430892386182e-05,1464.0
S46 2006/9,0.4488961190888376,12.0,2.873498019477588e-05,1436.0,0.3882287343343099,12.0,2.4851506880440534e-05,1436.0
S46 2007/11,0.500885009765625,17.0,6.426643193768585e-05,1456.0,0.46387694863712087,17.0,5.951808452203127e-05,1456.0
S46 2007/12,0.4992679595947266,16.0,5.583026490826189e-05,1465.0,0.44815810521443683,16.0,5.011494379734876e-05,1465.0
S46 2007/2,0.5299388759738797,14.0,5.419828059765812e-05,1334.0,0.4634832864279275,14.0,4.740168790972738e-05,1334.0
S46 2007/3,0.5252060104202438,14.0,5.485967280560398e-05,1320.0,0.4436928466126159,14.0,4.634532718290639e-05,1320.0
S46 2007/4,0.5602972568609775,13.0,4.8896782205505074e-05,1337.0,0.4513389880840595,13.0,3.938806398025099e-05,1337.0
S46 2007/5,0.5379681010822673,14.0,5.2471866644750815e-05,1366.0,0.4231487735287174,14.0,4.1272718532605574e-05,1366.0
S46 2007/6,0.5137813274676983,14.0,4.839718523840437e-05,1390.0,0.43175364064646293,14.0,4.067033931869792e-05,1390.0
S46 2007/8,0.48205739801580255,12.0,3.1870462046684053e-05,1413.0,0.3938266002770626,12.0,2.6037222473439317e-05,1413.0
S46 2008/10,0.629288066517223,12.0,6.109790606659339e-05,1166.0,0.5628347685842803,12.0,5.464592076613615e-05,1166.0
S46 2008/11,0.6228626039293077,9.0,3.475106275642091e-05,1136.0,0.5359113481309679,9.0,2.989983468792595e-05,1136.0
S46 2008/12,0.5901035581316266,8.0,2.5030884884476754e-05,1149.0,0.5183738980974469,8.0,2.1988271705185068e-05,1149.0
S46 2008/2,0.4978921890258789,16.0,6.42270262157032e-05,1364.0,0.4738292694091797,16.0,6.112296111262971e-05,1364.0
S46 2008/3,0.4967992146809896,16.0,6.87417513304711e-05,1317.0,0.48657620747884117,16.0,6.732720114968839e-05,1317.0
S46 2008/5,0.5185870495471325,14.0,6.489308777944036e-05,1206.0,0.5168536259577825,14.0,6.4676176830274e-05,1206.0
S46 2008/6,0.5672624050042568,13.0,5.783213173228843e-05,1237.0,0.552139184413812,13.0,5.629032660350241e-05,1237.0
S46 2008/7,0.5919676116018584,12.0,5.041191253782701e-05,1245.0,0.6078742056181936,12.0,5.176651676044035e-05,1245.0
S46 2008/9,0.6194578690962358,11.0,4.9862659332869834e-05,1169.0,0.5813486272638494,11.0,4.679509293695886e-05,1169.0
S46 2009/1,0.5551691055297852,7.0,1.691758576094409e-05,1174.0,0.48908569699242,7.0,1.4903835859930552e-05,1174.0
S46 2009/10,0.4807647453559624,14.0,5.3321915423209424e-05,1281.0,0.5058207249903417,14.0,5.610088963006567e-05,1281.0
S46 2009/2,0.5472210475376674,7.0,1.6229986580454793e-05,1190.0,0.4866273970831008,7.0,1.4432844204145353e-05,1190.0
S46 2009/3,0.4432982490176246,7.0,1.1471136569538478e-05,1274.0,0.39134061904180617,7.0,1.012663978751202e-05,1274.0
S46 2009/6,0.5094097484241832,11.0,3.305506141246726e-05,1302.0,0.4157137090509588,11.0,2.6975224218209414e-05,1302.0
S46 2009/9,0.5024413084372495,13.0,4.882662506016732e-05,1267.0,0.4476913060897436,13.0,4.350608753314824e-05,1267.0
S46 2010/10,0.4952015732273911,12.0,3.5972958986395726e-05,1348.0,0.540006753170129,12.0,3.922774448708331e-05,1348.0
S46 2010/12,0.4597807219534209,12.0,3.330099056123542e-05,1350.0,0.5392458366625237,12.0,3.9056488581318585e-05,1350.0
S46 2010/2,0.4790400913783482,15.0,5.6360941583965185e-05,1336.0,0.48710061936151416,15.0,5.730929424791023e-05,1336.0
S46 2010/3,0.5286889394124349,16.0,8.212383261565451e-05,1243.0,0.5478177388509115,16.0,8.509520236848071e-05,1243.0
S46 2010/4,0.5267516363234747,15.0,7.252559040661521e-05,1235.0,0.5597515287853423,15.0,7.706916752932969e-05,1235.0
S46 2010/5,0.5080606649210165,14.0,6.013725352212864e-05,1240.0,0.5545431283804086,14.0,6.563921004502755e-05,1240.0
S46 2010/6,0.4778775896344866,15.0,6.505681049424348e-05,1242.0,0.5289061410086495,15.0,7.200368322599024e-05,1242.0
S46 2010/8,0.47954844380473044,14.0,5.7408701090687976e-05,1233.0,0.5202770023555546,14.0,6.228448303494332e-05,1233.0
S46 2010/9,0.473174070700621,13.0,4.361048766324543e-05,1301.0,0.5040940504807693,13.0,4.646025370125623e-05,1301.0
S46 2011/10,0.5045050303141276,16.0,6.221975939435035e-05,1395.0,0.5615426381429036,16.0,6.925411192266125e-05,1395.0
S46 2011/12,0.5030153274536133,16.0,7.437955991516552e-05,1274.0,0.5262429555257161,16.0,7.781416848389839e-05,1274.0
S46 2011/3,0.4655469374223189,11.0,2.696855790899027e-05,1378.0,0.5225972955877131,11.0,3.027341455015074e-05,1378.0
S46 2011/4,0.46127593300559305,11.0,2.7232541765280755e-05,1365.0,0.5310777837579901,11.0,3.135346306183038e-05,1365.0
S46 2011/6,0.49081566550514916,11.0,2.618196398497762e-05,1436.0,0.5956158031116833,11.0,3.177239970509868e-05,1436.0
S46 2011/8,0.5192701737959307,14.0,4.385434762251343e-05,1468.0,0.6269906850961539,14.0,5.295175584471449e-05,1468.0
S46 2012/1,0.5085215977260045,15.0,6.878482123370125e-05,1246.0,0.5303378150576636,15.0,7.173577674053561e-05,1246.0
S46 2012/10,0.49535324994255514,17.0,9.893323463540347e-05,1167.0,0.4666139939252068,17.0,9.319335595460147e-05,1167.0
S46 2012/11,0.4944000244140625,18.0,0.00011301424605755737,1157.0,0.47803407556870403,18.0,0.00010927317551055089,1157.0
S46 2012/12,0.5117765314438764,17.0,0.00011277715971188562,1111.0,0.49653395484475527,17.0,0.00010941824348591123,1111.0
S46 2012/2,0.4914685203915551,15.0,6.511237550776683e-05,1259.0,0.5173672267368862,15.0,6.85435745017107e-05,1259.0
S46 2012/4,0.49987857216282894,20.0,0.0001118817590328918,1303.0,0.506837302760074,20.0,0.000113439247317471,1303.0
S46 2012/5,0.5003666124845806,20.0,0.00011425954734940246,1290.0,0.48847158331620066,20.0,0.0001115432976745125,1290.0
S46 2012/6,0.5073835584852431,19.0,0.00011395468282637082,1234.0,0.4842424894634046,19.0,0.00010875736585275932,1234.0
S46 2012/7,0.5008502037696589,18.0,0.00010246519413176827,1223.0,0.4730471442727482,18.0,9.677717430594777e-05,1223.0
S46 2012/8,0.492217392949333,19.0,0.00011574132405184681,1206.0,0.44333644220006396,19.0,0.0001042473255835402,1206.0
S46 2012/9,0.49644530053232233,18.0,0.00010655753780270042,1194.0,0.4638217103247549,18.0,9.955517632788103e-05,1194.0
S46 2013/10,0.6186078389485677,10.0,4.478248547557449e-05,1115.0,0.5927857293023003,10.0,4.291316184697624e-05,1115.0
S46 2013/11,0.6611161126030816,10.0,4.414238678251718e-05,1161.0,0.5574203915066189,10.0,3.7218676195115074e-05,1161.0
S46 2013/2,0.5134262084960938,16.0,0.00010742622978521474,1071.0,0.5129694620768229,16.0,0.00010733066289560487,1071.0
S46 2013/3,0.5294640509636848,14.0,8.657708252320535e-05,1055.0,0.5122408185686383,14.0,8.376076815839014e-05,1055.0
S46 2013/4,0.5518405201670887,14.0,9.28577798358082e-05,1040.0,0.49953003768082505,14.0,8.405553518667729e-05,1040.0
S46 2013/5,0.5835375467936198,16.0,0.00012898660411513806,1042.0,0.5456979751586915,16.0,0.00012062245021762182,1042.0
S46 2013/6,0.5813897995721726,15.0,0.00011032024634424042,1052.0,0.555992199125744,15.0,0.00010550098474064091,1052.0
S46 2013/7,0.5836851518232744,14.0,9.313384395895223e-05,1068.0,0.5688719697050996,14.0,9.077022619752707e-05,1068.0
S46 2013/8,0.6352273189660275,12.0,7.228891260026745e-05,1077.0,0.6040470238887903,12.0,6.87405928753573e-05,1077.0
S46 2013/9,0.625552714954723,11.0,5.4176228276828204e-05,1127.0,0.5972186695445668,11.0,5.172234761185859e-05,1127.0
S46 2014/11,0.5417419790524488,19.0,8.256480685236635e-05,1498.0,0.5067235935501188,19.0,7.72277896982985e-05,1498.0
S46 2014/12,0.5377915881928943,21.0,9.827994228711494e-05,1516.0,0.5007348196847098,21.0,9.150791916460922e-05,1516.0
S46 2014/3,0.601492910674124,12.0,4.2675213603783276e-05,1364.0,0.5256449381510416,12.0,3.7293889283254305e-05,1364.0
S46 2014/4,0.5336386362711588,10.0,2.764769657457055e-05,1318.0,0.4778464847140842,10.0,2.4757117870841448e-05,1318.0
S46 2014/5,0.5359701580471463,9.0,2.32616962232568e-05,1288.0,0.4810040791829427,9.0,2.087610775359016e-05,1288.0
S46 2014/8,0.5515452702840169,16.0,7.230974220500613e-05,1353.0,0.490045166015625,16.0,6.424683798875129e-05,1353.0
S46 2015/1,0.5427520751953125,20.0,9.045471188729386e-05,1510.0,0.5037629780016447,20.0,8.395681401720319e-05,1510.0
S46 2015/11,0.5393857828776042,25.0,0.00024428685495147005,1151.0,0.5705409749348959,25.0,0.0002583969856310023,1151.0
S46 2015/12,0.4767388916015625,25.0,0.0002122107563877538,1161.0,0.5297689819335938,25.0,0.0002358160375572131,1161.0
S46 2015/2,0.5649712632744859,22.0,0.00011647285826733069,1497.0,0.5261675681902732,22.0,0.00010847319957390008,1497.0
S46 2015/4,0.5681195940290179,28.0,0.00020011807386734266,1465.0,0.5432519660424934,28.0,0.00019135854177829677,1465.0
S46 2015/5,0.5485291634836504,32.0,0.0002514699232410243,1471.0,0.5445728917275706,32.0,0.00024965619405203525,1471.0
S46 2015/6,0.5452169438844086,31.0,0.00024554933164250894,1437.0,0.535476586126512,31.0,0.00024116256713667674,1437.0
S46 2015/7,0.5357429960854033,27.0,0.00019979535697920995,1372.0,0.5503962590144231,27.0,0.00020526001805589347,1372.0
S46 2015/8,0.54806722874655,27.0,0.00020588936659876424,1367.0,0.5535135731058582,27.0,0.00020793536448296773,1367.0
S46 2015/9,0.5328982309194712,26.0,0.00019005972570516118,1350.0,0.5646033653846154,26.0,0.00020136745541838135,1350.0
S46 2016/10,0.4419003915095675,24.0,0.0001397841174581464,1321.0,0.534377388332201,24.0,0.00016903689847939102,1321.0
S46 2016/11,0.4453924427861753,24.0,0.000150529012968944,1278.0,0.541860995085343,24.0,0.00018313243091042916,1278.0
S46 2016/12,0.4878155517578125,25.0,0.000187321171875,1250.0,0.5945018005371093,25.0,0.00022828869140625,1250.0
S46 2016/2,0.45010650393519946,23.0,0.00015504599970537402,1212.0,0.5190667917605917,23.0,0.00017880041487684987,1212.0
S46 2016/3,0.46360827057729126,23.0,0.00015890923464384452,1215.0,0.5307530339056324,23.0,0.00018192418849176107,1215.0
S46 2016/4,0.4047449055839987,17.0,7.787294262364898e-05,1189.0,0.5064583946676815,17.0,9.744262365035914e-05,1189.0
S46 2016/5,0.3934335708618164,12.0,3.41601046602059e-05,1233.0,0.4879355575099136,12.0,4.2365296066279896e-05,1233.0
S46 2016/7,0.40155629550709443,17.0,6.345234443430813e-05,1312.0,0.5045691097483915,17.0,7.97300236626511e-05,1312.0
S46 2016/8,0.43646683465866815,21.0,0.00010914165532874218,1296.0,0.5369277227492559,21.0,0.00013426261928600793,1296.0
S46 2016/9,0.42684758604750805,23.0,0.00013059946845925317,1286.0,0.5138364045516305,23.0,0.0001572148080556036,1286.0
S46 2017/1,0.5118375651041667,25.0,0.00020940889292584287,1211.0,0.6005695597330729,25.0,0.00024571195082773704,1211.0
S46 2017/10,0.4429458537429729,28.0,0.00019424192977349797,1313.0,0.5155097517386946,28.0,0.00022606286558195254,1313.0
S46 2017/11,0.4400438177522528,28.0,0.00017070525191742222,1396.0,0.5085647825210814,28.0,0.00019728644242757526,1396.0
S46 2017/12,0.44876676119290865,26.0,0.00014284649268814418,1429.0,0.49008009690504806,26.0,0.00015599689868532574,1429.0
S46 2017/3,0.47696912042025863,30.0,0.0002756261319214874,1227.0,0.5587253614403735,30.0,0.0003228706085722195,1227.0
S46 2017/5,0.44546551858225175,32.0,0.0002614803517358543,1300.0,0.5413138481878466,32.0,0.00031774161976470046,1300.0
S46 2017/6,0.447779089663209,35.0,0.0003404835630770963,1251.0,0.5287982331604517,35.0,0.00040208913442287735,1251.0
S46 2017/7,0.4443077896580552,33.0,0.00030811832353896897,1234.0,0.5166990106756036,33.0,0.0003583201479905103,1234.0
S46 2017/8,0.4343325610231296,29.0,0.00023540494544751835,1224.0,0.5041356204178533,29.0,0.00027323767286306606,1224.0
S46 2017/9,0.4497932555183532,28.0,0.0002037087609700293,1292.0,0.5262514144655258,28.0,0.00023833621843874755,1292.0
S46 2018/1,0.4340433913010817,26.0,0.00011416721876869675,1572.0,0.47043842022235577,26.0,0.00012374026909551505,1572.0
S46 2018/10,0.5102371538757647,28.0,0.00030750899898762603,1120.0,0.5193920640087633,28.0,0.0003130264671481385,1120.0
S46 2018/11,0.5079984311704282,27.0,0.0003713191364865063,980.0,0.5205297660284233,27.0,0.0003804788585505551,980.0
S46 2018/12,0.5091276041666667,25.0,0.00042480164551998045,848.0,0.5302333577473959,25.0,0.0004424116882237305,848.0
S46 2018/2,0.45102929816674936,28.0,0.00013975407829929393,1562.0,0.4900649540008061,28.0,0.00015184950563421653,1562.0
S46 2018/3,0.44519826253255207,25.0,0.00011219483365788055,1543.0,0.4788053385416667,25.0,0.00012066418455139322,1543.0
S46 2018/4,0.465713457504229,27.0,0.00016727905139775028,1398.0,0.4904629525296029,27.0,0.00017616879246858954,1398.0
S46 2018/5,0.4641454937814296,30.0,0.0002057297604748743,1401.0,0.504735907192888,30.0,0.00022372122250692377,1401.0
S46 2018/6,0.47910897859963036,31.0,0.000216680064199806,1434.0,0.49863924416162636,31.0,0.00022551275025837575,1434.0
S46 2018/7,0.507570082141507,32.0,0.00023849345161202658,1453.0,0.5215909404139365,32.0,0.00024508147364407076,1453.0
S46 2018/8,0.5095557551230153,32.0,0.0002642767899444349,1383.0,0.5213298797607422,32.0,0.0002703833402725985,1383.0
S46 2018/9,0.5037761819773707,30.0,0.0002836707951141436,1243.0,0.51860316484824,30.0,0.00029201970514719516,1243.0
S46 2019/1,0.5150688281957654,24.0,0.0007517165527505123,615.0,0.543005348979563,24.0,0.0007924884728315652,615.0
S46 2019/2,0.536140923751028,20.0,0.0007957222852465693,506.0,0.5545676783511513,20.0,0.0008230706532418781,506.0
S46 2019/3,0.5428307962696455,19.0,0.001022989994953706,426.0,0.545580724526567,19.0,0.0010281723632220565,426.0
S46 2019/4,0.5772411528087797,15.0,0.000880701550336337,371.0,0.5656015305292039,15.0,0.0008629428833787376,371.0
S46 2019/5,0.6289316350763494,11.0,0.001000194882944649,263.0,0.5880971735174005,11.0,0.0009352555203474687,263.0
S46 2019/6,0.7530550003051758,5.0,0.0007263261962819983,144.0,0.6884706497192383,5.0,0.0006640341914730308,144.0
S46 2019/7,0.8014279007911682,2.0,0.0012367714518382224,36.0,0.7430286407470703,2.0,0.0011466491369553555,36.0
S46 2019/8,,0.0,0.05018337405457789,7.0,,0.0,0.0708964746825549,7.0
S56 1999/10,0.4369291417738971,18.0,2.7826035738537554e-05,2192.0,0.5690353493285335,18.0,3.62392810482318e-05,2192.0
S56 1999/12,0.4693215621145148,20.0,3.6814085705026406e-05,2201.0,0.5822605333830181,20.0,4.567313950384101e-05,2201.0
S56 1999/2,0.516797436242816,30.0,5.7266856081086415e-05,2802.0,0.5667595523527299,30.0,6.280320961560482e-05,2802.0
S56 1999/3,0.5199897092292112,27.0,5.289464606137724e-05,2627.0,0.5615762998575499,27.0,5.712493745588584e-05,2627.0
S56 1999/4,0.5107889028695913,26.0,5.078007687765247e-05,2557.0,0.5766022198016827,26.0,5.7322907535502814e-05,2557.0
S56 1999/5,0.5036058287689651,24.0,4.3602065284653463e-05,2525.0,0.5632212542105413,24.0,4.876355374166748e-05,2525.0
S56 1999/6,0.5161247253417969,24.0,4.673600247584784e-05,2469.0,0.5990669139917346,24.0,5.4246563671164806e-05,2469.0
S56 1999/7,0.42957789601843344,18.0,2.3823047656419764e-05,2349.0,0.5607306785832823,18.0,3.1096371117132415e-05,2349.0
S56 1999/8,0.4858063547234786,20.0,3.483663108552188e-05,2302.0,0.5646666677374589,20.0,4.049161605030385e-05,2302.0
S56 1999/9,0.48063097502055924,19.0,3.305431306823609e-05,2230.0,0.6070899294133771,19.0,4.175124290843874e-05,2230.0
S56 2000/1,0.4738340831938244,21.0,4.149419631396473e-05,2190.0,0.5881915864490327,21.0,5.150861456362331e-05,2190.0
S56 2000/10,0.46352143218551856,24.0,3.78788110214359e-05,2599.0,0.5287608823914459,24.0,4.321015631401697e-05,2599.0
S56 2000/11,0.4800207567780385,23.0,3.503554002345807e-05,2633.0,0.5208898250293355,23.0,3.80184732742005e-05,2633.0
S56 2000/12,0.5010087687978632,23.0,3.2521084213660855e-05,2792.0,0.5303570894384573,23.0,3.4426119148223763e-05,2792.0
S56 2000/3,0.4678759367569633,24.0,4.819120620795801e-05,2315.0,0.5813815351845562,24.0,5.988227913959108e-05,2315.0
S56 2000/4,0.4691129541208622,23.0,4.2873021155215445e-05,2353.0,0.5619855435940588,23.0,5.136080316644967e-05,2353.0
S56 2000/6,0.44319400624332267,27.0,5.424003423674278e-05,2395.0,0.5358372875767895,27.0,6.557812699193365e-05,2395.0
S56 2000/7,0.4712669176933093,27.0,5.176663398742676e-05,2528.0,0.5433262664707977,27.0,5.9682041993986964e-05,2528.0
S56 2000/8,0.44829071044921875,25.0,4.003510717174807e-05,2592.0,0.5297721354166667,25.0,4.7311897667383495e-05,2592.0
S56 2000/9,0.45284151517427884,26.0,4.40833482395956e-05,2584.0,0.5222111628605769,26.0,5.08363649877094e-05,2584.0
S56 2001/1,0.5095715730086617,24.0,3.5047021993548786e-05,2833.0,0.5460655101831409,24.0,3.7556981117119084e-05,2833.0
S56 2001/11,0.5569372365597208,23.0,6.699238689365089e-05,2051.0,0.558656715121665,23.0,6.719921805076415e-05,2051.0
S56 2001/12,0.552426510765439,21.0,6.692131236912032e-05,1862.0,0.5439948672340029,21.0,6.589989750296831e-05,1862.0
S56 2001/2,0.4967716503520257,23.0,3.43536416888182e-05,2705.0,0.5594106078619071,23.0,3.868536291431627e-05,2705.0
S56 2001/3,0.5083396402994792,25.0,4.015566303414104e-05,2756.0,0.5127011108398437,25.0,4.05001920211959e-05,2756.0
S56 2001/4,0.5127290696364183,26.0,4.3941353049248214e-05,2754.0,0.5113904747596154,26.0,4.382663423661444e-05,2754.0
S56 2001/5,0.5237716909555289,26.0,4.701408442846066e-05,2691.0,0.5204443359375,26.0,4.6715418898340687e-05,2691.0
S56 2001/6,0.552657417629076,23.0,4.0306489882656e-05,2634.0,0.5406365074187871,23.0,3.942977913868382e-05,2634.0
S56 2001/7,0.5385097487148268,22.0,4.6664614186236435e-05,2309.0,0.5276676194492357,22.0,4.572508842956523e-05,2309.0
S56 2001/8,0.559378415062314,21.0,4.644896952890517e-05,2249.0,0.54718017578125,21.0,4.543606729775755e-05,2249.0
S56 2001/9,0.5685907553511056,19.0,4.0140780734311245e-05,2201.0,0.548270911501165,19.0,3.870626146212884e-05,2201.0
S56 2002/1,0.5321506701017681,20.0,6.255165937640262e-05,1798.0,0.5572660747327303,20.0,6.550385003187249e-05,1798.0
S56 2002/10,0.4578454328730782,34.0,7.243849360890287e-05,2663.0,0.4464587859291444,34.0,7.063694336366184e-05,2663.0
S56 2002/11,0.443667963499664,31.0,5.26289803641183e-05,2800.0,0.4376738517515121,31.0,5.191794414909519e-05,2800.0
S56 2002/2,0.4923899984124846,29.0,0.00011063715979682819,1901.0,0.5010567651006389,29.0,0.00011258453170545881,1901.0
S56 2002/3,0.47001914372519843,28.0,9.589056438691179e-05,1925.0,0.5103580535404266,28.0,0.00010412027349679541,1925.0
S56 2002/4,0.44615742827412747,27.0,7.956863442023016e-05,1984.0,0.48491314401653757,27.0,8.648040856580704e-05,1984.0
S56 2002/5,0.4403497201425058,28.0,7.937059126561508e-05,2048.0,0.46952900558552413,28.0,8.462999539915472e-05,2048.0
S56 2002/6,0.4350831121461004,27.0,6.73209338373256e-05,2130.0,0.4688389878666978,27.0,7.254402113390683e-05,2130.0
S56 2002/7,0.44450553770988216,32.0,7.22761385054997e-05,2470.0,0.4422071518436555,32.0,7.190242335211301e-05,2470.0
S56 2002/8,0.44324204415986035,33.0,7.561433120664277e-05,2488.0,0.446369084444913,33.0,7.614778479690102e-05,2488.0
S56 2002/9,0.45746907320889557,33.0,7.429255537233276e-05,2550.0,0.4544300888523911,33.0,7.379902711697424e-05,2550.0
S56 2003/1,0.4533550273906719,37.0,6.991067394795166e-05,2939.0,0.4338917775197072,37.0,6.690929791043842e-05,2939.0
S56 2003/10,0.5163176505796371,31.0,0.00012372785050866102,1970.0,0.5208880024571573,31.0,0.00012482306740321995,1970.0
S56 2003/11,0.5150462534235811,30.0,0.00013135048904382783,1847.0,0.5152253600372665,30.0,0.00013139616599253326,1847.0
S56 2003/12,0.5197941221039871,30.0,0.00014565949791037837,1762.0,0.5132067099384878,30.0,0.000143813537927854,1762.0
S56 2003/2,0.4640401204427083,33.0,6.465573100487149e-05,2753.0,0.4692086306485263,33.0,6.53758709040778e-05,2753.0
S56 2003/3,0.45478202450659966,32.0,6.257867777889397e-05,2685.0,0.4617583367132371,32.0,6.353862863477436e-05,2685.0
S56 2003/4,0.4600165328027518,34.0,7.790210843789752e-05,2574.0,0.4549475685160428,34.0,7.704369797354937e-05,2574.0
S56 2003/5,0.4610972140987077,34.0,8.069710458403368e-05,2532.0,0.4533352503377061,34.0,7.933867520678541e-05,2532.0
S56 2003/6,0.47093546891412813,35.0,9.351591668932964e-05,2448.0,0.4575032210149685,35.0,9.08486107453017e-05,2448.0
S56 2003/7,0.4745349602159021,29.0,8.359112187070802e-05,2147.0,0.4814195304081358,29.0,8.480386485955885e-05,2147.0
S56 2003/8,0.49170023600260415,30.0,0.00010070793381257047,2061.0,0.4871238270025144,30.0,9.977061334588301e-05,2061.0
S56 2003/9,0.4918171924910522,29.0,9.090278290499133e-05,2096.0,0.4855239567498268,29.0,8.973960144023407e-05,2096.0
S56 2004/1,0.5494552833446558,24.0,0.00012431094627617586,1562.0,0.5413168202275815,24.0,0.00012246966804665586,1562.0
S56 2004/10,0.4768720467885335,3.0,3.117612240980471e-06,958.0,0.4194047848383586,3.0,2.7419126366148066e-06,958.0
S56 2004/12,0.4322223663330078,3.0,3.2593333341687534e-06,892.0,0.39025020599365234,3.0,2.9428266654792903e-06,892.0
S56 2004/2,0.5441685096890319,18.0,7.470251392627249e-05,1493.0,0.5190209282769097,18.0,7.125029734776327e-05,1493.0
S56 2004/3,0.5732723236083984,16.0,6.881346049807823e-05,1414.0,0.5205767313639323,16.0,6.248807916357927e-05,1414.0
S56 2004/4,0.6219447628482357,14.0,6.128924756840258e-05,1359.0,0.6150940276764252,14.0,6.0614145165340577e-05,1359.0
S56 2004/5,0.6578022349964489,12.0,5.583883760128157e-05,1247.0,0.6334790316495028,12.0,5.377411460495365e-05,1247.0
S56 2004/6,0.6344350179036459,10.0,4.265431163159882e-05,1157.0,0.6153132120768229,10.0,4.13687150902993e-05,1157.0
S56 2004/8,0.6159574417840867,7.0,2.3554692102488603e-05,1048.0,0.5799125035603842,7.0,2.2176305603490592e-05,1048.0
S56 2005/11,0.4044577053615025,8.0,8.993055778993603e-06,1587.0,0.4325710024152483,8.0,9.618150678124724e-06,1587.0
S56 2005/12,0.41412782669067383,8.0,8.47718048754978e-06,1654.0,0.44426679611206055,8.0,9.094124018090837e-06,1654.0
S56 2005/4,0.3661725362141927,6.0,1.0476280294824392e-05,1024.0,0.3353721618652344,6.0,9.595074516255409e-06,1024.0
S56 2006/1,0.39321862326727974,9.0,9.995357749048325e-06,1683.0,0.45493634541829425,9.0,1.1564181492008332e-05,1683.0
S56 2006/10,0.4907614968039773,11.0,2.867840177585312e-05,1372.0,0.5522337480024858,11.0,3.227062718354674e-05,1372.0
S56 2006/12,0.5358876893014619,12.0,4.2310743965389795e-05,1293.0,0.5809892596620502,12.0,4.5871715851964276e-05,1293.0
S56 2006/2,0.4039347966512044,9.0,1.0087147964169971e-05,1698.0,0.4445686340332031,9.0,1.1101865025988665e-05,1698.0
S56 2006/3,0.4409431881374783,9.0,1.0450097923337785e-05,1743.0,0.4620150460137261,9.0,1.094948873865704e-05,1743.0
