,airport_code,airport_name,year,month,ntsb_accidents,ntsb_incidents,faa_incidents,dataset,tracon_month,pos_nonword_ct,pos_nonword_unique_ct,casa_ct,casa_unique_ct,faa_ct,faa_unique_ct,iata_iaco_ct,iata_iaco_unique_ct,nasa_ct,nasa_unique_ct,hand_ct,hand_unique_ct,tracon,Achieve_count,Adj_count,Adverb_count,Affect_count,Affiliation_count,Anger_count,Anx_count,Article_count,Assent_count,Auxverb_count,Bio_count,Body_count,Cause_count,Certain_count,CogProc_count,Compare_count,Conj_count,Death_count,Differ_count,Discrep_count,Drives_count,Family_count,Feel_count,Female_count,Filler_count,FocusFuture_count,FocusPast_count,FocusPresent_count,Friend_count,Function_count,Health_count,Hear_count,Home_count,I_count,Informal_count,Ingest_count,Insight_count,Interrog_count,Ipron_count,Leisure_count,Male_count,Money_count,Motion_count,Negate_count,Negemo_count,Netspeak_count,Nonflu_count,Number_count,Percept_count,Posemo_count,Power_count,Ppron_count,Prep_count,Pronoun_count,Quant_count,Relativ_count,Relig_count,Reward_count,Risk_count,Sad_count,See_count,Sexual_count,SheHe_count,Social_count,Space_count,Swear_count,Tentat_count,They_count,Time_count,Verb_count,We_count,Work_count,You_count,d2v_cos_sim
1876,TLH,Tallahassee International,2007,3,0.0,0.0,2.0,faa,TLH 2007/3,17,11,25,11,13,7,15,7,12,4,6,3,TLH,12,16,14,2,14,0,0,6,1,32,0,0,1,0,16,7,3,0,4,3,1,12,3,0,0,2,10,14,0,78,0,2,0,29,0,0,10,3,0,1,0,0,17,8,1,0,0,1,4,1,0,35,19,32,0,21,0,1,2,0,5,0,0,6,13,1,1,5,8,19,15,5,9,
1877,BPT,Beaumont/Port Arthur Jack Brooks Regional,1990,3,0.0,0.0,1.0,faa,BPT 1990/3,84,17,58,10,12,3,50,9,68,12,26,5,BPT,12,110,82,20,8,0,4,52,14,130,2,0,8,0,42,48,14,0,2,16,8,6,0,0,0,22,32,78,0,318,0,0,0,106,0,0,36,2,0,4,0,0,50,56,2,0,0,12,10,10,4,158,88,200,10,80,0,2,4,0,2,0,0,38,46,14,28,20,52,74,86,16,0,0.8949151039123535
1878,BPT,Beaumont/Port Arthur Jack Brooks Regional,1998,6,0.0,0.0,1.0,faa,BPT 1998/6,70,31,67,18,25,10,51,16,30,19,19,11,BPT,6,58,56,17,18,0,1,23,2,120,1,0,4,0,25,17,32,0,2,7,9,12,0,0,3,13,19,49,0,227,0,9,2,40,2,0,33,9,1,2,0,0,47,49,7,2,1,7,22,12,4,63,75,164,5,64,2,8,7,0,9,0,5,9,43,6,17,5,35,61,28,10,1,0.28464001417160034
1879,SGF,Springfield Springfld-Branson Natl,1988,6,0.0,0.0,1.0,faa,SGF 1988/6,24,15,13,8,3,2,13,8,12,10,6,5,SGF,15,22,19,1,14,0,0,11,0,26,2,0,1,0,10,7,3,0,2,0,1,23,3,2,0,0,13,16,0,63,0,0,0,24,0,0,5,0,0,1,0,0,7,20,1,0,0,1,5,2,0,35,18,54,0,12,0,0,0,0,3,0,0,6,6,0,3,5,7,19,5,5,14,
1880,SGF,Springfield Springfld-Branson Natl,1991,6,0.0,0.0,1.0,faa,SGF 1991/6,42,20,27,14,9,6,19,12,29,15,18,9,SGF,1,28,24,10,5,0,3,12,2,62,0,1,0,0,19,3,6,0,5,4,3,8,4,0,0,14,8,24,0,84,1,2,0,17,0,0,9,0,2,2,0,1,25,15,0,0,0,4,8,1,5,29,36,88,0,27,0,2,0,0,4,0,0,5,20,2,3,2,21,30,12,7,1,
1881,SGF,Springfield Springfld-Branson Natl,1991,7,0.0,0.0,1.0,faa,SGF 1991/7,25,16,31,11,22,8,8,4,12,9,7,6,SGF,0,33,15,6,5,1,1,7,0,42,0,0,1,0,10,12,8,0,0,3,10,3,2,0,0,4,15,10,0,90,0,1,0,20,0,0,13,2,0,0,0,0,16,19,2,0,0,1,10,3,10,27,15,36,0,28,0,3,1,0,3,0,0,6,18,0,6,3,14,23,17,8,0,
1882,SGF,Springfield Springfld-Branson Natl,1992,10,0.0,0.0,1.0,faa,SGF 1992/10,27,14,16,8,11,2,12,9,21,14,11,7,SGF,7,23,31,7,19,0,2,12,0,65,2,1,1,0,22,6,6,0,1,5,16,9,1,1,0,11,22,24,0,121,0,2,0,32,0,0,26,4,1,6,0,0,28,23,0,0,0,5,17,0,16,44,30,77,1,26,0,7,4,0,1,0,0,19,18,0,17,13,22,45,14,7,4,
1883,SGF,Springfield Springfld-Branson Natl,1992,12,0.0,0.0,1.0,faa,SGF 1992/12,49,25,39,15,24,11,15,6,16,10,19,10,SGF,8,26,20,11,8,1,2,14,3,65,2,0,1,0,15,15,9,0,1,3,3,8,0,0,0,8,14,24,0,120,0,11,0,32,0,1,18,5,0,1,0,1,31,26,5,2,2,2,17,3,3,46,29,79,2,35,1,0,0,0,10,0,0,6,18,7,7,1,24,35,26,8,5,0.5246906280517578
1884,SGF,Springfield Springfld-Branson Natl,1993,2,0.0,0.0,1.0,faa,SGF 1993/2,21,12,20,8,9,4,10,4,12,9,7,7,SGF,13,15,21,6,14,0,0,5,0,35,0,0,0,0,9,3,5,0,3,2,1,12,3,3,0,4,11,18,0,59,0,1,0,15,0,0,12,2,0,2,0,0,16,15,0,2,0,2,10,0,0,20,22,59,2,17,0,2,0,0,1,0,0,5,9,2,4,0,14,26,6,5,9,
1885,SGF,Springfield Springfld-Branson Natl,1995,5,0.0,0.0,1.0,faa,SGF 1995/5,30,11,14,6,2,1,18,6,6,3,4,2,SGF,0,18,8,0,4,0,0,8,4,26,0,0,0,0,6,2,8,0,2,2,0,0,0,0,0,2,6,18,0,44,0,0,0,10,0,0,6,0,0,0,0,0,22,6,2,0,0,2,0,2,0,18,20,46,0,12,0,2,0,0,0,0,0,0,10,4,0,0,10,12,10,2,0,0.9235605001449584
1886,SGF,Springfield Springfld-Branson Natl,1996,12,0.0,0.0,1.0,faa,SGF 1996/12,20,11,12,8,6,4,7,5,9,4,9,4,SGF,5,16,11,2,7,0,1,5,2,24,0,1,3,0,4,2,5,0,0,2,3,5,0,1,0,5,6,9,0,29,0,2,0,8,0,0,8,0,0,0,0,0,8,7,2,0,0,2,2,1,1,13,8,36,0,10,0,0,0,0,2,0,0,5,6,2,1,2,6,9,1,6,5,
1887,SGF,Springfield Springfld-Branson Natl,1997,9,0.0,0.0,1.0,faa,SGF 1997/9,23,14,10,6,3,2,13,8,11,9,5,4,SGF,4,6,9,3,2,0,1,4,0,18,0,0,0,0,7,3,3,0,0,1,6,1,0,1,0,3,7,5,0,30,0,0,0,4,0,0,5,1,0,0,0,0,9,4,2,0,0,1,3,1,1,8,8,20,1,12,0,0,1,0,0,0,0,5,6,0,0,4,7,9,0,4,0,
1888,SGF,Springfield Springfld-Branson Natl,2000,2,0.0,0.0,1.0,faa,SGF 2000/2,47,17,15,10,15,3,9,4,35,13,30,8,SGF,13,17,11,4,13,0,0,4,3,58,0,0,1,0,10,4,5,0,0,4,3,19,1,0,0,3,8,13,0,74,0,3,1,17,0,0,12,2,1,0,0,0,16,13,1,0,0,2,6,1,1,21,26,58,0,22,0,0,1,0,3,0,0,3,22,3,5,0,14,15,3,3,13,
1889,SGF,Springfield Springfld-Branson Natl,2000,6,0.0,0.0,1.0,faa,SGF 2000/6,26,15,15,7,5,4,15,6,13,9,9,6,SGF,1,10,11,1,6,0,1,9,0,26,0,0,0,0,14,5,5,0,1,0,2,7,0,1,0,2,7,8,0,65,0,0,0,18,0,0,3,1,2,1,0,0,15,10,1,0,0,1,3,2,3,27,18,31,1,12,0,1,1,0,0,0,0,8,7,0,4,10,7,13,6,6,0,
1890,SGF,Springfield Springfld-Branson Natl,2003,7,0.0,0.0,1.0,faa,SGF 2003/7,48,16,38,12,16,6,22,7,28,11,18,7,SGF,12,20,14,0,12,0,0,6,2,38,0,0,0,0,6,2,6,0,0,0,0,12,0,0,0,2,14,16,0,42,0,0,0,12,0,0,6,0,0,0,0,2,18,28,4,0,0,8,6,4,0,18,2,56,2,16,0,0,4,0,0,0,2,8,6,2,2,0,6,22,2,12,8,0.8634345531463623
1891,OSH,Oshkosh Wittman Regional,1990,7,0.0,0.0,3.0,faa,OSH 1990/7,16,11,11,5,8,4,6,5,12,6,6,4,OSH,0,12,4,2,2,0,1,2,2,29,0,0,0,0,6,7,7,0,0,2,1,4,3,0,0,3,4,6,0,44,0,1,0,8,0,0,2,0,0,1,0,1,17,18,1,0,0,3,2,1,0,10,0,19,0,23,0,2,0,0,4,0,0,4,10,2,2,3,18,6,5,5,0,
1892,OSH,Oshkosh Wittman Regional,1991,7,0.0,0.0,4.0,faa,OSH 1991/7,18,10,8,5,10,5,3,3,9,4,10,5,OSH,10,16,15,3,10,1,1,6,0,24,0,0,1,0,16,3,7,0,0,3,0,13,4,0,1,3,8,10,0,58,0,2,0,17,0,0,14,0,1,0,0,0,11,12,3,0,1,2,15,4,0,23,11,38,1,16,0,0,0,0,2,0,0,10,6,2,10,2,13,27,5,1,9,
1893,OSH,Oshkosh Wittman Regional,1993,8,0.0,0.0,1.0,faa,OSH 1993/8,29,10,9,5,7,3,9,2,21,7,12,4,OSH,0,15,14,3,2,0,0,4,2,26,0,0,1,0,7,2,3,0,2,1,1,4,2,1,0,5,11,9,0,43,0,4,0,0,0,0,7,0,0,1,0,0,16,10,3,0,0,2,4,5,0,4,3,22,0,12,0,0,2,0,6,0,0,1,10,2,2,0,8,20,0,2,0,
1894,MIQ,Omaha Millard,1989,8,0.0,0.0,2.0,faa,MIQ 1989/8,30,14,13,7,13,6,11,7,25,11,17,7,MIQ,15,20,17,0,16,0,0,3,0,27,0,0,2,0,6,2,3,0,0,1,3,19,0,1,0,0,4,18,0,43,0,1,0,16,0,0,8,0,0,0,0,0,10,10,0,0,0,1,5,0,2,19,2,36,0,11,0,0,2,0,0,0,0,1,8,0,8,1,8,14,0,3,15,
1895,MIQ,Omaha Millard,1989,10,0.0,0.0,1.0,faa,MIQ 1989/10,28,12,14,5,5,3,25,10,16,7,4,3,MIQ,14,16,15,0,17,0,0,6,0,35,0,0,2,0,4,4,7,0,2,2,1,19,1,2,0,1,12,14,0,39,0,1,0,17,0,0,9,1,1,1,0,0,15,6,0,0,0,3,4,0,0,23,4,46,0,15,0,4,0,0,1,0,0,8,10,0,1,0,15,20,3,2,13,
1896,MIQ,Omaha Millard,1990,12,0.0,0.0,1.0,faa,MIQ 1990/12,22,10,5,1,2,2,4,3,12,5,13,6,MIQ,5,2,1,0,6,0,0,2,1,19,0,0,0,0,3,1,3,0,0,2,0,6,0,0,0,1,3,5,0,31,0,2,0,8,0,0,1,0,0,0,0,0,10,4,0,0,0,1,1,0,1,10,8,16,0,8,0,0,0,0,2,0,0,3,4,1,0,1,9,5,2,6,5,
1897,MIQ,Omaha Millard,1991,7,0.0,0.0,1.0,faa,MIQ 1991/7,36,20,18,8,13,6,21,9,26,14,14,9,MIQ,7,12,15,3,9,0,0,8,0,34,0,0,3,0,4,1,9,0,2,1,1,9,2,0,0,7,4,13,0,45,0,0,0,7,0,0,10,0,0,1,0,0,14,8,1,1,0,1,2,0,0,15,11,46,0,10,0,2,0,0,2,0,0,2,4,1,6,0,9,16,0,7,7,
1898,MIQ,Omaha Millard,1992,2,0.0,0.0,4.0,faa,MIQ 1992/2,17,9,10,5,8,5,4,2,14,6,10,4,MIQ,6,7,9,0,7,0,0,4,0,16,0,0,0,1,2,2,3,0,0,1,0,6,0,0,0,0,0,10,0,22,0,0,0,7,0,0,3,0,0,0,0,0,5,3,0,0,0,1,0,0,0,11,7,26,0,6,0,1,0,0,0,0,0,0,4,0,1,0,3,3,1,4,6,
1899,MIQ,Omaha Millard,1995,10,0.0,0.0,1.0,faa,MIQ 1995/10,29,19,26,13,8,5,9,6,23,15,12,8,MIQ,16,32,32,11,20,0,1,21,2,59,1,0,3,0,41,12,22,0,3,3,8,37,4,0,2,12,20,23,0,137,0,0,0,42,0,0,24,6,1,1,0,1,27,32,5,0,0,7,18,3,4,63,36,103,2,32,1,3,1,0,3,0,0,12,23,4,13,21,15,42,4,10,16,
1900,GEG,Spokane International,1988,12,0.0,0.0,1.0,faa,GEG 1988/12,13,12,8,7,5,4,6,6,8,8,5,5,GEG,12,14,14,2,13,0,0,6,0,25,0,0,0,0,4,0,1,0,0,1,2,16,1,0,0,0,2,15,0,39,0,1,0,14,0,0,1,0,2,1,0,0,6,7,0,0,0,0,1,1,1,20,6,35,0,18,0,0,2,0,2,0,0,2,13,0,1,0,8,8,0,0,12,
1901,GEG,Spokane International,1990,3,0.0,0.0,1.0,faa,GEG 1990/3,40,12,28,8,12,5,14,6,14,6,8,3,GEG,0,14,16,2,8,0,0,4,0,36,4,4,0,0,4,8,2,0,0,2,6,0,0,0,0,2,4,10,0,78,4,4,0,12,0,0,8,2,0,0,0,2,16,22,0,0,0,0,10,0,6,16,22,40,0,18,0,6,0,0,6,0,0,2,12,0,4,0,16,12,12,2,0,0.9171504974365234
1902,GEG,Spokane International,1993,6,0.0,0.0,1.0,faa,GEG 1993/6,77,26,49,20,21,10,26,13,40,15,32,9,GEG,14,38,42,4,17,0,1,10,0,87,0,0,0,0,15,12,18,0,1,1,8,20,2,2,0,1,20,30,0,121,0,0,0,25,2,0,16,2,4,0,0,0,35,28,1,1,1,3,12,3,4,35,35,113,0,31,0,1,4,0,2,0,0,10,23,0,8,1,22,42,6,10,14,0.336677610874176
1903,GEG,Spokane International,1993,8,0.0,0.0,1.0,faa,GEG 1993/8,56,30,32,17,15,8,30,16,39,19,31,14,GEG,29,48,55,14,30,0,4,28,3,110,5,0,5,0,43,13,13,0,5,8,15,35,1,0,0,11,33,46,1,212,0,9,0,52,0,0,39,3,7,1,0,0,43,44,0,0,0,3,25,5,10,80,64,158,2,65,0,2,2,0,11,0,0,16,35,3,30,1,39,75,19,14,25,0.5858245491981506
1904,GEG,Spokane International,1996,1,0.0,0.0,1.0,faa,GEG 1996/1,82,23,85,16,54,10,37,14,35,13,21,7,GEG,16,43,45,17,19,2,0,26,5,84,0,2,1,0,24,11,13,0,6,4,3,20,7,0,0,5,20,48,0,162,0,3,0,35,0,0,25,0,0,3,0,0,35,38,3,1,0,2,20,0,3,61,60,144,0,37,0,2,1,0,6,1,0,17,26,6,10,4,26,53,15,15,16,0.4158259630203247
1905,GEG,Spokane International,1996,5,0.0,0.0,1.0,faa,GEG 1996/5,18,7,26,7,8,2,16,4,14,5,6,2,GEG,0,10,6,0,2,0,0,0,0,26,0,0,0,0,0,6,2,0,0,2,0,2,0,0,0,4,4,4,0,22,0,0,0,0,0,0,10,2,0,0,0,0,4,0,0,0,0,0,4,0,2,0,2,14,0,8,0,0,0,0,0,0,0,0,4,0,6,0,0,6,0,2,0,0.9266490936279296
1906,GEG,Spokane International,1996,11,0.0,0.0,1.0,faa,GEG 1996/11,307,49,153,25,132,22,88,22,173,28,165,18,GEG,78,186,186,22,84,2,0,75,2,321,11,0,3,0,93,38,83,0,12,26,25,94,12,5,0,29,103,170,0,643,0,6,2,195,2,0,83,2,8,8,0,0,123,145,11,4,0,34,54,13,20,270,319,642,10,140,0,5,7,0,12,0,0,60,100,4,28,8,93,196,109,50,70,0.6789984930129278
1907,GEG,Spokane International,1996,12,0.0,0.0,1.0,faa,GEG 1996/12,40,17,31,15,16,8,15,8,15,8,15,6,GEG,17,26,23,9,20,0,1,11,0,49,0,1,1,0,13,5,7,0,1,2,6,25,4,1,0,1,9,29,0,77,0,0,0,30,0,0,7,3,0,1,0,0,23,13,1,0,0,3,4,0,3,41,37,91,3,26,0,1,3,0,3,1,2,14,12,0,4,9,18,21,3,9,16,
1908,GEG,Spokane International,1999,3,0.0,0.0,1.0,faa,GEG 1999/3,172,24,106,17,40,7,58,13,92,16,68,10,GEG,50,96,104,8,60,0,2,44,2,180,0,0,10,0,54,28,48,0,8,14,16,64,10,2,4,18,66,94,0,362,0,0,0,100,0,0,50,10,2,2,0,0,102,94,4,0,0,20,48,6,6,144,92,282,10,84,0,14,6,0,4,0,0,34,54,6,12,10,58,144,42,26,46,0.4929561614990234
1909,GEG,Spokane International,2002,3,0.0,0.0,1.0,faa,GEG 2002/3,20,15,18,11,7,3,7,6,7,6,3,3,GEG,8,12,13,1,12,0,0,0,0,28,0,0,0,0,5,1,7,0,2,1,0,9,1,0,0,2,6,12,0,46,0,0,0,9,0,0,7,0,0,0,0,0,13,9,1,0,0,1,3,1,0,9,16,39,0,13,0,2,0,0,0,0,0,3,10,0,2,1,9,11,0,5,8,
1910,GEG,Spokane International,2002,12,0.0,0.0,1.0,faa,GEG 2002/12,82,34,75,26,41,17,23,16,28,17,25,11,GEG,6,57,43,12,7,2,6,19,0,111,1,0,3,0,16,24,17,0,3,6,11,1,0,0,0,7,21,41,0,186,0,4,0,33,0,0,16,5,0,3,0,2,38,43,5,1,0,6,5,13,9,52,80,151,1,51,3,4,4,0,5,0,0,7,33,1,3,0,41,40,32,7,1,0.4800742864608765
1911,GEG,Spokane International,2003,12,0.0,0.0,1.0,faa,GEG 2003/12,11,8,6,6,2,2,3,3,8,5,6,3,GEG,0,3,2,1,2,0,0,1,0,9,2,0,0,0,2,0,1,0,1,0,1,0,0,1,0,0,1,3,0,12,0,2,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,2,0,0,1,2,7,1,2,0,1,0,0,2,0,0,1,2,0,0,0,3,2,0,1,0,
1912,GEG,Spokane International,2009,6,0.0,0.0,1.0,faa,GEG 2009/6,12,6,3,3,9,5,5,3,0,0,7,3,GEG,10,23,28,4,19,0,0,18,0,72,2,2,0,0,17,10,9,0,1,6,17,22,3,1,0,9,11,30,0,120,0,5,0,30,0,1,15,3,4,0,0,0,37,35,4,0,0,4,18,6,7,48,36,107,1,36,1,3,11,0,8,0,4,6,17,0,5,0,17,42,13,8,9,
1913,GEG,Spokane International,2011,10,0.0,0.0,1.0,faa,GEG 2011/10,4,3,2,2,4,3,3,2,0,0,0,0,GEG,3,35,39,10,9,0,4,11,0,76,2,1,4,1,41,12,24,0,5,10,12,8,2,0,0,7,23,32,0,187,0,6,0,53,0,0,24,2,1,2,1,0,38,37,2,0,0,3,26,7,6,64,45,89,7,57,0,4,7,0,4,0,1,15,28,0,20,10,35,54,41,11,0,
1914,GEG,Spokane International,2011,12,0.0,0.0,1.0,faa,GEG 2011/12,5,2,7,2,5,2,5,2,0,0,0,0,GEG,0,6,2,0,3,0,0,1,0,18,0,0,0,0,1,1,4,0,0,2,3,2,0,0,0,2,5,4,0,20,0,0,0,4,0,0,1,0,1,1,0,0,10,1,1,0,0,1,0,1,3,5,13,23,0,13,0,2,0,0,0,0,0,0,9,0,0,0,9,5,3,0,0,
1915,GEG,Spokane International,2015,12,0.0,0.0,1.0,faa,GEG 2015/12,15,6,15,6,8,5,6,3,0,0,1,1,GEG,18,25,19,4,19,0,0,7,0,40,10,10,1,0,10,6,6,0,2,1,6,21,1,0,0,1,6,20,0,59,0,6,0,20,0,0,7,0,2,0,0,0,20,16,0,1,0,1,7,0,2,27,25,76,0,33,0,0,5,0,7,0,0,1,13,1,7,0,20,15,0,6,18,
1916,BGR,Bangor International,1989,8,0.0,0.0,4.0,faa,BGR 1989/8,11,10,8,7,3,3,4,4,9,9,6,6,BGR,10,22,15,4,9,0,3,12,0,51,0,0,1,0,17,10,14,0,2,3,12,8,0,0,0,4,28,13,0,111,0,8,0,43,0,0,11,1,0,0,0,0,22,17,2,0,0,1,4,1,7,55,26,60,3,41,0,3,1,0,8,0,0,9,26,1,7,5,17,36,33,7,5,
1917,BGR,Bangor International,1991,5,0.0,0.0,1.0,faa,BGR 1991/5,17,10,7,5,1,1,15,6,6,6,2,2,BGR,0,14,12,0,1,0,0,2,0,13,1,0,1,0,3,0,5,0,1,0,0,1,0,0,0,0,3,12,0,22,0,1,0,3,0,0,5,0,1,0,0,0,5,7,0,0,0,2,3,0,1,5,3,22,0,11,0,0,0,0,1,0,0,0,6,0,2,0,7,5,2,3,0,
1918,BGR,Bangor International,1991,10,0.0,0.0,1.0,faa,BGR 1991/10,12,7,8,5,5,3,3,2,7,4,4,2,BGR,3,3,2,1,4,0,0,1,0,9,0,0,0,0,1,0,0,0,0,0,2,2,2,1,0,0,2,5,0,11,0,0,0,2,0,0,3,0,0,0,0,0,4,1,0,0,0,1,3,0,0,3,1,7,0,4,0,1,0,0,0,0,0,3,3,0,1,0,3,6,0,1,2,
1919,BGR,Bangor International,1992,1,0.0,0.0,1.0,faa,BGR 1992/1,20,11,28,14,14,9,9,6,8,6,3,3,BGR,7,9,10,3,7,0,1,4,0,21,1,0,0,0,6,4,3,0,0,0,3,8,0,0,0,3,3,8,0,41,0,1,0,8,0,0,6,0,1,0,0,0,11,8,0,0,0,1,8,0,2,12,11,25,0,11,0,0,1,0,0,0,0,1,8,0,4,0,4,15,0,6,7,
1920,BGR,Bangor International,2011,7,0.0,0.0,1.0,faa,BGR 2011/7,20,5,2,2,1,1,19,4,0,0,0,0,BGR,1,25,23,4,7,0,0,8,0,53,1,1,1,1,13,4,12,0,3,5,8,3,0,0,1,7,10,21,0,94,0,4,0,11,0,0,18,0,1,2,0,0,33,15,1,0,0,2,8,2,4,19,25,53,1,25,0,2,7,0,4,0,0,2,18,1,6,0,19,23,9,9,1,
1921,LNK,Lincoln,1993,10,0.0,0.0,2.0,faa,LNK 1993/10,28,10,20,6,4,2,6,3,12,5,10,4,LNK,0,32,22,0,2,0,0,16,4,46,6,0,2,0,12,12,8,0,0,2,4,2,0,0,0,2,8,30,0,112,0,0,0,32,0,0,16,0,0,0,0,0,30,32,0,0,0,2,8,0,4,48,22,60,0,34,0,2,0,0,2,0,0,2,22,4,6,2,20,30,30,10,0,0.8379319906234741
1922,LNK,Lincoln,1994,6,0.0,0.0,2.0,faa,LNK 1994/6,26,8,30,8,10,3,18,6,24,8,14,4,LNK,0,42,30,4,12,0,2,28,0,88,0,0,2,0,40,4,28,0,0,2,6,10,2,4,0,4,14,36,0,152,0,12,0,38,0,0,22,0,0,2,0,0,54,22,0,0,0,6,12,0,4,66,48,116,2,38,0,8,2,0,12,0,0,20,22,0,18,16,34,34,22,8,0,0.7021241784095764
1923,LNK,Lincoln,1996,5,0.0,0.0,1.0,faa,LNK 1996/5,46,11,34,6,12,2,22,4,50,11,20,6,LNK,4,92,56,12,6,0,0,20,0,124,0,0,0,0,40,38,24,0,6,4,10,14,0,0,0,30,42,52,0,226,0,6,0,58,0,0,28,6,4,2,0,0,78,46,6,0,0,2,16,8,4,78,94,178,0,50,0,0,12,0,4,0,0,10,48,0,16,12,38,66,42,26,0,0.8117926716804504
1924,LNK,Lincoln,1997,2,0.0,0.0,1.0,faa,LNK 1997/2,2,2,0,0,1,1,1,1,0,0,0,0,LNK,0,0,7,0,2,0,0,1,1,2,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,4,3,0,11,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,8,0,0,0,
1925,LNK,Lincoln,1997,4,0.0,0.0,5.0,faa,LNK 1997/4,22,12,13,5,5,2,11,6,14,9,9,6,LNK,7,29,29,11,8,1,1,14,2,62,0,0,1,0,16,13,11,0,4,4,5,4,1,2,0,5,15,24,0,97,0,1,0,4,0,0,17,2,0,3,0,0,22,25,2,0,0,3,14,1,2,18,23,71,2,35,0,1,0,0,1,0,0,3,16,2,10,0,22,33,0,10,4,
1926,LNK,Lincoln,1999,6,0.0,0.0,1.0,faa,LNK 1999/6,7,6,9,6,5,4,4,3,2,1,4,3,LNK,1,11,5,2,2,0,0,3,0,15,0,0,2,0,5,3,5,0,1,2,0,1,0,0,0,2,2,6,0,31,0,2,0,7,0,0,4,0,0,0,0,0,8,10,1,0,0,1,3,1,0,10,2,14,0,5,0,1,0,0,2,0,0,1,2,0,2,0,4,6,6,2,1,
1927,LNK,Lincoln,2000,3,0.0,0.0,1.0,faa,LNK 2000/3,20,13,19,12,6,4,12,8,9,7,4,2,LNK,5,17,10,2,5,0,0,13,1,42,1,0,1,0,7,12,5,0,0,4,3,0,0,0,0,1,6,12,0,69,0,0,0,19,0,0,7,2,0,4,0,0,25,8,2,0,0,2,4,3,2,32,31,58,3,28,0,0,1,0,0,0,0,0,18,1,1,0,16,7,19,10,0,
1928,LNK,Lincoln,2000,9,0.0,0.0,3.0,faa,LNK 2000/9,9,4,9,5,0,0,8,4,7,4,2,1,LNK,1,4,2,0,1,0,0,3,0,10,0,0,2,0,1,2,2,0,0,0,0,1,0,0,0,1,1,1,0,14,0,0,0,4,0,0,3,0,0,0,0,0,4,2,0,0,0,0,2,0,0,7,7,14,0,3,0,0,0,0,0,0,0,0,2,0,0,0,4,1,3,1,1,
1929,LNK,Lincoln,2001,4,0.0,0.0,1.0,faa,LNK 2001/4,29,13,19,10,10,3,8,6,27,13,17,6,LNK,11,26,21,0,13,0,0,4,1,34,0,0,1,0,7,5,6,0,0,0,3,18,0,1,0,5,7,20,0,47,0,0,0,23,0,0,2,0,3,0,0,0,12,11,2,1,0,3,4,2,2,27,11,62,0,15,0,2,0,0,0,0,0,4,12,2,6,0,10,14,9,3,11,
1930,LNK,Lincoln,2002,1,0.0,0.0,1.0,faa,LNK 2002/1,14,8,14,6,7,3,10,5,4,3,1,1,LNK,0,8,5,3,1,0,0,0,0,17,0,0,1,0,2,4,2,0,0,1,2,0,0,0,0,0,1,6,0,25,0,1,0,5,0,0,6,2,0,0,0,0,6,7,0,0,0,0,3,0,1,5,4,14,0,6,0,1,1,0,1,0,0,1,4,0,4,0,2,5,5,6,0,
1931,LNK,Lincoln,2002,11,0.0,0.0,1.0,faa,LNK 2002/11,3,3,11,4,1,1,4,2,7,5,0,0,LNK,0,12,12,3,2,0,2,5,0,13,0,0,2,0,3,3,4,0,0,1,3,1,0,0,0,5,7,8,0,36,0,1,0,13,0,0,5,1,0,1,0,0,2,3,3,0,0,2,1,3,0,18,6,20,0,7,0,0,1,0,1,0,0,1,5,0,2,0,3,11,13,1,0,
1932,LNK,Lincoln,2003,6,0.0,0.0,1.0,faa,LNK 2003/6,39,20,34,11,14,6,13,10,15,13,11,9,LNK,15,18,13,4,16,0,0,8,0,53,0,0,0,0,9,10,6,0,0,3,0,23,3,0,0,4,13,13,0,79,0,2,0,30,0,0,4,2,1,0,0,1,15,17,0,0,0,3,2,0,0,38,24,72,0,27,0,1,0,0,5,0,1,7,17,0,0,6,13,18,8,7,14,
1933,LNK,Lincoln,2005,8,0.0,0.0,3.0,faa,LNK 2005/8,50,20,32,13,27,6,7,6,25,15,25,10,LNK,1,36,31,5,5,0,0,10,0,69,0,0,0,0,18,7,14,0,0,2,2,6,1,0,0,4,13,27,0,122,0,4,0,29,0,0,6,0,1,3,0,0,23,29,0,0,0,4,7,3,4,39,40,93,1,37,0,1,1,0,5,0,0,9,32,0,4,10,16,30,18,6,0,
1934,LNK,Lincoln,2006,10,0.0,0.0,1.0,faa,LNK 2006/10,29,13,24,10,7,4,12,4,26,11,13,5,LNK,16,22,21,3,20,0,1,11,6,51,1,1,5,0,20,4,11,0,4,2,2,22,1,0,0,7,12,21,0,109,0,2,0,31,0,0,16,0,2,1,0,0,18,22,3,0,0,3,11,3,2,42,37,73,0,20,0,1,1,0,2,0,1,7,17,6,12,3,12,27,10,6,15,
1935,LNK,Lincoln,2007,12,0.0,0.0,1.0,faa,LNK 2007/12,11,9,6,4,3,2,1,1,5,5,4,4,LNK,1,18,19,2,5,0,0,12,0,26,1,0,0,0,9,7,3,0,0,4,2,5,1,0,1,3,8,17,0,55,0,0,0,12,0,0,5,2,0,0,0,0,19,6,1,0,0,3,3,2,4,24,15,37,0,11,0,4,0,0,1,0,0,2,8,1,3,0,13,17,11,2,1,
