,airport_code,year,month,ntsb_incidents,faa_incidents,ATADS_Tracon_Tower,ntsb_accidents
25429,KLS,1992,11,0.0,1.0,,
25430,KLS,1993,10,0.0,,,1.0
25431,KLS,1995,9,0.0,1.0,,
25432,KLS,2000,10,0.0,1.0,,
25433,KLS,2006,1,0.0,,,
25434,KLS,2008,6,0.0,,,1.0
25435,KLS,2012,4,0.0,1.0,,
25436,KLS,2013,2,0.0,,,1.0
25437,KLS,2017,8,0.0,1.0,,
25438,KLSN,2011,8,0.0,,,1.0
25439,KLUD,2012,9,0.0,,,1.0
25440,KLUD,2014,6,0.0,,,1.0
25441,KLUK,2013,6,0.0,,,1.0
25442,KLVJ,2009,12,0.0,,,1.0
25443,KLVJ,2014,2,0.0,,,1.0
25444,KLVK,2003,7,0.0,,,1.0
25445,KLVK,2004,5,0.0,,,1.0
25446,KLVK,2007,2,0.0,,,1.0
25447,KLVK,2010,8,0.0,,,1.0
25448,KLVK,2011,6,0.0,,,1.0
25449,KLVK,2013,11,0.0,,,1.0
25450,KLVN,2007,9,0.0,,,1.0
25451,KLVN,2013,7,0.0,,,1.0
25452,KLW,1985,2,0.0,1.0,,
25453,KLW,2014,9,0.0,1.0,,
25454,KLW,2015,3,0.0,1.0,,
25455,KLWL,2010,10,0.0,,,1.0
25456,KLWL,2012,7,0.0,,,1.0
25457,KLWS,2013,7,0.0,,,1.0
25458,KLWS,2014,5,0.0,,,1.0
25459,KLWT,2008,7,0.0,,,1.0
25460,KLXT,2016,9,0.0,,,1.0
25461,KLXT,2017,7,0.0,,,1.0
25462,KLZU,2007,3,0.0,,,1.0
25463,KLZU,2008,11,0.0,,,1.0
25464,KM30,2012,6,0.0,,,1.0
25465,KM93,2007,11,0.0,,,1.0
25466,KMAC,2006,11,0.0,,,1.0
25467,KMAE,2009,3,0.0,,,1.0
25468,KMAE,2009,5,0.0,,,1.0
25469,KMAE,2012,8,0.0,,,1.0
25470,KMAE,2013,3,0.0,,,1.0
25471,KMAF,2018,5,0.0,,,1.0
25472,KMAN,2014,10,0.0,,,1.0
25473,KMBO,2005,3,0.0,,,1.0
25474,KMBT,2003,8,0.0,,,1.0
25475,KMBT,2003,10,0.0,,,1.0
25476,KMBT,2006,5,0.0,,,2.0
25477,KMCD,2018,2,0.0,,,1.0
25478,KMCE,2007,6,0.0,,,1.0
25479,KMCI,2008,12,0.0,,,1.0
25480,KMCO,2008,2,0.0,,,1.0
25481,KMCO,2011,3,2.0,,,0.0
25482,KMCX,1998,11,0.0,,,1.0
25483,KMDD,2009,7,1.0,,,0.0
25484,KMDQ,2004,6,0.0,,,1.0
25485,KMDW,2008,7,1.0,,,0.0
25486,KMDW,2011,4,1.0,,,0.0
25487,KMDW,2017,10,0.0,,,1.0
25488,KMEM,2003,7,0.0,,,1.0
25489,KMEM,2004,9,0.0,,,1.0
25490,KMEM,2006,4,0.0,,,1.0
25491,KMEM,2006,7,0.0,,,1.0
25492,KMEM,2007,10,1.0,,,0.0
25493,KMEM,2012,12,0.0,,,1.0
25494,KMER,2008,11,0.0,,,1.0
25495,KMER,2010,5,0.0,,,1.0
25496,KMEV,2010,4,0.0,,,1.0
25497,KMEV,2013,2,0.0,,,1.0
25498,KMEZ,2006,3,0.0,,,1.0
25499,KMEZ,2009,6,0.0,,,1.0
25500,KMFE,2009,4,0.0,,,1.0
25501,KMFE,2012,12,0.0,,,2.0
25502,KMFR,2005,4,0.0,,,1.0
25503,KMGM,2004,3,0.0,,,1.0
25504,KMGM,2004,9,0.0,,,1.0
25505,KMHK,2009,2,0.0,,,1.0
25506,KMHN,2008,7,0.0,,,1.0
25507,KMHV,2010,3,0.0,,,1.0
25508,KMIA,2000,11,0.0,,,1.0
25509,KMIA,2002,9,1.0,,,0.0
25510,KMIA,2006,8,1.0,,,0.0
25511,KMIA,2006,12,1.0,,,0.0
25512,KMIO,2008,4,0.0,,,1.0
25513,KMIT,2008,6,0.0,,,1.0
25514,KMIT,2009,6,0.0,,,1.0
25515,KMIV,2009,5,0.0,,,1.0
25516,KMKC,2015,3,0.0,,,1.0
25517,KMKE,2012,10,0.0,,,1.0
25518,KMKG,2015,3,0.0,,,1.0
25519,KMKL,2001,6,0.0,,,1.0
25520,KMKL,2012,10,0.0,,,1.0
25521,KMKY,2001,10,0.0,,,1.0
25522,KMLB,2001,3,0.0,,,1.0
25523,KMLB,2003,4,0.0,,,1.0
25524,KMLB,2003,10,0.0,,,1.0
25525,KMLB,2006,3,0.0,,,1.0
25526,KMLB,2006,11,0.0,,,1.0
25527,KMLC,2006,7,0.0,,,1.0
25528,KMLC,2007,1,0.0,,,
25529,KMLE,2012,6,0.0,,,1.0
25530,KMLU,2005,1,0.0,,,
25531,KMLU,2006,11,0.0,,,2.0
25532,KMLU,2013,1,0.0,,,
25533,KMMH,2003,3,0.0,,,1.0
25534,KMMH,2006,3,0.0,,,1.0
25535,KMMH,2010,8,0.0,,,1.0
25536,KMMH,2014,5,0.0,,,1.0
25537,KMMV,2007,11,0.0,,,1.0
25538,KMMV,2012,9,0.0,,,1.0
25539,KMNE,2017,4,0.0,,,1.0
25540,KMO,1986,2,0.0,1.0,,
25541,KMO,1995,2,0.0,1.0,,
25542,KMOB,2001,8,0.0,,,1.0
25543,KMOD,2008,5,0.0,,,1.0
25544,KMQJ,2010,6,0.0,,,1.0
25545,KMQW,2006,8,0.0,,,1.0
25546,KMQY,2004,11,0.0,,,1.0
25547,KMRF,2010,3,0.0,,,1.0
25548,KMRH,2003,10,0.0,,,1.0
25549,KMRN,2007,9,0.0,,,1.0
25550,KMRY,1999,6,0.0,,,1.0
25551,KMRY,2004,9,0.0,,,1.0
25552,KMSL,2005,7,0.0,,,1.0
25553,KMSO,2005,5,0.0,,,1.0
25554,KMSO,2010,7,0.0,,,1.0
25555,KMSO,2014,4,0.0,,,1.0
25556,KMSP,2010,6,1.0,,,0.0
25557,KMSP,2010,11,0.0,,,1.0
25558,KMSP,2011,2,1.0,,,0.0
25559,KMSP,2011,11,0.0,,,1.0
25560,KMTH,2006,7,0.0,,,1.0
25561,KMTJ,1997,10,0.0,,,1.0
25562,KMTJ,2009,4,0.0,,,1.0
25563,KMTJ,2012,7,0.0,,,1.0
25564,KMTN,2006,9,0.0,,,1.0
25565,KMVC,2005,11,0.0,,,1.0
25566,KMVI,2008,11,0.0,,,1.0
25567,KMWA,2011,9,0.0,,,1.0
25568,KMWH,2003,6,0.0,,,1.0
25569,KMWL,2006,12,0.0,,,1.0
25570,KMWM,2011,8,0.0,,,1.0
25571,KMYF,1999,4,0.0,,,1.0
25572,KMYF,2003,10,0.0,,,1.0
25573,KMYF,2003,12,0.0,,,1.0
25574,KMYF,2006,5,0.0,,,1.0
25575,KMYF,2008,6,0.0,,,1.0
25576,KMYF,2009,8,0.0,,,1.0
25577,KMYF,2018,12,0.0,,,1.0
25578,KMYL,2007,3,0.0,,,1.0
25579,KMYL,2008,5,0.0,,,2.0
25580,KMYL,2008,6,0.0,,,1.0
25581,KMYL,2011,6,0.0,,,1.0
25582,KMYL,2018,8,0.0,,,1.0
25583,KMYV,2009,5,0.0,,,2.0
25584,KMZH,2019,5,0.0,,,1.0
25585,KN06,2005,11,0.0,,,1.0
25586,KN55,2012,3,0.0,,,1.0
25587,KNB,1986,7,0.0,1.0,,
25588,KNB,1991,5,0.0,,,1.0
25589,KNB,1991,11,0.0,1.0,,
25590,KNB,1992,2,0.0,1.0,,
25591,KNB,1993,7,0.0,,,1.0
25592,KNB,2011,9,0.0,,,1.0
25593,KNB,2015,10,0.0,,,1.0
25594,KNB,2017,9,0.0,,,1.0
25595,KNB,2018,6,0.0,,,1.0
25596,KNEW,2013,11,0.0,,,1.0
25597,KNEW,2016,8,0.0,,,1.0
25598,KNFG,2013,11,0.0,,,1.0
25599,KNK,1992,5,0.0,1.0,,
25600,KNKX,2004,10,0.0,,,1.0
25601,KNLY,2013,5,0.0,,,1.0
25602,KNQA,2012,6,0.0,,,1.0
25603,KNRB,2001,8,0.0,,,1.0
25604,KNT,1991,10,0.0,1.0,,
25605,KNT,2016,6,0.0,1.0,,
25606,KNTD,2011,5,0.0,,,1.0
25607,KNTD,2012,5,0.0,,,1.0
25608,KNUW,2002,3,0.0,,,1.0
25609,KNW,1991,2,0.0,1.0,,
25610,KNW,1994,12,0.0,,,1.0
25611,KNW,1996,8,0.0,,,1.0
25612,KNW,1998,9,0.0,,,1.0
25613,KNW,2003,1,0.0,,,
25614,KNYL,2010,5,0.0,,,1.0
25615,KO26,2013,7,0.0,,,1.0
25616,KO27,2009,3,0.0,,,1.0
25617,KO37,2007,7,0.0,,,1.0
25618,KO54,2012,2,0.0,,,1.0
25619,KO57,2010,8,0.0,,,1.0
25620,KO61,2007,8,0.0,,,1.0
25621,KO69,2004,10,0.0,,,1.0
25622,KO69,2005,2,0.0,,,1.0
25623,KOAK,2011,4,0.0,,,1.0
25624,KOAK,2015,8,0.0,,,1.0
25625,KOBE,2002,7,0.0,,,1.0
25626,KOBE,2004,7,0.0,,,1.0
25627,KOBE,2007,9,0.0,,,1.0
25628,KOBE,2008,6,0.0,,,1.0
25629,KOCF,2004,3,0.0,,,1.0
25630,KOCF,2008,6,0.0,,,1.0
25631,KOCH,2008,11,0.0,,,1.0
25632,KOEB,2014,1,0.0,,,
25633,KOEO,2011,6,0.0,,,1.0
25634,KOFK,2010,9,0.0,,,1.0
25635,KOFP,2007,5,0.0,,,1.0
25636,KOFP,2009,11,0.0,,,1.0
25637,KOGD,2008,5,0.0,,,1.0
25638,KOGD,2008,6,0.0,,,1.0
25639,KOGD,2009,5,0.0,,,1.0
25640,KOGD,2010,12,0.0,,,1.0
25641,KOGG,2006,1,0.0,,,
25642,KOGG,2006,3,0.0,,,1.0
25643,KOJC,2007,1,0.0,,,
25644,KOJC,2009,5,0.0,,,1.0
25645,KOJC,2013,3,0.0,,,1.0
25646,KOKK,2012,6,0.0,,,1.0
25647,KOKV,2014,1,0.0,,,
25648,KOLD,2006,5,0.0,,,1.0
25649,KOLD,2010,1,0.0,,,
25650,KOLM,2004,12,0.0,,,1.0
25651,KOLM,2007,7,0.0,,,1.0
25652,KOLM,2009,6,0.0,,,1.0
25653,KOLM,2011,6,0.0,,,1.0
25654,KOLM,2018,5,0.0,,,1.0
25655,KOLV,2003,4,0.0,,,1.0
25656,KOLV,2005,8,0.0,,,1.0
25657,KOMN,2001,7,0.0,,,1.0
25658,KOMN,2003,5,0.0,,,1.0
25659,KOMN,2006,5,0.0,,,1.0
25660,KOMN,2006,10,0.0,,,1.0
25661,KOMN,2007,2,1.0,,,0.0
25662,KONM,2010,8,0.0,,,1.0
25663,KONP,2018,2,0.0,,,1.0
25664,KONT,1996,4,1.0,,,0.0
25665,KONY,2005,6,0.0,,,1.0
25666,KOPF,2004,12,0.0,,,1.0
25667,KOPF,2005,9,0.0,,,1.0
25668,KOPF,2005,11,0.0,,,1.0
25669,KOPF,2005,12,0.0,,,1.0
25670,KOPF,2006,6,0.0,,,1.0
25671,KOPF,2015,12,0.0,,,1.0
25672,KOPL,2009,5,0.0,,,1.0
25673,KOPN,2002,6,0.0,,,1.0
25674,KOPN,2005,4,0.0,,,1.0
25675,KORD,2006,3,2.0,,,0.0
25676,KORD,2011,5,2.0,,,0.0
25677,KORD,2013,7,0.0,,,1.0
25678,KORD,2014,9,0.0,,,1.0
25679,KORD,2016,10,0.0,,,1.0
25680,KORD,2017,6,0.0,,,2.0
25681,KORD,2019,8,0.0,,,1.0
25682,KORD,2019,11,0.0,,,1.0
25683,KORK,2008,5,0.0,,,1.0
25684,KORK,2009,1,0.0,,,
25685,KORK,2016,5,0.0,,,1.0
25686,KORL,2002,5,0.0,,,1.0
25687,KORL,2002,11,0.0,,,1.0
25688,KORL,2005,8,0.0,,,1.0
25689,KORL,2006,6,0.0,,,1.0
25690,KORL,2015,11,0.0,,,1.0
25691,KOS9,2013,7,0.0,,,1.0
25692,KOSC,2018,9,0.0,,,1.0
25693,KOSH,2003,1,0.0,,,
25694,KOSH,2008,7,0.0,,,2.0
25695,KOSH,2011,6,0.0,,,1.0
25696,KOSH,2012,8,0.0,,,1.0
25697,KOSH,2014,8,0.0,,,1.0
25698,KOT,1983,5,0.0,1.0,,
25699,KOT,1992,10,0.0,1.0,,
25700,KOTH,2011,2,0.0,,,1.0
25701,KOVL,2004,9,0.0,,,1.0
25702,KOWD,2008,3,0.0,,,1.0
25703,KOWK,2012,8,0.0,,,1.0
25704,KOZ,1983,1,0.0,,,
25705,KOZW,2019,8,0.0,,,1.0
25706,KP$*,2012,1,0.0,,,
25707,KP19,2007,6,0.0,,,1.0
25708,KP20,2002,3,0.0,,,1.0
25709,KP20,2003,1,0.0,,,
25710,KP48,2005,5,0.0,,,1.0
25711,KP48,2012,10,0.0,,,1.0
25712,KP48,2013,1,0.0,,,
25713,KPAE,2008,2,0.0,,,1.0
25714,KPAM,1990,7,1.0,,,0.0
25715,KPAM,2008,4,0.0,,,1.0
25716,KPAN,2005,11,0.0,,,1.0
25717,KPAN,2011,7,0.0,,,1.0
25718,KPAO,2009,1,0.0,,,
25719,KPAO,2010,5,0.0,,,2.0
25720,KPAO,2011,6,0.0,,,1.0
25721,KPAO,2011,8,0.0,,,1.0
25722,KPBG,2011,2,0.0,,,1.0
25723,KPBI,2002,2,0.0,,,1.0
25724,KPBI,2005,3,0.0,,,1.0
25725,KPBI,2008,3,0.0,,,1.0
25726,KPC,1986,3,0.0,1.0,,
25727,KPC,1993,8,0.0,1.0,,
25728,KPC,1995,8,0.0,,,1.0
25729,KPC,2001,9,0.0,1.0,,
25730,KPCM,2003,5,0.0,,,1.0
25731,KPCW,2010,6,0.0,,,1.0
25732,KPCW,2014,12,0.0,,,1.0
25733,KPDK,2002,9,0.0,,,1.0
25734,KPDK,2004,5,1.0,,,0.0
25735,KPDK,2008,2,0.0,,,1.0
25736,KPDK,2012,7,0.0,,,1.0
25737,KPDX,1997,4,0.0,,,1.0
25738,KPDX,2001,3,0.0,,,1.0
25739,KPDX,2001,8,1.0,,,0.0
25740,KPEQ,2012,5,0.0,,,1.0
25741,KPFN,1999,4,0.0,,,1.0
25742,KPFN,2000,3,0.0,,,1.0
25743,KPFN,2004,8,0.0,,,1.0
25744,KPFN,2005,6,0.0,,,1.0
25745,KPGA,2001,9,0.0,,,1.0
25746,KPGA,2009,9,0.0,,,1.0
25747,KPGA,2011,6,0.0,,,2.0
25748,KPGA,2013,5,0.0,,,1.0
25749,KPGD,2002,4,0.0,,,1.0
25750,KPGD,2005,1,0.0,,,
25751,KPGD,2005,10,0.0,,,2.0
25752,KPGD,2006,11,0.0,,,1.0
25753,KPGV,2001,10,0.0,,,1.0
25754,KPHD,2011,6,0.0,,,1.0
25755,KPHK,2007,5,0.0,,,1.0
25756,KPHK,2007,7,0.0,,,1.0
25757,KPHL,2010,12,0.0,,,2.0
25758,KPHL,2013,11,0.0,,,1.0
25759,KPHL,2014,3,0.0,,,1.0
25760,KPHL,2018,4,0.0,,,1.0
25761,KPHN,2018,9,0.0,,,1.0
25762,KPHT,2007,3,0.0,,,1.0
25763,KPHX,1998,1,0.0,,,
25764,KPHX,1999,1,,,,0.0
25765,KPHX,1999,2,0.0,,,1.0
25766,KPHX,2003,6,1.0,,,0.0
25767,KPHX,2011,1,0.0,,,
25768,KPHX,2018,6,0.0,,,1.0
25769,KPIE,2008,1,0.0,,,
25770,KPIE,2013,4,1.0,,,0.0
25771,KPIH,2013,7,0.0,,,1.0
25772,KPIH,2014,1,0.0,,,
25773,KPIL,2006,1,0.0,,,
25774,KPIR,2012,8,0.0,,,1.0
25775,KPIT,2019,6,0.0,,,1.0
25776,KPLK,2012,6,0.0,,,1.0
25777,KPLK,2014,1,,,,0.0
25778,KPLU,2008,8,0.0,,,1.0
25779,KPMP,2001,11,0.0,,,1.0
25780,KPMP,2005,6,0.0,,,1.0
25781,KPMP,2006,7,0.0,,,1.0
25782,KPMP,2007,8,0.0,,,1.0
25783,KPMV,2013,8,0.0,,,1.0
25784,KPN,1988,3,0.0,1.0,,
25785,KPN,1988,12,0.0,1.0,,
25786,KPN,1992,5,0.0,1.0,,
25787,KPN,2001,12,0.0,1.0,,
25788,KPN,2007,11,0.0,1.0,,
25789,KPN,2012,2,0.0,1.0,,
25790,KPNA,2001,2,0.0,,,1.0
25791,KPNS,2016,8,0.0,,,1.0
25792,KPOC,2004,3,0.0,,,2.0
25793,KPOC,2009,3,0.0,,,1.0
25794,KPOC,2010,6,0.0,,,1.0
25795,KPOC,2013,5,0.0,,,1.0
25796,KPOC,2018,9,0.0,,,1.0
25797,KPQI,2012,7,0.0,,,1.0
25798,KPQI,2019,3,0.0,,,1.0
25799,KPRB,2005,4,0.0,,,1.0
25800,KPRB,2013,3,0.0,,,1.0
25801,KPRC,2001,12,0.0,,,1.0
25802,KPRC,2002,7,0.0,,,1.0
25803,KPRC,2007,2,0.0,,,1.0
25804,KPRC,2011,6,0.0,,,1.0
25805,KPRC,2012,4,0.0,,,1.0
25806,KPRC,2015,10,0.0,,,1.0
25807,KPRN,2005,9,0.0,,,1.0
25808,KPSP,2007,3,1.0,,,0.0
25809,KPT,1978,3,0.0,1.0,,
25810,KPT,2019,11,0.0,,,1.0
25811,KPTK,2013,6,0.0,,,1.0
25812,KPTK,2015,12,0.0,,,1.0
25813,KPTN,2008,9,0.0,,,1.0
25814,KPTS,2009,6,0.0,,,1.0
25815,KPTV,2007,1,0.0,,,
25816,KPTV,2007,4,0.0,,,1.0
25817,KPTV,2011,7,0.0,,,1.0
25818,KPUB,2005,2,0.0,,,1.0
25819,KPUB,2007,12,0.0,,,1.0
25820,KPUB,2014,7,0.0,,,1.0
25821,KPUC,2007,6,0.0,,,1.0
25822,KPUC,2008,7,0.0,,,1.0
25823,KPUC,2011,6,0.0,,,1.0
25824,KPUW,2010,1,0.0,,,
25825,KPUW,2012,6,0.0,,,1.0
25826,KPVD,2007,12,0.0,,,1.0
25827,KPVF,2003,12,0.0,,,1.0
25828,KPVF,2004,1,0.0,,,
25829,KPVF,2008,1,0.0,,,
25830,KPVF,2011,7,0.0,,,1.0
25831,KPVG,2006,8,0.0,,,1.0
25832,KPVU,2001,6,0.0,,,1.0
25833,KPVU,2005,6,0.0,,,1.0
25834,KPVU,2008,9,0.0,,,1.0
25835,KPVU,2010,11,0.0,,,1.0
25836,KPWK,2013,6,0.0,,,1.0
25837,KPWK,2013,8,0.0,,,1.0
25838,KPWT,1999,11,0.0,,,1.0
25839,KPWT,2008,6,0.0,,,1.0
25840,KPWT,2010,11,0.0,,,1.0
25841,KPXE,2005,11,0.0,,,1.0
25842,KPXE,2007,6,0.0,,,1.0
25843,KPY,1989,7,0.0,1.0,,
25844,KPYG,2006,3,0.0,,,1.0
25845,KQ3,1993,12,0.0,,,1.0
25846,KQ99,2003,10,0.0,,,1.0
25847,KRAL,2003,8,0.0,,,1.0
25848,KRAL,2004,5,0.0,,,1.0
25849,KRBD,2014,5,0.0,,,1.0
25850,KRBL,2013,7,0.0,,,1.0
25851,KRBO,2010,10,0.0,,,1.0
25852,KRCA,2016,7,1.0,,,0.0
25853,KRCK,2014,5,0.0,,,1.0
25854,KRDD,2006,5,0.0,,,1.0
25855,KRDM,2009,7,0.0,,,1.0
25856,KRDM,2015,3,0.0,,,1.0
25857,KRDU,2006,4,1.0,,,0.0
25858,KRDU,2017,5,0.0,,,1.0
25859,KRFI,2010,10,0.0,,,1.0
25860,KRHP,2007,4,0.0,,,1.0
25861,KRHV,2005,4,0.0,,,1.0
25862,KRHV,2010,8,0.0,,,1.0
25863,KRHV,2011,7,0.0,,,1.0
25864,KRHV,2012,3,0.0,,,1.0
25865,KRHV,2013,3,0.0,,,1.0
25866,KRID,2012,6,0.0,,,1.0
25867,KRIF,2006,10,0.0,,,1.0
25868,KRIL,2009,8,0.0,,,1.0
25869,KRIU,2006,2,0.0,,,1.0
25870,KRIU,2010,7,0.0,,,1.0
25871,KRIV,1996,12,0.0,,,1.0
25872,KRKP,2008,7,0.0,,,1.0
25873,KRKR,2013,8,0.0,,,1.0
25874,KRKS,2008,12,0.0,,,1.0
25875,KRKS,2011,5,0.0,,,1.0
25876,KRLD,2008,8,0.0,,,1.0
25877,KRMG,2003,8,0.0,,,1.0
25878,KRMG,2005,6,0.0,,,1.0
25879,KRMN,2014,2,0.0,,,1.0
25880,KRNO,2007,6,0.0,,,1.0
25881,KRNO,2011,9,0.0,,,1.0
25882,KRNT,2004,12,0.0,,,1.0
25883,KRNT,2009,10,0.0,,,1.0
25884,KRNT,2010,5,0.0,,,1.0
25885,KROG,2013,3,0.0,,,1.0
25886,KROS,2004,7,0.0,,,1.0
25887,KROS,2016,5,0.0,,,1.0
25888,KROW,2008,4,0.0,,,1.0
25889,KRPD,2011,6,0.0,,,1.0
25890,KRPH,2011,3,0.0,,,1.0
25891,KRPH,2012,12,0.0,,,1.0
25892,KRPX,2014,4,0.0,,,1.0
25893,KRQO,2005,9,0.0,,,1.0
25894,KRSW,2005,6,0.0,,,1.0
25895,KRTS,2011,9,0.0,,,1.0
25896,KRUE,2010,1,0.0,,,
25897,KRUQ,2017,8,0.0,,,1.0
25898,KRUQ,2018,6,0.0,,,1.0
25899,KRUT,2014,10,0.0,,,1.0
25900,KRVS,2007,1,0.0,,,
25901,KRVS,2007,11,0.0,,,1.0
25902,KRVS,2014,1,0.0,,,
25903,KRWI,2006,10,0.0,,,1.0
25904,KRWL,2011,8,0.0,,,1.0
25905,KRWL,2012,12,0.0,,,1.0
25906,KRXE,2008,9,0.0,,,1.0
25907,KRXE,2014,4,0.0,,,1.0
25908,KRYV,2012,7,0.0,,,1.0
25909,KRYV,2015,8,0.0,,,1.0
25910,KRYW,2011,2,0.0,,,1.0
25911,KRYW,2014,9,0.0,,,1.0
25912,KRYY,2004,9,0.0,,,1.0
25913,KS20,1995,9,0.0,,,1.0
25914,KS27,2008,2,0.0,,,1.0
25915,KS27,2010,6,0.0,,,1.0
25916,KS27,2012,2,0.0,,,1.0
25917,KS30,2012,11,0.0,,,1.0
25918,KS36,2011,8,0.0,,,1.0
25919,KS45,2007,3,0.0,,,1.0
25920,KS67,2009,9,0.0,,,1.0
25921,KS76,1988,10,0.0,,,1.0
25922,KS8,1990,10,0.0,,,1.0
25923,KS87,2017,2,0.0,,,1.0
25924,KSA,2015,7,1.0,,,0.0
25925,KSAC,2002,5,0.0,,,1.0
25926,KSAD,2006,9,0.0,,,1.0
25927,KSAF,2005,6,0.0,,,1.0
25928,KSAF,2009,12,0.0,,,1.0
25929,KSAN,2002,9,0.0,,,1.0
25930,KSAN,2006,12,0.0,,,2.0
25931,KSAN,2016,4,0.0,,,1.0
25932,KSAT,2012,11,0.0,,,1.0
25933,KSAT,2015,11,0.0,,,1.0
25934,KSAV,2001,8,0.0,,,1.0
25935,KSAV,2008,5,0.0,,,1.0
25936,KSAV,2014,1,0.0,,,
25937,KSAW,2011,6,0.0,,,1.0
25938,KSAZ,2013,5,0.0,,,1.0
25939,KSBA,2000,2,0.0,,,1.0
25940,KSBA,2005,5,0.0,,,1.0
25941,KSBA,2013,7,0.0,,,1.0
25942,KSBD,2000,6,0.0,,,1.0
25943,KSBM,2015,6,0.0,,,1.0
25944,KSBP,1999,7,0.0,,,1.0
25945,KSBP,2005,5,0.0,,,1.0
25946,KSBP,2008,4,0.0,,,1.0
25947,KSBP,2014,3,0.0,,,1.0
25948,KSBS,2009,7,0.0,,,1.0
25949,KSBS,2012,5,0.0,,,1.0
25950,KSBS,2012,7,0.0,,,1.0
25951,KSBS,2013,7,0.0,,,1.0
25952,KSCD,2007,3,0.0,,,1.0
25953,KSCK,2005,5,0.0,,,1.0
25954,KSCK,2007,4,0.0,,,1.0
25955,KSDC,2007,9,0.0,,,1.0
25956,KSDL,2002,4,0.0,,,1.0
25957,KSDL,2002,5,0.0,,,1.0
25958,KSDL,2004,7,0.0,,,1.0
25959,KSDL,2011,5,0.0,,,1.0
25960,KSDL,2012,6,0.0,,,1.0
25961,KSDL,2012,12,0.0,,,1.0
25962,KSDM,2002,5,0.0,,,1.0
25963,KSDM,2012,1,0.0,,,
25964,KSEA,1997,9,0.0,,,1.0
25965,KSEA,2002,3,0.0,,,1.0
25966,KSEA,2004,1,,,,0.0
25967,KSEA,2004,2,1.0,,,0.0
25968,KSEA,2005,1,,,,0.0
25969,KSEB,2004,2,0.0,,,1.0
25970,KSEE,2003,10,0.0,,,1.0
25971,KSEE,2005,1,0.0,,,
25972,KSEE,2005,10,0.0,,,1.0
25973,KSEE,2005,12,0.0,,,1.0
25974,KSEE,2006,3,0.0,,,1.0
25975,KSEE,2006,6,0.0,,,1.0
25976,KSEE,2007,3,0.0,,,1.0
25977,KSEE,2008,2,0.0,,,1.0
25978,KSEE,2008,4,0.0,,,1.0
25979,KSEE,2008,6,0.0,,,1.0
25980,KSEF,2006,5,0.0,,,1.0
25981,KSEP,2007,2,0.0,,,1.0
25982,KSER,2010,7,0.0,,,1.0
25983,KSEX,2007,4,0.0,,,1.0
25984,KSEZ,1999,11,0.0,,,1.0
25985,KSEZ,2005,5,0.0,,,1.0
25986,KSEZ,2009,3,0.0,,,1.0
25987,KSEZ,2010,7,0.0,,,1.0
25988,KSEZ,2011,5,0.0,,,1.0
25989,KSEZ,2013,10,0.0,,,1.0
25990,KSFB,2001,12,0.0,,,1.0
25991,KSFB,2003,2,0.0,,,1.0
25992,KSFB,2004,11,0.0,,,1.0
25993,KSFB,2006,3,0.0,,,1.0
25994,KSFB,2009,8,0.0,,,1.0
25995,KSFF,2007,7,0.0,,,1.0
25996,KSFM,2012,7,0.0,,,1.0
25997,KSFO,2003,10,0.0,,,2.0
25998,KSFO,2004,9,0.0,,,1.0
25999,KSFO,2008,1,0.0,,,2.0
26000,KSFO,2011,6,0.0,,,1.0
26001,KSFO,2012,2,0.0,,,1.0
26002,KSFO,2019,7,0.0,,,1.0
26003,KSGJ,2000,9,0.0,,,1.0
26004,KSGJ,2003,8,0.0,,,1.0
26005,KSGJ,2005,7,0.0,,,1.0
26006,KSGJ,2006,7,0.0,,,1.0
26007,KSGJ,2006,10,0.0,,,1.0
26008,KSGJ,2007,12,0.0,,,1.0
26009,KSGR,2007,11,0.0,,,1.0
26010,KSGR,2010,3,0.0,,,1.0
26011,KSGR,2014,11,0.0,,,1.0
26012,KSGU,2007,3,0.0,,,1.0
26013,KSGU,2010,5,0.0,,,1.0
26014,KSHN,2006,9,0.0,,,1.0
26015,KSHR,2011,7,0.0,,,1.0
26016,KSHR,2015,10,0.0,,,1.0
26017,KSHV,2006,3,0.0,,,1.0
26018,KSHV,2014,12,1.0,,,0.0
26019,KSIY,2003,8,0.0,,,1.0
26020,KSJC,2018,5,0.0,,,1.0
26021,KSJN,2002,6,0.0,,,1.0
26022,KSJN,2003,8,0.0,,,1.0
26023,KSJN,2010,3,0.0,,,1.0
26024,KSJN,2013,11,0.0,,,1.0
26025,KSJT,2012,1,0.0,,,
26026,KSKF,1990,8,0.0,,,2.0
26027,KSKX,2009,3,0.0,,,1.0
26028,KSKY,2011,5,0.0,,,1.0
26029,KSLC,2005,11,0.0,,,1.0
26030,KSLC,2007,8,1.0,,,0.0
26031,KSLC,2007,11,0.0,,,1.0
26032,KSLC,2008,7,0.0,,,1.0
26033,KSLC,2008,11,1.0,,,0.0
26034,KSLC,2009,3,0.0,,,1.0
26035,KSLC,2010,7,0.0,,,1.0
26036,KSLC,2010,8,0.0,,,1.0
26037,KSLE,1995,9,0.0,,,1.0
26038,KSLE,2007,1,0.0,,,
26039,KSLI,2009,10,0.0,,,1.0
26040,KSLN,2008,10,0.0,,,1.0
26041,KSLN,2009,8,0.0,,,1.0
26042,KSLN,2012,9,0.0,,,1.0
26043,KSM,1996,12,0.0,,,1.0
