,0
liwc_home_flfrm_all_out_ct_3m,154
liwc_home_flfrm_all_out_ct_6m,303
liwc_home_flfrm_all_out_ct_12m,603
liwc_home_flfrm_all_all_ct_1m,68
liwc_home_flfrm_all_all_ct_3m,154
liwc_home_flfrm_all_all_ct_6m,303
liwc_home_flfrm_all_all_ct_12m,603
liwc_achieve_narr_ct_1m,68
liwc_achieve_narr_ct_3m,154
liwc_achieve_narr_ct_6m,303
liwc_achieve_narr_ct_12m,603
liwc_achieve_narr_prop_1m,19100
liwc_achieve_narr_prop_3m,19100
liwc_achieve_narr_prop_6m,19100
liwc_achieve_narr_prop_12m,19100
liwc_achieve_narr_avg_1m,68
liwc_achieve_narr_avg_3m,154
liwc_achieve_narr_avg_6m,303
liwc_achieve_narr_avg_12m,603
liwc_achieve_narr_out_ct_1m,68
liwc_achieve_narr_out_ct_3m,154
liwc_achieve_narr_out_ct_6m,303
liwc_achieve_narr_out_ct_12m,603
liwc_achieve_narr_all_ct_1m,68
liwc_achieve_narr_all_ct_3m,154
liwc_achieve_narr_all_ct_6m,303
liwc_achieve_narr_all_ct_12m,603
liwc_achieve_narr_out_prop_1m,19100
liwc_achieve_narr_out_prop_3m,19100
liwc_achieve_narr_out_prop_6m,19100
liwc_achieve_narr_out_prop_12m,19100
liwc_achieve_narr_all_prop_1m,19100
liwc_achieve_narr_all_prop_3m,19100
liwc_achieve_narr_all_prop_6m,19100
liwc_achieve_narr_all_prop_12m,19100
liwc_achieve_syn_ct_1m,68
liwc_achieve_syn_ct_3m,154
liwc_achieve_syn_ct_6m,303
liwc_achieve_syn_ct_12m,603
liwc_achieve_syn_prop_1m,19100
liwc_achieve_syn_prop_3m,19100
liwc_achieve_syn_prop_6m,19100
liwc_achieve_syn_prop_12m,19100
liwc_achieve_syn_avg_1m,68
liwc_achieve_syn_avg_3m,154
liwc_achieve_syn_avg_6m,303
liwc_achieve_syn_avg_12m,603
liwc_achieve_syn_out_ct_1m,68
liwc_achieve_syn_out_ct_3m,154
liwc_achieve_syn_out_ct_6m,303
liwc_achieve_syn_out_ct_12m,603
liwc_achieve_syn_all_ct_1m,68
liwc_achieve_syn_all_ct_3m,154
liwc_achieve_syn_all_ct_6m,303
liwc_achieve_syn_all_ct_12m,603
liwc_achieve_syn_out_prop_1m,19100
liwc_achieve_syn_out_prop_3m,19100
liwc_achieve_syn_out_prop_6m,19100
liwc_achieve_syn_out_prop_12m,19100
liwc_achieve_syn_all_prop_1m,19100
liwc_achieve_syn_all_prop_3m,19100
liwc_achieve_syn_all_prop_6m,19100
liwc_achieve_syn_all_prop_12m,19100
liwc_achieve_call_ct_1m,68
liwc_achieve_call_ct_3m,154
liwc_achieve_call_ct_6m,303
liwc_achieve_call_ct_12m,603
liwc_achieve_call_prop_1m,19100
liwc_achieve_call_prop_3m,19100
liwc_achieve_call_prop_6m,19100
liwc_achieve_call_prop_12m,19100
liwc_achieve_call_avg_1m,68
liwc_achieve_call_avg_3m,154
liwc_achieve_call_avg_6m,303
liwc_achieve_call_avg_12m,603
liwc_achieve_call_out_ct_1m,68
liwc_achieve_call_out_ct_3m,154
liwc_achieve_call_out_ct_6m,303
liwc_achieve_call_out_ct_12m,603
liwc_achieve_call_all_ct_1m,68
liwc_achieve_call_all_ct_3m,154
liwc_achieve_call_all_ct_6m,303
liwc_achieve_call_all_ct_12m,603
liwc_achieve_call_out_prop_1m,19100
liwc_achieve_call_out_prop_3m,19100
liwc_achieve_call_out_prop_6m,19100
liwc_achieve_call_out_prop_12m,19100
liwc_achieve_call_all_prop_1m,19100
liwc_achieve_call_all_prop_3m,19100
liwc_achieve_call_all_prop_6m,19100
liwc_achieve_call_all_prop_12m,19100
liwc_achieve_narrsyn_ct_1m,68
liwc_achieve_narrsyn_ct_3m,154
liwc_achieve_narrsyn_ct_6m,303
liwc_achieve_narrsyn_ct_12m,603
liwc_achieve_narrsyn_prop_1m,19100
liwc_achieve_narrsyn_prop_3m,19100
liwc_achieve_narrsyn_prop_6m,19100
liwc_achieve_narrsyn_prop_12m,19100
liwc_achieve_narrsyn_avg_1m,68
liwc_achieve_narrsyn_avg_3m,154
liwc_achieve_narrsyn_avg_6m,303
liwc_achieve_narrsyn_avg_12m,603
liwc_achieve_narrsyn_out_ct_1m,68
liwc_achieve_narrsyn_out_ct_3m,154
liwc_achieve_narrsyn_out_ct_6m,303
liwc_achieve_narrsyn_out_ct_12m,603
liwc_achieve_narrsyn_all_ct_1m,68
liwc_achieve_narrsyn_all_ct_3m,154
liwc_achieve_narrsyn_all_ct_6m,303
liwc_achieve_narrsyn_all_ct_12m,603
liwc_achieve_narrsyn_out_prop_1m,19100
liwc_achieve_narrsyn_out_prop_3m,19100
liwc_achieve_narrsyn_out_prop_6m,19100
liwc_achieve_narrsyn_out_prop_12m,19100
liwc_achieve_narrsyn_all_prop_1m,19100
liwc_achieve_narrsyn_all_prop_3m,19100
liwc_achieve_narrsyn_all_prop_6m,19100
liwc_achieve_narrsyn_all_prop_12m,19100
liwc_achieve_all_ct_1m,68
liwc_achieve_all_ct_3m,154
liwc_achieve_all_ct_6m,303
liwc_achieve_all_ct_12m,603
liwc_achieve_all_prop_1m,19100
liwc_achieve_all_prop_3m,19100
liwc_achieve_all_prop_6m,19100
liwc_achieve_all_prop_12m,19100
liwc_achieve_all_avg_1m,68
liwc_achieve_all_avg_3m,154
liwc_achieve_all_avg_6m,303
liwc_achieve_all_avg_12m,603
liwc_achieve_all_out_ct_1m,68
liwc_achieve_all_out_ct_3m,154
liwc_achieve_all_out_ct_6m,303
liwc_achieve_all_out_ct_12m,603
liwc_achieve_all_all_ct_1m,68
liwc_achieve_all_all_ct_3m,154
liwc_achieve_all_all_ct_6m,303
liwc_achieve_all_all_ct_12m,603
liwc_achieve_all_out_prop_1m,19100
liwc_achieve_all_out_prop_3m,19100
liwc_achieve_all_out_prop_6m,19100
liwc_achieve_all_out_prop_12m,19100
liwc_achieve_all_all_prop_1m,19100
liwc_achieve_all_all_prop_3m,19100
liwc_achieve_all_all_prop_6m,19100
liwc_achieve_all_all_prop_12m,19100
liwc_achieve_flfrm_narr_ct_1m,68
liwc_achieve_flfrm_narr_ct_3m,154
liwc_achieve_flfrm_narr_ct_6m,303
liwc_achieve_flfrm_narr_ct_12m,603
liwc_achieve_flfrm_narr_out_ct_1m,68
liwc_achieve_flfrm_narr_out_ct_3m,154
liwc_achieve_flfrm_narr_out_ct_6m,303
liwc_achieve_flfrm_narr_out_ct_12m,603
liwc_achieve_flfrm_narr_all_ct_1m,68
liwc_achieve_flfrm_narr_all_ct_3m,154
liwc_achieve_flfrm_narr_all_ct_6m,303
liwc_achieve_flfrm_narr_all_ct_12m,603
liwc_achieve_flfrm_syn_ct_1m,68
liwc_achieve_flfrm_syn_ct_3m,154
liwc_achieve_flfrm_syn_ct_6m,303
liwc_achieve_flfrm_syn_ct_12m,603
liwc_achieve_flfrm_syn_out_ct_1m,68
liwc_achieve_flfrm_syn_out_ct_3m,154
liwc_achieve_flfrm_syn_out_ct_6m,303
liwc_achieve_flfrm_syn_out_ct_12m,603
liwc_achieve_flfrm_syn_all_ct_1m,68
liwc_achieve_flfrm_syn_all_ct_3m,154
liwc_achieve_flfrm_syn_all_ct_6m,303
liwc_achieve_flfrm_syn_all_ct_12m,603
liwc_achieve_flfrm_call_ct_1m,68
liwc_achieve_flfrm_call_ct_3m,154
liwc_achieve_flfrm_call_ct_6m,303
liwc_achieve_flfrm_call_ct_12m,603
liwc_achieve_flfrm_call_out_ct_1m,68
liwc_achieve_flfrm_call_out_ct_3m,154
liwc_achieve_flfrm_call_out_ct_6m,303
liwc_achieve_flfrm_call_out_ct_12m,603
liwc_achieve_flfrm_call_all_ct_1m,68
liwc_achieve_flfrm_call_all_ct_3m,154
liwc_achieve_flfrm_call_all_ct_6m,303
liwc_achieve_flfrm_call_all_ct_12m,603
liwc_achieve_flfrm_narrsyn_ct_1m,68
liwc_achieve_flfrm_narrsyn_ct_3m,154
liwc_achieve_flfrm_narrsyn_ct_6m,303
liwc_achieve_flfrm_narrsyn_ct_12m,603
liwc_achieve_flfrm_narrsyn_out_ct_1m,68
liwc_achieve_flfrm_narrsyn_out_ct_3m,154
liwc_achieve_flfrm_narrsyn_out_ct_6m,303
liwc_achieve_flfrm_narrsyn_out_ct_12m,603
liwc_achieve_flfrm_narrsyn_all_ct_1m,68
liwc_achieve_flfrm_narrsyn_all_ct_3m,154
liwc_achieve_flfrm_narrsyn_all_ct_6m,303
liwc_achieve_flfrm_narrsyn_all_ct_12m,603
liwc_achieve_flfrm_all_ct_1m,68
liwc_achieve_flfrm_all_ct_3m,154
liwc_achieve_flfrm_all_ct_6m,303
liwc_achieve_flfrm_all_ct_12m,603
liwc_achieve_flfrm_all_out_ct_1m,68
liwc_achieve_flfrm_all_out_ct_3m,154
liwc_achieve_flfrm_all_out_ct_6m,303
liwc_achieve_flfrm_all_out_ct_12m,603
liwc_achieve_flfrm_all_all_ct_1m,68
liwc_achieve_flfrm_all_all_ct_3m,154
liwc_achieve_flfrm_all_all_ct_6m,303
liwc_achieve_flfrm_all_all_ct_12m,603
liwc_male_narr_ct_1m,68
liwc_male_narr_ct_3m,154
liwc_male_narr_ct_6m,303
liwc_male_narr_ct_12m,603
liwc_male_narr_prop_1m,19100
liwc_male_narr_prop_3m,19100
liwc_male_narr_prop_6m,19100
liwc_male_narr_prop_12m,19100
liwc_male_narr_avg_1m,68
liwc_male_narr_avg_3m,154
liwc_male_narr_avg_6m,303
liwc_male_narr_avg_12m,603
liwc_male_narr_out_ct_1m,68
liwc_male_narr_out_ct_3m,154
liwc_male_narr_out_ct_6m,303
liwc_male_narr_out_ct_12m,603
liwc_male_narr_all_ct_1m,68
liwc_male_narr_all_ct_3m,154
liwc_male_narr_all_ct_6m,303
liwc_male_narr_all_ct_12m,603
liwc_male_narr_out_prop_1m,19100
liwc_male_narr_out_prop_3m,19100
liwc_male_narr_out_prop_6m,19100
liwc_male_narr_out_prop_12m,19100
liwc_male_narr_all_prop_1m,19100
liwc_male_narr_all_prop_3m,19100
liwc_male_narr_all_prop_6m,19100
liwc_male_narr_all_prop_12m,19100
liwc_male_syn_ct_1m,68
liwc_male_syn_ct_3m,154
liwc_male_syn_ct_6m,303
liwc_male_syn_ct_12m,603
liwc_male_syn_prop_1m,19100
liwc_male_syn_prop_3m,19100
liwc_male_syn_prop_6m,19100
liwc_male_syn_prop_12m,19100
liwc_male_syn_avg_1m,68
liwc_male_syn_avg_3m,154
liwc_male_syn_avg_6m,303
liwc_male_syn_avg_12m,603
liwc_male_syn_out_ct_1m,68
liwc_male_syn_out_ct_3m,154
liwc_male_syn_out_ct_6m,303
liwc_male_syn_out_ct_12m,603
liwc_male_syn_all_ct_1m,68
liwc_male_syn_all_ct_3m,154
liwc_male_syn_all_ct_6m,303
liwc_male_syn_all_ct_12m,603
liwc_male_syn_out_prop_1m,19100
liwc_male_syn_out_prop_3m,19100
liwc_male_syn_out_prop_6m,19100
liwc_male_syn_out_prop_12m,19100
liwc_male_syn_all_prop_1m,19100
liwc_male_syn_all_prop_3m,19100
liwc_male_syn_all_prop_6m,19100
liwc_male_syn_all_prop_12m,19100
liwc_male_call_ct_1m,68
liwc_male_call_ct_3m,154
liwc_male_call_ct_6m,303
liwc_male_call_ct_12m,603
liwc_male_call_prop_1m,19100
liwc_male_call_prop_3m,19100
liwc_male_call_prop_6m,19100
liwc_male_call_prop_12m,19100
liwc_male_call_avg_1m,68
liwc_male_call_avg_3m,154
liwc_male_call_avg_6m,303
liwc_male_call_avg_12m,603
liwc_male_call_out_ct_1m,68
liwc_male_call_out_ct_3m,154
liwc_male_call_out_ct_6m,303
liwc_male_call_out_ct_12m,603
liwc_male_call_all_ct_1m,68
liwc_male_call_all_ct_3m,154
liwc_male_call_all_ct_6m,303
liwc_male_call_all_ct_12m,603
liwc_male_call_out_prop_1m,19100
liwc_male_call_out_prop_3m,19100
liwc_male_call_out_prop_6m,19100
liwc_male_call_out_prop_12m,19100
liwc_male_call_all_prop_1m,19100
liwc_male_call_all_prop_3m,19100
liwc_male_call_all_prop_6m,19100
liwc_male_call_all_prop_12m,19100
liwc_male_narrsyn_ct_1m,68
liwc_male_narrsyn_ct_3m,154
liwc_male_narrsyn_ct_6m,303
liwc_male_narrsyn_ct_12m,603
liwc_male_narrsyn_prop_1m,19100
liwc_male_narrsyn_prop_3m,19100
liwc_male_narrsyn_prop_6m,19100
liwc_male_narrsyn_prop_12m,19100
liwc_male_narrsyn_avg_1m,68
liwc_male_narrsyn_avg_3m,154
liwc_male_narrsyn_avg_6m,303
liwc_male_narrsyn_avg_12m,603
liwc_male_narrsyn_out_ct_1m,68
liwc_male_narrsyn_out_ct_3m,154
liwc_male_narrsyn_out_ct_6m,303
liwc_male_narrsyn_out_ct_12m,603
liwc_male_narrsyn_all_ct_1m,68
liwc_male_narrsyn_all_ct_3m,154
liwc_male_narrsyn_all_ct_6m,303
liwc_male_narrsyn_all_ct_12m,603
liwc_male_narrsyn_out_prop_1m,19100
liwc_male_narrsyn_out_prop_3m,19100
liwc_male_narrsyn_out_prop_6m,19100
liwc_male_narrsyn_out_prop_12m,19100
liwc_male_narrsyn_all_prop_1m,19100
liwc_male_narrsyn_all_prop_3m,19100
liwc_male_narrsyn_all_prop_6m,19100
liwc_male_narrsyn_all_prop_12m,19100
liwc_male_all_ct_1m,68
liwc_male_all_ct_3m,154
liwc_male_all_ct_6m,303
liwc_male_all_ct_12m,603
liwc_male_all_prop_1m,19100
liwc_male_all_prop_3m,19100
liwc_male_all_prop_6m,19100
liwc_male_all_prop_12m,19100
liwc_male_all_avg_1m,68
liwc_male_all_avg_3m,154
liwc_male_all_avg_6m,303
liwc_male_all_avg_12m,603
liwc_male_all_out_ct_1m,68
liwc_male_all_out_ct_3m,154
liwc_male_all_out_ct_6m,303
liwc_male_all_out_ct_12m,603
liwc_male_all_all_ct_1m,68
liwc_male_all_all_ct_3m,154
liwc_male_all_all_ct_6m,303
liwc_male_all_all_ct_12m,603
liwc_male_all_out_prop_1m,19100
liwc_male_all_out_prop_3m,19100
liwc_male_all_out_prop_6m,19100
liwc_male_all_out_prop_12m,19100
liwc_male_all_all_prop_1m,19100
liwc_male_all_all_prop_3m,19100
liwc_male_all_all_prop_6m,19100
liwc_male_all_all_prop_12m,19100
liwc_male_flfrm_narr_ct_1m,68
liwc_male_flfrm_narr_ct_3m,154
liwc_male_flfrm_narr_ct_6m,303
liwc_male_flfrm_narr_ct_12m,603
liwc_male_flfrm_narr_out_ct_1m,68
liwc_male_flfrm_narr_out_ct_3m,154
liwc_male_flfrm_narr_out_ct_6m,303
liwc_male_flfrm_narr_out_ct_12m,603
liwc_male_flfrm_narr_all_ct_1m,68
liwc_male_flfrm_narr_all_ct_3m,154
liwc_male_flfrm_narr_all_ct_6m,303
liwc_male_flfrm_narr_all_ct_12m,603
liwc_male_flfrm_syn_ct_1m,68
liwc_male_flfrm_syn_ct_3m,154
liwc_male_flfrm_syn_ct_6m,303
liwc_male_flfrm_syn_ct_12m,603
liwc_male_flfrm_syn_out_ct_1m,68
liwc_male_flfrm_syn_out_ct_3m,154
liwc_male_flfrm_syn_out_ct_6m,303
liwc_male_flfrm_syn_out_ct_12m,603
liwc_male_flfrm_syn_all_ct_1m,68
liwc_male_flfrm_syn_all_ct_3m,154
liwc_male_flfrm_syn_all_ct_6m,303
liwc_male_flfrm_syn_all_ct_12m,603
liwc_male_flfrm_call_ct_1m,68
liwc_male_flfrm_call_ct_3m,154
liwc_male_flfrm_call_ct_6m,303
liwc_male_flfrm_call_ct_12m,603
liwc_male_flfrm_call_out_ct_1m,68
liwc_male_flfrm_call_out_ct_3m,154
liwc_male_flfrm_call_out_ct_6m,303
liwc_male_flfrm_call_out_ct_12m,603
liwc_male_flfrm_call_all_ct_1m,68
liwc_male_flfrm_call_all_ct_3m,154
liwc_male_flfrm_call_all_ct_6m,303
liwc_male_flfrm_call_all_ct_12m,603
liwc_male_flfrm_narrsyn_ct_1m,68
liwc_male_flfrm_narrsyn_ct_3m,154
liwc_male_flfrm_narrsyn_ct_6m,303
liwc_male_flfrm_narrsyn_ct_12m,603
liwc_male_flfrm_narrsyn_out_ct_1m,68
liwc_male_flfrm_narrsyn_out_ct_3m,154
liwc_male_flfrm_narrsyn_out_ct_6m,303
liwc_male_flfrm_narrsyn_out_ct_12m,603
liwc_male_flfrm_narrsyn_all_ct_1m,68
liwc_male_flfrm_narrsyn_all_ct_3m,154
liwc_male_flfrm_narrsyn_all_ct_6m,303
liwc_male_flfrm_narrsyn_all_ct_12m,603
liwc_male_flfrm_all_ct_1m,68
liwc_male_flfrm_all_ct_3m,154
liwc_male_flfrm_all_ct_6m,303
liwc_male_flfrm_all_ct_12m,603
liwc_male_flfrm_all_out_ct_1m,68
liwc_male_flfrm_all_out_ct_3m,154
liwc_male_flfrm_all_out_ct_6m,303
liwc_male_flfrm_all_out_ct_12m,603
liwc_male_flfrm_all_all_ct_1m,68
liwc_male_flfrm_all_all_ct_3m,154
liwc_male_flfrm_all_all_ct_6m,303
liwc_male_flfrm_all_all_ct_12m,603
liwc_cause_narr_ct_1m,68
liwc_cause_narr_ct_3m,154
liwc_cause_narr_ct_6m,303
liwc_cause_narr_ct_12m,603
liwc_cause_narr_prop_1m,19100
liwc_cause_narr_prop_3m,19100
liwc_cause_narr_prop_6m,19100
liwc_cause_narr_prop_12m,19100
liwc_cause_narr_avg_1m,68
liwc_cause_narr_avg_3m,154
liwc_cause_narr_avg_6m,303
liwc_cause_narr_avg_12m,603
liwc_cause_narr_out_ct_1m,68
liwc_cause_narr_out_ct_3m,154
liwc_cause_narr_out_ct_6m,303
liwc_cause_narr_out_ct_12m,603
liwc_cause_narr_all_ct_1m,68
liwc_cause_narr_all_ct_3m,154
liwc_cause_narr_all_ct_6m,303
liwc_cause_narr_all_ct_12m,603
liwc_cause_narr_out_prop_1m,19100
liwc_cause_narr_out_prop_3m,19100
liwc_cause_narr_out_prop_6m,19100
liwc_cause_narr_out_prop_12m,19100
liwc_cause_narr_all_prop_1m,19100
liwc_cause_narr_all_prop_3m,19100
liwc_cause_narr_all_prop_6m,19100
liwc_cause_narr_all_prop_12m,19100
liwc_cause_syn_ct_1m,68
liwc_cause_syn_ct_3m,154
liwc_cause_syn_ct_6m,303
liwc_cause_syn_ct_12m,603
liwc_cause_syn_prop_1m,19100
liwc_cause_syn_prop_3m,19100
liwc_cause_syn_prop_6m,19100
liwc_cause_syn_prop_12m,19100
liwc_cause_syn_avg_1m,68
liwc_cause_syn_avg_3m,154
liwc_cause_syn_avg_6m,303
liwc_cause_syn_avg_12m,603
liwc_cause_syn_out_ct_1m,68
liwc_cause_syn_out_ct_3m,154
liwc_cause_syn_out_ct_6m,303
liwc_cause_syn_out_ct_12m,603
liwc_cause_syn_all_ct_1m,68
liwc_cause_syn_all_ct_3m,154
liwc_cause_syn_all_ct_6m,303
liwc_cause_syn_all_ct_12m,603
liwc_cause_syn_out_prop_1m,19100
liwc_cause_syn_out_prop_3m,19100
liwc_cause_syn_out_prop_6m,19100
liwc_cause_syn_out_prop_12m,19100
liwc_cause_syn_all_prop_1m,19100
liwc_cause_syn_all_prop_3m,19100
liwc_cause_syn_all_prop_6m,19100
liwc_cause_syn_all_prop_12m,19100
liwc_cause_call_ct_1m,68
liwc_cause_call_ct_3m,154
liwc_cause_call_ct_6m,303
liwc_cause_call_ct_12m,603
liwc_cause_call_prop_1m,19100
liwc_cause_call_prop_3m,19100
liwc_cause_call_prop_6m,19100
liwc_cause_call_prop_12m,19100
liwc_cause_call_avg_1m,68
liwc_cause_call_avg_3m,154
liwc_cause_call_avg_6m,303
liwc_cause_call_avg_12m,603
liwc_cause_call_out_ct_1m,68
liwc_cause_call_out_ct_3m,154
liwc_cause_call_out_ct_6m,303
liwc_cause_call_out_ct_12m,603
liwc_cause_call_all_ct_1m,68
liwc_cause_call_all_ct_3m,154
liwc_cause_call_all_ct_6m,303
liwc_cause_call_all_ct_12m,603
liwc_cause_call_out_prop_1m,19100
liwc_cause_call_out_prop_3m,19100
liwc_cause_call_out_prop_6m,19100
liwc_cause_call_out_prop_12m,19100
liwc_cause_call_all_prop_1m,19100
liwc_cause_call_all_prop_3m,19100
liwc_cause_call_all_prop_6m,19100
liwc_cause_call_all_prop_12m,19100
liwc_cause_narrsyn_ct_1m,68
liwc_cause_narrsyn_ct_3m,154
liwc_cause_narrsyn_ct_6m,303
liwc_cause_narrsyn_ct_12m,603
liwc_cause_narrsyn_prop_1m,19100
liwc_cause_narrsyn_prop_3m,19100
liwc_cause_narrsyn_prop_6m,19100
liwc_cause_narrsyn_prop_12m,19100
liwc_cause_narrsyn_avg_1m,68
liwc_cause_narrsyn_avg_3m,154
liwc_cause_narrsyn_avg_6m,303
liwc_cause_narrsyn_avg_12m,603
liwc_cause_narrsyn_out_ct_1m,68
liwc_cause_narrsyn_out_ct_3m,154
liwc_cause_narrsyn_out_ct_6m,303
liwc_cause_narrsyn_out_ct_12m,603
liwc_cause_narrsyn_all_ct_1m,68
liwc_cause_narrsyn_all_ct_3m,154
liwc_cause_narrsyn_all_ct_6m,303
liwc_cause_narrsyn_all_ct_12m,603
liwc_cause_narrsyn_out_prop_1m,19100
liwc_cause_narrsyn_out_prop_3m,19100
liwc_cause_narrsyn_out_prop_6m,19100
liwc_cause_narrsyn_out_prop_12m,19100
liwc_cause_narrsyn_all_prop_1m,19100
liwc_cause_narrsyn_all_prop_3m,19100
liwc_cause_narrsyn_all_prop_6m,19100
liwc_cause_narrsyn_all_prop_12m,19100
liwc_cause_all_ct_1m,68
liwc_cause_all_ct_3m,154
liwc_cause_all_ct_6m,303
liwc_cause_all_ct_12m,603
liwc_cause_all_prop_1m,19100
liwc_cause_all_prop_3m,19100
liwc_cause_all_prop_6m,19100
liwc_cause_all_prop_12m,19100
liwc_cause_all_avg_1m,68
liwc_cause_all_avg_3m,154
liwc_cause_all_avg_6m,303
liwc_cause_all_avg_12m,603
liwc_cause_all_out_ct_1m,68
liwc_cause_all_out_ct_3m,154
liwc_cause_all_out_ct_6m,303
liwc_cause_all_out_ct_12m,603
liwc_cause_all_all_ct_1m,68
liwc_cause_all_all_ct_3m,154
liwc_cause_all_all_ct_6m,303
liwc_cause_all_all_ct_12m,603
liwc_cause_all_out_prop_1m,19100
liwc_cause_all_out_prop_3m,19100
liwc_cause_all_out_prop_6m,19100
liwc_cause_all_out_prop_12m,19100
liwc_cause_all_all_prop_1m,19100
liwc_cause_all_all_prop_3m,19100
liwc_cause_all_all_prop_6m,19100
liwc_cause_all_all_prop_12m,19100
liwc_cause_flfrm_narr_ct_1m,68
liwc_cause_flfrm_narr_ct_3m,154
liwc_cause_flfrm_narr_ct_6m,303
liwc_cause_flfrm_narr_ct_12m,603
liwc_cause_flfrm_narr_out_ct_1m,68
liwc_cause_flfrm_narr_out_ct_3m,154
liwc_cause_flfrm_narr_out_ct_6m,303
liwc_cause_flfrm_narr_out_ct_12m,603
liwc_cause_flfrm_narr_all_ct_1m,68
liwc_cause_flfrm_narr_all_ct_3m,154
liwc_cause_flfrm_narr_all_ct_6m,303
liwc_cause_flfrm_narr_all_ct_12m,603
liwc_cause_flfrm_syn_ct_1m,68
liwc_cause_flfrm_syn_ct_3m,154
liwc_cause_flfrm_syn_ct_6m,303
liwc_cause_flfrm_syn_ct_12m,603
liwc_cause_flfrm_syn_out_ct_1m,68
liwc_cause_flfrm_syn_out_ct_3m,154
liwc_cause_flfrm_syn_out_ct_6m,303
liwc_cause_flfrm_syn_out_ct_12m,603
liwc_cause_flfrm_syn_all_ct_1m,68
liwc_cause_flfrm_syn_all_ct_3m,154
liwc_cause_flfrm_syn_all_ct_6m,303
liwc_cause_flfrm_syn_all_ct_12m,603
liwc_cause_flfrm_call_ct_1m,68
liwc_cause_flfrm_call_ct_3m,154
liwc_cause_flfrm_call_ct_6m,303
liwc_cause_flfrm_call_ct_12m,603
liwc_cause_flfrm_call_out_ct_1m,68
liwc_cause_flfrm_call_out_ct_3m,154
liwc_cause_flfrm_call_out_ct_6m,303
liwc_cause_flfrm_call_out_ct_12m,603
liwc_cause_flfrm_call_all_ct_1m,68
liwc_cause_flfrm_call_all_ct_3m,154
liwc_cause_flfrm_call_all_ct_6m,303
liwc_cause_flfrm_call_all_ct_12m,603
liwc_cause_flfrm_narrsyn_ct_1m,68
liwc_cause_flfrm_narrsyn_ct_3m,154
liwc_cause_flfrm_narrsyn_ct_6m,303
liwc_cause_flfrm_narrsyn_ct_12m,603
liwc_cause_flfrm_narrsyn_out_ct_1m,68
liwc_cause_flfrm_narrsyn_out_ct_3m,154
liwc_cause_flfrm_narrsyn_out_ct_6m,303
liwc_cause_flfrm_narrsyn_out_ct_12m,603
liwc_cause_flfrm_narrsyn_all_ct_1m,68
liwc_cause_flfrm_narrsyn_all_ct_3m,154
liwc_cause_flfrm_narrsyn_all_ct_6m,303
liwc_cause_flfrm_narrsyn_all_ct_12m,603
liwc_cause_flfrm_all_ct_1m,68
liwc_cause_flfrm_all_ct_3m,154
liwc_cause_flfrm_all_ct_6m,303
liwc_cause_flfrm_all_ct_12m,603
liwc_cause_flfrm_all_out_ct_1m,68
liwc_cause_flfrm_all_out_ct_3m,154
liwc_cause_flfrm_all_out_ct_6m,303
liwc_cause_flfrm_all_out_ct_12m,603
liwc_cause_flfrm_all_all_ct_1m,68
liwc_cause_flfrm_all_all_ct_3m,154
liwc_cause_flfrm_all_all_ct_6m,303
liwc_cause_flfrm_all_all_ct_12m,603
liwc_function_narr_ct_1m,68
liwc_function_narr_ct_3m,154
liwc_function_narr_ct_6m,303
liwc_function_narr_ct_12m,603
liwc_function_narr_prop_1m,19100
liwc_function_narr_prop_3m,19100
liwc_function_narr_prop_6m,19100
liwc_function_narr_prop_12m,19100
liwc_function_narr_avg_1m,68
liwc_function_narr_avg_3m,154
liwc_function_narr_avg_6m,303
liwc_function_narr_avg_12m,603
liwc_function_narr_out_ct_1m,68
liwc_function_narr_out_ct_3m,154
liwc_function_narr_out_ct_6m,303
liwc_function_narr_out_ct_12m,603
liwc_function_narr_all_ct_1m,68
liwc_function_narr_all_ct_3m,154
liwc_function_narr_all_ct_6m,303
liwc_function_narr_all_ct_12m,603
liwc_function_narr_out_prop_1m,19100
liwc_function_narr_out_prop_3m,19100
liwc_function_narr_out_prop_6m,19100
liwc_function_narr_out_prop_12m,19100
liwc_function_narr_all_prop_1m,19100
liwc_function_narr_all_prop_3m,19100
liwc_function_narr_all_prop_6m,19100
liwc_function_narr_all_prop_12m,19100
liwc_function_syn_ct_1m,68
liwc_function_syn_ct_3m,154
liwc_function_syn_ct_6m,303
liwc_function_syn_ct_12m,603
liwc_function_syn_prop_1m,19100
liwc_function_syn_prop_3m,19100
liwc_function_syn_prop_6m,19100
liwc_function_syn_prop_12m,19100
liwc_function_syn_avg_1m,68
liwc_function_syn_avg_3m,154
liwc_function_syn_avg_6m,303
liwc_function_syn_avg_12m,603
liwc_function_syn_out_ct_1m,68
liwc_function_syn_out_ct_3m,154
liwc_function_syn_out_ct_6m,303
liwc_function_syn_out_ct_12m,603
liwc_function_syn_all_ct_1m,68
liwc_function_syn_all_ct_3m,154
liwc_function_syn_all_ct_6m,303
liwc_function_syn_all_ct_12m,603
liwc_function_syn_out_prop_1m,19100
liwc_function_syn_out_prop_3m,19100
liwc_function_syn_out_prop_6m,19100
liwc_function_syn_out_prop_12m,19100
liwc_function_syn_all_prop_1m,19100
liwc_function_syn_all_prop_3m,19100
liwc_function_syn_all_prop_6m,19100
liwc_function_syn_all_prop_12m,19100
liwc_function_call_ct_1m,68
liwc_function_call_ct_3m,154
liwc_function_call_ct_6m,303
liwc_function_call_ct_12m,603
