,airport_code,year,month,ntsb_incidents,ntsb_accidents,faa_incidents
70979,X58,2006,5,0.0,1.0,0.0
70980,X58,2008,6,0.0,1.0,0.0
70981,X58,2010,2,0.0,1.0,0.0
70982,X58,2018,1,0.0,1.0,0.0
70983,X59,1989,5,0.0,1.0,0.0
70984,X59,1989,8,0.0,1.0,0.0
70985,X59,1991,2,0.0,1.0,0.0
70986,X59,1992,7,0.0,1.0,0.0
70987,X59,1998,1,0.0,1.0,0.0
70988,X59,2002,10,0.0,1.0,0.0
70989,X59,2004,10,0.0,1.0,0.0
70990,X59,2008,5,0.0,1.0,0.0
70991,X59,2008,12,0.0,1.0,0.0
70992,X59,2013,4,0.0,1.0,0.0
70993,X59,2014,8,0.0,1.0,0.0
70994,X59,2016,7,0.0,1.0,0.0
70995,X59,2018,2,0.0,1.0,0.0
70996,X59,2018,10,0.0,1.0,0.0
70997,X60,1988,5,0.0,1.0,0.0
70998,X60,1994,7,0.0,1.0,0.0
70999,X60,1997,1,0.0,1.0,0.0
71000,X60,1997,9,0.0,1.0,0.0
71001,X60,2004,6,0.0,1.0,0.0
71002,X60,2007,6,0.0,1.0,0.0
71003,X60,2008,6,0.0,1.0,0.0
71004,X60,2010,3,0.0,2.0,0.0
71005,X60,2010,11,0.0,1.0,0.0
71006,X60,2012,5,0.0,1.0,0.0
71007,X60,2017,4,0.0,1.0,0.0
71008,X60,2017,6,0.0,1.0,0.0
71009,X61,1989,10,0.0,1.0,0.0
71010,X61,1994,1,0.0,1.0,0.0
71011,X61,1995,1,0.0,1.0,0.0
71012,X61,1998,7,0.0,1.0,0.0
71013,X61,2004,10,0.0,1.0,0.0
71014,X63,2003,3,0.0,1.0,0.0
71015,X63,2010,4,0.0,1.0,0.0
71016,X64,1990,11,0.0,1.0,0.0
71017,X64,2002,10,0.0,1.0,0.0
71018,X64,2009,12,0.0,1.0,0.0
71019,X64,2010,2,0.0,1.0,0.0
71020,X64,2014,3,0.0,1.0,0.0
71021,X65,1989,9,0.0,1.0,0.0
71022,X65,1990,6,0.0,1.0,0.0
71023,X65,1992,8,0.0,1.0,0.0
71024,X65,1992,12,0.0,1.0,0.0
71025,X65,1995,4,0.0,1.0,0.0
71026,X65,1996,12,0.0,1.0,0.0
71027,X65,1999,8,0.0,1.0,0.0
71028,X65,2001,4,0.0,1.0,0.0
71029,X95,1990,8,0.0,1.0,0.0
71030,X95,1994,12,0.0,1.0,0.0
71031,X95,1997,7,0.0,1.0,0.0
71032,X95,1997,8,0.0,2.0,0.0
71033,XA05,2014,6,0.0,1.0,0.0
71034,XA42,2008,7,0.0,1.0,0.0
71035,XA57,2009,12,0.0,1.0,0.0
71036,XA66,2011,3,0.0,1.0,0.0
71037,XA86,2017,5,0.0,1.0,0.0
71038,XA99,2009,6,0.0,1.0,0.0
71039,XBP,2015,7,0.0,1.0,0.0
71040,XBP,2016,7,0.0,1.0,0.0
71041,XBP,2016,11,0.0,1.0,0.0
71042,XES,1989,8,0.0,0.0,1.0
71043,XES,1996,6,0.0,0.0,1.0
71044,XES,2005,5,0.0,0.0,1.0
71045,XES,2007,10,0.0,0.0,1.0
71046,XES,2009,7,0.0,0.0,1.0
71047,XFL,2011,3,0.0,1.0,0.0
71048,XFL,2012,10,0.0,1.0,0.0
71049,XFL,2013,1,0.0,1.0,0.0
71050,XFL,2013,10,0.0,1.0,0.0
71051,XFL,2014,10,0.0,1.0,0.0
71052,XJEF,2019,7,0.0,1.0,0.0
71053,XLL,2008,9,1.0,0.0,0.0
71054,XLL,2011,3,0.0,1.0,0.0
71055,XLL,2012,7,0.0,1.0,0.0
71056,XLL,2014,2,0.0,1.0,0.0
71057,XLL,2015,4,0.0,1.0,0.0
71058,XLL,2015,8,0.0,1.0,0.0
71059,XMR,2013,5,0.0,1.0,0.0
71060,XMS,2015,7,0.0,1.0,0.0
71061,XNA,1999,4,0.0,0.0,1.0
71062,XNA,1999,10,0.0,1.0,0.0
71063,XNA,1999,11,0.0,0.0,1.0
71064,XNA,2002,5,0.0,0.0,1.0
71065,XNA,2002,9,0.0,0.0,2.0
71066,XNA,2002,11,0.0,0.0,1.0
71067,XNA,2004,5,0.0,0.0,1.0
71068,XNA,2004,11,0.0,0.0,1.0
71069,XNA,2010,1,0.0,0.0,2.0
71070,XNA,2019,10,0.0,0.0,1.0
71071,XNX,2019,4,0.0,1.0,0.0
71072,XO1,1993,3,1.0,0.0,0.0
71073,XO1,1999,2,0.0,1.0,0.0
71074,XO4,1995,6,0.0,1.0,0.0
71075,XO5,1992,4,0.0,1.0,0.0
71076,XPB,1991,10,0.0,0.0,1.0
71077,XPB,1993,3,0.0,0.0,1.0
71078,XPB,1993,7,0.0,0.0,1.0
71079,XPB,1995,5,0.0,0.0,1.0
71080,XPB,1997,2,0.0,0.0,1.0
71081,XPB,2001,6,0.0,0.0,1.0
71082,XPB,2002,5,0.0,0.0,1.0
71083,XPB,2004,12,0.0,0.0,1.0
71084,XPB,2007,11,0.0,0.0,1.0
71085,XPB,2009,9,0.0,0.0,1.0
71086,XPB,2011,7,0.0,0.0,1.0
71087,XPB,2013,3,0.0,0.0,1.0
71088,XPB,2015,6,0.0,0.0,1.0
71089,XPB,2016,8,0.0,0.0,1.0
71090,XPR,1998,12,0.0,0.0,1.0
71091,XS09,2013,10,0.0,1.0,0.0
71092,XS56,2013,10,0.0,1.0,0.0
71093,XS58,2003,6,0.0,1.0,0.0
71094,XS63,1995,6,0.0,1.0,0.0
71095,XS63,2003,12,0.0,1.0,0.0
71096,XS64,1997,5,0.0,1.0,0.0
71097,XS70,2010,5,0.0,1.0,0.0
71098,XS77,1993,12,0.0,1.0,0.0
71099,XS77,2006,12,0.0,1.0,0.0
71100,XS90,2016,4,0.0,1.0,0.0
71101,XS99,2011,6,0.0,1.0,0.0
71102,XS99,2014,9,0.0,1.0,0.0
71103,XSA,2008,7,0.0,1.0,0.0
71104,XSA,2013,7,0.0,1.0,0.0
71105,XSA,2019,8,0.0,1.0,0.0
71106,XUBS,2010,4,0.0,1.0,0.0
71107,XVG,2002,11,0.0,1.0,0.0
71108,XVG,2014,9,0.0,1.0,0.0
71109,XVG,2016,12,0.0,1.0,0.0
71110,XXX,2002,8,0.0,1.0,0.0
71111,XXX,2005,2,0.0,1.0,0.0
71112,XXX,2009,9,0.0,1.0,0.0
71113,XXX,2014,7,0.0,1.0,0.0
71114,XYEC,2018,10,0.0,1.0,0.0
71115,Y01,1996,1,0.0,1.0,0.0
71116,Y01,1999,10,0.0,1.0,0.0
71117,Y04,2012,7,0.0,1.0,0.0
71118,Y05,1990,7,0.0,1.0,0.0
71119,Y05,2001,2,0.0,1.0,0.0
71120,Y12,1990,9,0.0,1.0,0.0
71121,Y12,1991,12,0.0,2.0,0.0
71122,Y12,1994,6,0.0,1.0,0.0
71123,Y12,1994,9,0.0,1.0,0.0
71124,Y12,1995,3,0.0,1.0,0.0
71125,Y12,1996,9,0.0,1.0,0.0
71126,Y14,2002,12,0.0,1.0,0.0
71127,Y14,2005,9,0.0,1.0,0.0
71128,Y14,2010,7,0.0,1.0,0.0
71129,Y14,2012,2,0.0,1.0,0.0
71130,Y14,2016,9,0.0,1.0,0.0
71131,Y15,1988,8,0.0,1.0,0.0
71132,Y17,1990,1,0.0,1.0,0.0
71133,Y19,2016,10,0.0,1.0,0.0
71134,Y1P,1988,7,0.0,1.0,0.0
71135,Y20,1997,6,0.0,1.0,0.0
71136,Y23,2012,1,0.0,1.0,0.0
71137,Y25,1989,5,0.0,1.0,0.0
71138,Y29,1997,8,0.0,1.0,0.0
71139,Y30,1990,9,0.0,1.0,0.0
71140,Y31,1989,9,0.0,1.0,0.0
71141,Y31,1991,4,0.0,1.0,0.0
71142,Y31,1992,10,0.0,1.0,0.0
71143,Y33,1991,7,0.0,1.0,0.0
71144,Y33,1997,8,0.0,1.0,0.0
71145,Y33,1998,5,0.0,1.0,0.0
71146,Y37,2000,7,0.0,1.0,0.0
71147,Y39,2000,7,0.0,1.0,0.0
71148,Y41,1988,8,0.0,1.0,0.0
71149,Y42,1990,3,0.0,1.0,0.0
71150,Y42,1992,10,0.0,1.0,0.0
71151,Y43,2004,11,0.0,1.0,0.0
71152,Y47,1989,5,0.0,1.0,0.0
71153,Y47,1991,9,0.0,1.0,0.0
71154,Y47,1992,10,0.0,1.0,0.0
71155,Y47,1995,1,0.0,1.0,0.0
71156,Y47,1996,12,0.0,1.0,0.0
71157,Y47,1998,11,0.0,1.0,0.0
71158,Y47,1999,3,0.0,1.0,0.0
71159,Y47,2003,3,0.0,1.0,0.0
71160,Y47,2004,9,0.0,1.0,0.0
71161,Y47,2007,7,0.0,1.0,0.0
71162,Y47,2009,5,0.0,1.0,0.0
71163,Y47,2010,4,0.0,1.0,0.0
71164,Y49,1991,8,0.0,1.0,0.0
71165,Y49,1996,8,0.0,1.0,0.0
71166,Y50,1997,4,0.0,1.0,0.0
71167,Y50,2000,11,0.0,1.0,0.0
71168,Y50,2001,7,0.0,1.0,0.0
71169,Y50,2005,4,0.0,1.0,0.0
71170,Y50,2005,7,0.0,1.0,0.0
71171,Y50,2011,8,0.0,1.0,0.0
71172,Y51,2019,8,0.0,1.0,0.0
71173,Y55,1999,10,0.0,1.0,0.0
71174,Y62,1988,5,0.0,1.0,0.0
71175,Y65,1992,6,0.0,1.0,0.0
71176,Y65,2004,10,0.0,1.0,0.0
71177,Y66,1990,7,0.0,1.0,0.0
71178,Y66,1996,8,0.0,1.0,0.0
71179,Y66,1999,6,0.0,1.0,0.0
71180,Y66,2005,8,0.0,1.0,0.0
71181,Y68,2001,7,0.0,1.0,0.0
71182,Y70,1993,6,0.0,1.0,0.0
71183,Y70,1994,6,0.0,1.0,0.0
71184,Y70,1994,8,0.0,1.0,0.0
71185,Y70,1997,10,0.0,1.0,0.0
71186,Y70,2001,7,0.0,1.0,0.0
71187,Y70,2002,8,0.0,1.0,0.0
71188,Y70,2009,9,0.0,1.0,0.0
71189,Y70,2012,5,0.0,1.0,0.0
71190,Y70,2016,12,0.0,1.0,0.0
71191,Y78,1990,4,0.0,1.0,0.0
71192,Y78,1995,9,0.0,1.0,0.0
71193,Y83,2016,8,0.0,1.0,0.0
71194,Y84,1994,5,0.0,1.0,0.0
71195,Y85,1991,5,0.0,1.0,0.0
71196,Y85,1992,10,0.0,1.0,0.0
71197,Y85,1996,10,0.0,1.0,0.0
71198,Y85,1999,1,0.0,1.0,0.0
71199,Y85,2006,8,0.0,1.0,0.0
71200,Y87,2003,7,0.0,1.0,0.0
71201,Y88,1989,9,0.0,1.0,0.0
71202,Y88,1994,8,0.0,1.0,0.0
71203,Y89,2000,11,0.0,1.0,0.0
71204,Y89,2018,4,0.0,1.0,0.0
71205,Y91,1988,6,0.0,1.0,0.0
71206,Y91,1994,5,0.0,1.0,0.0
71207,Y91,2009,5,0.0,1.0,0.0
71208,Y94,1996,3,0.0,1.0,0.0
71209,Y95,1999,2,0.0,1.0,0.0
71210,Y96,2013,10,0.0,1.0,0.0
71211,YAK,1989,7,0.0,0.0,1.0
71212,YAK,1989,10,0.0,0.0,1.0
71213,YAK,1992,8,0.0,1.0,0.0
71214,YAK,1998,7,0.0,0.0,1.0
71215,YAK,1999,9,0.0,0.0,1.0
71216,YAK,2000,9,0.0,0.0,1.0
71217,YAK,2002,5,0.0,0.0,1.0
71218,YAK,2004,7,0.0,0.0,2.0
71219,YAK,2004,9,0.0,0.0,1.0
71220,YAK,2006,2,0.0,0.0,1.0
71221,YAK,2011,1,0.0,0.0,1.0
71222,YAK,2012,10,0.0,0.0,1.0
71223,YAK,2018,6,0.0,1.0,0.0
71224,YAK,2018,7,0.0,0.0,1.0
71225,YBBN,2012,2,0.0,1.0,0.0
71226,YCW,1990,7,0.0,0.0,1.0
71227,YDA,2010,3,0.0,0.0,1.0
71228,YDA,2015,4,0.0,0.0,1.0
71229,YFLI,2012,10,0.0,1.0,0.0
71230,YHM,2003,12,0.0,0.0,1.0
71231,YHZ,2004,10,0.0,1.0,0.0
71232,YIP,1988,3,0.0,0.0,1.0
71233,YIP,1988,5,0.0,0.0,1.0
71234,YIP,1988,6,0.0,0.0,1.0
71235,YIP,1988,10,0.0,1.0,1.0
71236,YIP,1989,1,0.0,0.0,1.0
71237,YIP,1989,4,0.0,0.0,2.0
71238,YIP,1989,10,0.0,0.0,1.0
71239,YIP,1989,12,0.0,0.0,1.0
71240,YIP,1990,12,0.0,0.0,1.0
71241,YIP,1991,11,0.0,0.0,1.0
71242,YIP,1992,2,0.0,0.0,1.0
71243,YIP,1992,4,0.0,1.0,0.0
71244,YIP,1992,7,0.0,0.0,1.0
71245,YIP,1992,9,0.0,1.0,0.0
71246,YIP,1992,10,0.0,0.0,1.0
71247,YIP,1993,6,0.0,1.0,1.0
71248,YIP,1994,3,0.0,0.0,1.0
71249,YIP,1994,6,0.0,1.0,0.0
71250,YIP,1994,7,0.0,0.0,1.0
71251,YIP,1994,10,0.0,0.0,2.0
71252,YIP,1994,11,0.0,0.0,2.0
71253,YIP,1994,12,0.0,0.0,1.0
71254,YIP,1995,3,0.0,0.0,1.0
71255,YIP,1995,8,0.0,1.0,0.0
71256,YIP,1995,11,0.0,1.0,0.0
71257,YIP,1996,1,0.0,1.0,0.0
71258,YIP,1996,3,0.0,0.0,1.0
71259,YIP,1996,4,0.0,0.0,2.0
71260,YIP,1996,9,0.0,0.0,1.0
71261,YIP,1997,4,0.0,0.0,1.0
71262,YIP,1997,6,0.0,1.0,0.0
71263,YIP,1997,8,0.0,1.0,0.0
71264,YIP,1998,3,0.0,0.0,2.0
71265,YIP,1998,5,0.0,0.0,2.0
71266,YIP,1998,8,0.0,0.0,1.0
71267,YIP,1998,9,0.0,0.0,1.0
71268,YIP,1998,12,0.0,0.0,2.0
71269,YIP,1999,1,0.0,0.0,2.0
71270,YIP,1999,3,0.0,0.0,2.0
71271,YIP,1999,5,0.0,0.0,1.0
71272,YIP,1999,6,0.0,0.0,1.0
71273,YIP,1999,7,0.0,0.0,1.0
71274,YIP,1999,9,0.0,0.0,1.0
71275,YIP,1999,10,0.0,0.0,2.0
71276,YIP,1999,12,0.0,0.0,1.0
71277,YIP,2000,4,0.0,0.0,1.0
71278,YIP,2000,9,0.0,1.0,0.0
71279,YIP,2000,10,0.0,0.0,1.0
71280,YIP,2000,12,0.0,0.0,2.0
71281,YIP,2001,1,0.0,0.0,1.0
71282,YIP,2001,4,0.0,0.0,1.0
71283,YIP,2002,5,0.0,1.0,0.0
71284,YIP,2002,6,0.0,0.0,1.0
71285,YIP,2002,9,0.0,0.0,1.0
71286,YIP,2002,11,0.0,0.0,1.0
71287,YIP,2002,12,0.0,1.0,0.0
71288,YIP,2003,4,0.0,0.0,1.0
71289,YIP,2003,5,0.0,0.0,1.0
71290,YIP,2003,12,0.0,1.0,0.0
71291,YIP,2004,3,0.0,0.0,1.0
71292,YIP,2004,5,0.0,0.0,1.0
71293,YIP,2004,9,0.0,0.0,2.0
71294,YIP,2004,12,0.0,0.0,1.0
71295,YIP,2005,5,0.0,1.0,0.0
71296,YIP,2008,5,0.0,0.0,1.0
71297,YIP,2008,11,0.0,0.0,1.0
71298,YIP,2011,9,0.0,0.0,1.0
71299,YIP,2012,3,0.0,0.0,1.0
71300,YIP,2012,8,0.0,0.0,1.0
71301,YIP,2012,10,0.0,0.0,1.0
71302,YIP,2013,3,0.0,0.0,1.0
71303,YIP,2013,10,0.0,0.0,1.0
71304,YIP,2015,8,0.0,0.0,1.0
71305,YIP,2015,12,0.0,0.0,1.0
71306,YIP,2016,4,0.0,0.0,1.0
71307,YIP,2018,12,0.0,0.0,1.0
71308,YIP,2019,7,0.0,1.0,0.0
71309,YKM,1988,2,0.0,1.0,0.0
71310,YKM,1988,4,0.0,0.0,1.0
71311,YKM,1990,6,0.0,0.0,1.0
71312,YKM,1991,6,0.0,1.0,0.0
71313,YKM,1992,5,0.0,1.0,0.0
71314,YKM,1993,1,0.0,0.0,1.0
71315,YKM,1993,5,0.0,0.0,1.0
71316,YKM,1994,5,0.0,0.0,1.0
71317,YKM,1995,8,0.0,0.0,1.0
71318,YKM,1996,5,0.0,0.0,1.0
71319,YKM,1996,11,0.0,0.0,1.0
71320,YKM,1997,6,0.0,1.0,0.0
71321,YKM,1997,12,0.0,1.0,0.0
71322,YKM,1998,9,0.0,0.0,1.0
71323,YKM,2000,2,0.0,0.0,1.0
71324,YKM,2002,9,0.0,0.0,1.0
71325,YKM,2003,5,0.0,1.0,0.0
71326,YKM,2003,9,0.0,0.0,1.0
71327,YKM,2004,3,0.0,0.0,1.0
71328,YKM,2006,11,0.0,0.0,1.0
71329,YKM,2006,12,0.0,0.0,1.0
71330,YKM,2009,4,0.0,0.0,1.0
71331,YKM,2010,11,0.0,0.0,1.0
71332,YKM,2011,5,0.0,0.0,1.0
71333,YKM,2011,8,0.0,1.0,0.0
71334,YKM,2012,1,0.0,0.0,1.0
71335,YKM,2013,4,0.0,0.0,1.0
71336,YKM,2014,2,0.0,0.0,1.0
71337,YKM,2014,3,0.0,1.0,0.0
71338,YKM,2014,5,0.0,0.0,1.0
71339,YKM,2014,6,0.0,1.0,0.0
71340,YKM,2015,5,0.0,0.0,1.0
71341,YKM,2015,6,0.0,0.0,1.0
71342,YKM,2016,4,0.0,0.0,1.0
71343,YKM,2016,11,0.0,0.0,1.0
71344,YKM,2017,3,0.0,0.0,1.0
71345,YKM,2017,10,0.0,1.0,0.0
71346,YKM,2019,1,0.0,0.0,1.0
71347,YKM,2019,3,0.0,1.0,0.0
71348,YKM,2019,6,0.0,1.0,2.0
71349,YKM,2019,9,0.0,0.0,1.0
71350,YKN,1991,3,0.0,1.0,0.0
71351,YKN,1996,8,0.0,1.0,0.0
71352,YKN,1997,9,0.0,1.0,0.0
71353,YKN,2006,9,0.0,0.0,1.0
71354,YKN,2010,5,0.0,0.0,1.0
71355,YKN,2013,8,0.0,0.0,1.0
71356,YKN,2014,10,0.0,1.0,0.0
71357,YKO,1991,5,0.0,1.0,0.0
71358,YMB,2004,8,0.0,0.0,1.0
71359,YND,1998,7,0.0,0.0,1.0
71360,YND,1998,9,0.0,0.0,1.0
71361,YND,2001,10,0.0,0.0,1.0
71362,YND,2016,4,0.0,0.0,1.0
71363,YND,2016,6,0.0,0.0,1.0
71364,YND,2019,5,0.0,0.0,1.0
71365,YNG,1988,10,0.0,0.0,1.0
71366,YNG,1988,11,0.0,0.0,1.0
71367,YNG,1989,1,0.0,0.0,1.0
71368,YNG,1990,5,0.0,0.0,1.0
71369,YNG,1990,11,0.0,0.0,1.0
71370,YNG,1991,2,0.0,0.0,1.0
71371,YNG,1991,10,0.0,0.0,2.0
71372,YNG,1993,2,0.0,0.0,1.0
71373,YNG,1993,11,0.0,0.0,1.0
71374,YNG,1994,2,0.0,0.0,1.0
71375,YNG,1995,2,0.0,1.0,0.0
71376,YNG,1995,6,0.0,0.0,2.0
71377,YNG,1995,9,0.0,0.0,1.0
71378,YNG,1995,10,0.0,0.0,1.0
71379,YNG,1996,11,0.0,0.0,1.0
71380,YNG,1997,2,0.0,0.0,1.0
71381,YNG,1997,5,0.0,0.0,1.0
71382,YNG,1997,8,0.0,0.0,1.0
71383,YNG,1998,2,0.0,0.0,1.0
71384,YNG,1998,4,0.0,0.0,1.0
71385,YNG,1998,9,0.0,0.0,1.0
71386,YNG,1999,1,0.0,1.0,0.0
71387,YNG,1999,2,0.0,0.0,1.0
71388,YNG,1999,8,0.0,0.0,1.0
71389,YNG,1999,11,0.0,0.0,2.0
71390,YNG,2000,10,0.0,0.0,1.0
71391,YNG,2002,1,0.0,0.0,1.0
71392,YNG,2003,3,0.0,0.0,1.0
71393,YNG,2004,4,0.0,0.0,1.0
71394,YNG,2007,1,0.0,0.0,1.0
71395,YNG,2007,5,0.0,1.0,0.0
71396,YNG,2008,7,0.0,0.0,1.0
71397,YNG,2009,11,0.0,0.0,1.0
71398,YNG,2010,2,0.0,0.0,1.0
71399,YNG,2012,1,0.0,0.0,2.0
71400,YNG,2016,1,0.0,0.0,1.0
71401,YNG,2017,1,0.0,0.0,1.0
71402,YNG,2017,6,0.0,0.0,1.0
71403,YOP,1992,4,0.0,0.0,1.0
71404,YOW,2011,9,0.0,1.0,0.0
71405,YOW,2013,8,0.0,0.0,1.0
71406,YPI,1989,9,0.0,1.0,0.0
71407,YQB,2010,6,0.0,1.0,0.0
71408,YQI,2001,4,0.0,0.0,1.0
71409,YQI,2005,1,0.0,0.0,1.0
71410,YQI,2005,5,0.0,0.0,1.0
71411,YQI,2016,2,0.0,0.0,2.0
71412,YQR,2006,8,0.0,1.0,0.0
71413,YSS,1989,5,0.0,1.0,0.0
71414,YSWG,2009,10,1.0,0.0,0.0
71415,YT2,1989,8,0.0,1.0,0.0
71416,YUL,2000,8,0.0,0.0,1.0
71417,YUL,2001,3,1.0,0.0,0.0
71418,YUM,1988,4,0.0,0.0,1.0
71419,YUM,1988,11,0.0,0.0,1.0
71420,YUM,1989,7,0.0,1.0,0.0
71421,YUM,1989,11,0.0,0.0,1.0
71422,YUM,1991,5,0.0,1.0,0.0
71423,YUM,1992,6,0.0,0.0,1.0
71424,YUM,1992,9,1.0,0.0,1.0
71425,YUM,1993,4,0.0,1.0,0.0
71426,YUM,1993,10,0.0,1.0,0.0
71427,YUM,1994,2,0.0,0.0,1.0
71428,YUM,1995,8,0.0,1.0,0.0
71429,YUM,1997,3,0.0,0.0,1.0
71430,YUM,1997,4,0.0,1.0,0.0
71431,YUM,1997,5,0.0,0.0,1.0
71432,YUM,1998,6,0.0,0.0,1.0
71433,YUM,2001,5,0.0,0.0,1.0
71434,YUM,2001,8,0.0,0.0,1.0
71435,YUM,2002,7,0.0,1.0,0.0
71436,YUM,2003,2,0.0,0.0,1.0
71437,YUM,2003,4,0.0,0.0,1.0
71438,YUM,2003,5,0.0,0.0,1.0
71439,YUM,2003,11,0.0,1.0,0.0
71440,YUM,2004,7,0.0,0.0,1.0
71441,YUM,2004,8,0.0,0.0,1.0
71442,YUM,2005,1,0.0,0.0,1.0
71443,YUM,2005,7,0.0,1.0,0.0
71444,YUM,2005,8,0.0,0.0,1.0
71445,YUM,2005,9,0.0,1.0,0.0
71446,YUM,2006,7,0.0,0.0,1.0
71447,YUM,2006,8,0.0,0.0,2.0
71448,YUM,2007,7,0.0,0.0,1.0
71449,YUM,2007,10,0.0,0.0,1.0
71450,YUM,2008,1,0.0,0.0,1.0
71451,YUM,2012,3,0.0,0.0,1.0
71452,YUM,2014,3,0.0,0.0,1.0
71453,YUM,2014,4,0.0,0.0,1.0
71454,YUM,2016,8,0.0,0.0,1.0
71455,YVC,1993,8,0.0,0.0,1.0
71456,YVC,1997,5,0.0,0.0,1.0
71457,YVC,2000,6,0.0,0.0,1.0
71458,YVO,1990,8,0.0,0.0,1.0
71459,YVO,1996,7,0.0,0.0,1.0
71460,YVR,1988,1,0.0,0.0,1.0
71461,YVR,1996,4,0.0,0.0,1.0
71462,YVR,2001,6,0.0,0.0,1.0
71463,YXD,2006,8,0.0,0.0,1.0
71464,YYJ,2000,2,0.0,0.0,1.0
71465,YYZ,1989,8,0.0,0.0,1.0
71466,YYZ,1990,1,0.0,0.0,1.0
71467,YYZ,1990,3,0.0,0.0,1.0
71468,YYZ,1991,1,0.0,0.0,1.0
71469,YYZ,1992,1,0.0,0.0,1.0
71470,YYZ,1993,2,0.0,0.0,1.0
71471,YYZ,1994,8,0.0,0.0,1.0
71472,YYZ,1994,10,0.0,0.0,1.0
71473,YYZ,1996,12,0.0,0.0,1.0
71474,YYZ,2004,6,0.0,0.0,1.0
71475,YYZ,2006,5,0.0,0.0,1.0
71476,YYZ,2011,3,1.0,0.0,0.0
71477,YYZ,2013,7,0.0,0.0,1.0
71478,YZA,1997,5,0.0,0.0,1.0
71479,YZV,2010,1,1.0,0.0,0.0
71480,Z-15,1988,6,0.0,1.0,0.0
71481,Z01,2000,11,0.0,1.0,0.0
71482,Z03,1990,9,0.0,1.0,0.0
71483,Z03,1991,5,0.0,1.0,0.0
71484,Z03,1993,2,0.0,1.0,0.0
71485,Z09,1993,4,0.0,1.0,0.0
71486,Z09,1993,5,0.0,1.0,0.0
71487,Z09,1997,10,1.0,0.0,0.0
71488,Z09,2009,6,0.0,1.0,0.0
71489,Z13,1988,10,0.0,1.0,0.0
71490,Z13,1994,11,0.0,1.0,0.0
71491,Z13,1996,6,0.0,1.0,0.0
71492,Z13,2001,8,0.0,1.0,0.0
71493,Z13,2006,5,0.0,1.0,0.0
71494,Z13,2012,11,0.0,1.0,0.0
71495,Z14,2003,8,0.0,1.0,0.0
71496,Z15,1988,1,0.0,1.0,0.0
71497,Z15,1988,2,0.0,1.0,0.0
71498,Z15,1988,3,0.0,1.0,0.0
71499,Z15,1988,6,0.0,1.0,0.0
71500,Z15,1988,12,0.0,1.0,0.0
71501,Z15,1989,2,0.0,1.0,0.0
71502,Z15,1989,4,0.0,1.0,0.0
71503,Z15,1989,5,0.0,1.0,0.0
71504,Z15,1989,11,0.0,2.0,0.0
71505,Z15,1990,3,0.0,1.0,0.0
71506,Z15,1990,4,0.0,2.0,0.0
71507,Z15,1990,9,0.0,1.0,0.0
71508,Z15,1990,11,0.0,1.0,0.0
71509,Z15,1991,10,0.0,1.0,0.0
71510,Z15,1991,12,0.0,1.0,0.0
71511,Z15,1992,5,0.0,1.0,0.0
71512,Z15,1993,5,0.0,1.0,0.0
71513,Z15,1994,3,0.0,1.0,0.0
71514,Z15,2001,8,0.0,1.0,0.0
71515,Z16,1988,5,0.0,1.0,0.0
71516,Z16,1992,8,0.0,1.0,0.0
71517,Z16,2001,7,0.0,1.0,0.0
71518,Z17,2000,2,0.0,1.0,0.0
71519,Z22,1990,1,0.0,1.0,0.0
71520,Z22,1992,5,0.0,1.0,0.0
71521,Z26,1990,5,0.0,1.0,0.0
71522,Z30,1993,7,0.0,1.0,0.0
71523,Z35,1998,7,0.0,1.0,0.0
71524,Z37,1995,3,0.0,1.0,0.0
71525,Z40,1990,5,0.0,1.0,0.0
71526,Z40,1990,8,0.0,1.0,0.0
71527,Z40,1993,4,0.0,1.0,0.0
71528,Z40,1993,6,0.0,1.0,0.0
71529,Z40,1993,8,0.0,1.0,0.0
71530,Z40,1993,11,0.0,1.0,0.0
71531,Z40,1995,3,0.0,1.0,0.0
71532,Z40,1997,4,0.0,1.0,0.0
71533,Z40,1997,5,0.0,1.0,0.0
71534,Z40,1999,6,0.0,1.0,0.0
71535,Z40,2000,4,0.0,1.0,0.0
71536,Z40,2000,5,0.0,1.0,0.0
71537,Z40,2003,4,0.0,1.0,0.0
71538,Z40,2003,6,0.0,1.0,0.0
71539,Z40,2005,8,0.0,1.0,0.0
71540,Z40,2006,7,0.0,1.0,0.0
71541,Z40,2012,7,0.0,1.0,0.0
71542,Z40,2013,5,0.0,1.0,0.0
71543,Z40,2015,3,0.0,1.0,0.0
71544,Z40,2018,5,0.0,1.0,0.0
71545,Z41,1989,4,0.0,0.0,1.0
71546,Z41,1989,5,0.0,0.0,1.0
71547,Z41,1989,8,0.0,0.0,1.0
71548,Z41,1990,6,0.0,0.0,1.0
71549,Z41,1991,3,0.0,1.0,0.0
71550,Z41,1991,4,0.0,1.0,0.0
71551,Z41,1991,12,0.0,1.0,0.0
71552,Z41,1992,6,0.0,0.0,1.0
71553,Z41,1992,12,0.0,1.0,0.0
71554,Z41,1993,2,0.0,0.0,1.0
71555,Z41,1993,6,0.0,2.0,0.0
71556,Z41,1993,8,0.0,1.0,0.0
71557,Z41,1994,6,0.0,1.0,0.0
71558,Z41,1995,7,0.0,1.0,0.0
71559,Z41,1995,8,0.0,1.0,0.0
71560,Z41,1996,7,0.0,0.0,1.0
71561,Z41,1996,8,0.0,1.0,0.0
